Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"231,358,332","+515,113","4,741,722","+8,703","208,032,802","18,583,808","96,524","29,681",608.3,0,0
China,"95,894",+43,"4,636",0,"90,268",990,14,67,3,"160,000,000","111,163"
USA,"43,532,306","+127,463","702,978","+1,974","33,033,525","9,795,803","23,215","130,577","2,109","629,018,230","1,886,766"
India,"33,593,492","+31,458","446,399",+319,"32,840,724","306,369","8,944","24,053",320,"558,367,013","399,792"
Brazil,"21,308,178","+24,611","593,018",+661,"20,319,520","395,640","8,318","99,379","2,766","57,282,520","267,160"
UK,"7,565,867","+36,710","135,803",+182,"6,104,818","1,325,246",943,"110,736","1,988","295,946,168","4,331,536"
Russia,"7,354,995","+21,438","201,445",+820,"6,558,780","594,770","2,300","50,373","1,380","188,200,000","1,288,941"
France,"6,977,722","+6,229","116,371",+62,"6,696,397","164,954","1,744","106,610","1,778","138,572,353","2,117,198"
Turkey,"6,960,297","+27,844","62,524",+217,"6,432,743","465,030",633,"81,453",732,"83,847,882","981,230"
Iran,"5,493,591","+16,362","118,508",+317,"4,872,865","502,218","6,586","64,395","1,389","30,123,729","353,106"
Argentina,"5,246,998","+1,733","114,772",+88,"5,105,252","26,974","1,322","114,803","2,511","24,252,818","530,645"
Colombia,"4,946,811","+1,608","126,032",+26,"4,786,487","34,292",542,"95,965","2,445","25,232,844","489,503"
Spain,"4,943,855","+3,031","86,185",+100,"4,700,300","157,370",867,"105,690","1,842","63,732,506","1,362,475"
Italy,"4,649,906","+4,061","130,551",+63,"4,414,272","105,083",505,"77,046","2,163","90,487,632","1,499,315"
Indonesia,"4,201,559","+2,881","141,114",+160,"4,012,448","47,997",0,"15,164",509,"37,369,944","134,875"
Germany,"4,185,633","+10,076","93,847",+77,"3,932,600","159,186","1,504","49,762","1,116","70,379,237","836,725"
Mexico,"3,597,168","+11,603","273,391",+811,"2,952,626","371,151","4,798","27,545","2,093","10,445,677","79,986"
Poland,"2,900,862",+974,"75,537",+14,"2,660,036","165,289",133,"76,751","1,999","20,635,038","545,962"
South Africa,"2,892,081","+2,783","86,655",+155,"2,753,334","52,092",546,"48,021","1,439","17,493,443","290,467"
Philippines,"2,434,753","+17,411","37,405",+177,"2,231,558","165,790","3,170","21,862",336,"20,604,863","185,015"
Ukraine,"2,370,425","+7,866","55,284",+123,"2,237,973","77,168",177,"54,604","1,274","12,593,275","290,095"
Peru,"2,170,475","+1,048","199,156",+48,0,0,961,"64,723","5,939","17,643,188","526,117"
Malaysia,"2,156,678","+13,754","24,681",+116,"1,933,713","198,284","1,117","65,604",751,"29,245,378","889,612"
Netherlands,"1,991,628","+1,823","18,144",+12,"1,905,464","68,020",188,"115,918","1,056","17,043,097","991,950"
Iraq,"1,987,352","+2,953","21,993",+44,"1,882,596","82,763",580,"48,088",532,"15,075,045","364,775"
Czechia,"1,687,969",+524,"30,449",+2,"1,651,790","5,730",24,"157,264","2,837","37,643,138","3,507,112"
Japan,"1,683,965","+3,425","17,319",+43,"1,612,984","53,662","1,273","13,365",137,"24,224,696","192,258"
Chile,"1,649,409",+859,"37,410",+31,"1,605,568","6,431",413,"85,384","1,937","21,386,745","1,107,120"
Canada,"1,594,200","+4,598","27,581",+44,"1,521,645","44,974",638,"41,790",723,"42,578,032","1,116,127"
Bangladesh,"1,548,320","+1,144","27,337",+24,"1,507,789","13,194","1,402","9,288",164,"9,551,970","57,300"
Thailand,"1,524,613","+13,256","15,884",+131,"1,380,362","128,367","4,387","21,776",227,"9,201,621","131,424"
Israel,"1,254,351","+5,023","7,611",+19,"1,180,403","66,337",710,"134,500",816,"20,773,083","2,227,438"
Pakistan,"1,232,595","+2,357","27,432",+58,"1,143,605","61,558","4,561","5,450",121,"19,049,329","84,235"
Belgium,"1,229,236","+2,554","25,533",+9,"1,143,078","60,625",214,"105,500","2,191","19,667,062","1,687,939"
Romania,"1,172,981","+7,095","35,964",+113,"1,090,380","46,637","1,067","61,477","1,885","12,447,594","652,390"
Sweden,"1,148,641",0,"14,772",0,"1,105,846","28,023",42,"112,872","1,452","12,423,746","1,220,823"
Portugal,"1,064,876",+885,"17,938",+5,"1,014,772","32,166",75,"104,809","1,766","18,177,290","1,789,070"
Morocco,"925,507","+1,583","14,076",+36,"893,272","18,159",664,"24,715",376,"9,587,076","256,018"
Serbia,"893,023","+6,480","7,926",+41,"769,038","116,059",191,"102,716",912,"5,498,341","632,419"
Kazakhstan,"870,059","+2,693","10,913",+53,"801,673","57,473",221,"45,667",573,"11,575,012","607,547"
Cuba,"832,286","+6,935","7,048",+70,"785,804","39,434",420,"73,536",623,"9,220,116","814,633"
Switzerland,"831,880","+1,632","11,043",+6,"750,983","69,854",216,"95,265","1,265","10,577,644","1,211,329"
Hungary,"819,547",+526,"30,145",+2,"781,442","7,960",48,"85,102","3,130","6,844,088","710,688"
Jordan,"817,487",+913,"10,645",+8,"794,569","12,273",485,"79,158","1,031","9,890,698","957,719"
Nepal,"788,769",+941,"11,072",+13,"756,954","20,743",0,"26,488",372,"4,136,208","138,899"
