Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"173,311,814","+416,751","3,727,190","+10,239","156,284,885","13,299,739","88,172","22,234",478.2,0,0
China,"91,194",+24,"4,636",0,"86,187",371,8,63,3,"160,000,000","111,163"
USA,"34,192,023","+16,925","612,240",+520,"28,054,995","5,524,788","5,631","102,741","1,840","483,364,333","1,452,431"
India,"28,693,835","+121,476","344,101","+3,382","26,787,130","1,562,604","8,944","20,606",247,"357,433,846","256,679"
Brazil,"16,841,954","+38,482","470,968","+1,184","15,239,692","1,131,294","8,318","78,717","2,201","49,842,105","232,955"
France,"5,701,029","+6,953","109,916",+84,"5,393,043","198,070","2,571","87,162","1,680","86,268,096","1,318,940"
Turkey,"5,276,468","+6,169","47,976",+94,"5,147,610","80,882","1,183","61,947",563,"55,034,469","646,121"
Russia,"5,108,129","+8,947","123,037",+377,"4,720,512","264,580","2,300","34,989",843,"139,500,000","955,529"
UK,"4,506,016","+6,238","127,823",+11,"4,270,560","107,633",134,"66,055","1,874","186,643,217","2,736,075"
Italy,"4,227,719","+2,557","126,415",+73,"3,901,112","200,192",836,"70,019","2,094","66,938,917","1,108,637"
Argentina,"3,915,397","+30,950","80,411",+538,"3,465,137","369,849","7,668","85,904","1,764","14,400,158","315,940"
Germany,"3,704,685","+2,995","89,733",+128,"3,527,000","87,952","2,036","44,087","1,068","61,380,686","730,446"
Spain,"3,697,987","+4,975","80,196",+97,"3,471,163","146,628","1,163","79,065","1,715","49,708,830","1,062,801"
Colombia,"3,518,046","+30,000","90,890",+537,"3,267,100","160,056","6,582","68,466","1,769","17,402,787","338,684"
Iran,"2,954,309","+9,209","80,813",+155,"2,522,702","350,794","3,852","34,763",951,"20,441,555","240,532"
Poland,"2,874,409",+317,"74,101",+26,"2,643,313","156,995",510,"76,026","1,960","16,165,215","427,558"
Mexico,"2,426,822","+2,894","228,362",+216,"1,934,541","263,919","4,798","18,642","1,754","7,095,414","54,503"
Ukraine,"2,211,683","+2,266","51,054",+95,"2,080,382","80,247",177,"50,855","1,174","10,290,345","236,613"
Peru,"1,976,166","+7,473","185,813",+433,0,0,"2,651","59,175","5,564","13,076,134","391,555"
Indonesia,"1,843,612","+6,486","51,296",+201,"1,697,543","94,773",0,"6,675",186,"17,092,957","61,888"
