Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"259,020,777","+557,738","5,183,118","+8,154","234,344,810","19,492,849","81,703","33,230",664.9,0,0
China,"98,524",+19,"4,636",0,"92,882","1,006",8,68,3,"160,000,000","111,163"
USA,"48,835,216","+86,016","796,319","+1,237","38,709,704","9,329,193","12,178","146,342","2,386","744,675,751","2,231,525"
India,"34,535,763","+9,283","466,584",+437,"33,946,749","122,430","8,944","24,688",334,"633,489,239","452,847"
Brazil,"22,038,731","+18,861","613,240",+398,"21,247,982","177,509","8,318","102,666","2,857","63,776,166","297,097"
UK,"9,932,408","+42,484","144,137",+165,"8,791,315","996,956",928,"145,247","2,108","355,369,515","5,196,758"
Russia,"9,400,835","+33,996","266,579","+1,243","8,089,694","1,044,562","2,300","64,380","1,826","221,400,000","1,516,213"
Turkey,"8,624,580","+28,170","75,443",+208,"8,150,235","398,902","1,405","100,751",881,"105,165,402","1,228,525"
France,"7,450,691","+30,454","118,653",+98,"7,062,277","269,761","1,406","113,795","1,812","161,863,693","2,472,152"
Iran,"6,088,009","+5,144","129,177",+132,"5,807,089","151,743","3,386","71,213","1,511","37,996,904","444,461"
Germany,"5,472,949","+54,268","100,160",+343,"4,680,000","692,789","3,845","65,032","1,190","81,975,529","974,075"
Argentina,"5,317,633","+1,644","116,415",+33,"5,183,960","17,258",570,"116,173","2,543","25,947,674","566,872"
Spain,"5,103,315","+6,777","87,866",+34,"4,909,900","105,549",547,"109,092","1,878","66,213,858","1,415,430"
Colombia,"5,052,733","+2,478","128,188",+50,"4,893,420","31,125",342,"97,849","2,482","27,788,024","538,129"
Italy,"4,942,135","+10,047","133,330",+67,"4,654,295","154,510",560,"81,908","2,210","115,456,590","1,913,501"
Indonesia,"4,253,992",+394,"143,753",+9,"4,102,323","7,916",0,"15,327",518,"52,531,079","189,266"
Mexico,"3,864,278",+916,"292,524",+53,"3,227,027","344,727","4,798","29,539","2,236","11,709,481","89,509"
Poland,"3,377,698","+19,936","81,228",+398,"2,913,320","383,150","1,551","89,384","2,150","23,788,624","629,515"
Ukraine,"3,353,136","+12,729","82,318",+720,"2,796,597","474,221",177,"77,319","1,898","15,595,737","359,619"
South Africa,"2,948,760",+868,"89,635",+51,"2,838,524","20,601",546,"48,861","1,485","19,126,699","316,930"
Philippines,"2,827,820","+1,153","47,482",+195,"2,761,617","18,721","1,170","25,336",425,"23,984,981","214,896"
Malaysia,"2,597,080","+5,594","30,110",+47,"2,498,345","68,625",532,"78,835",914,"36,888,543","1,119,755"
Netherlands,"2,488,244","+22,956","19,048",+53,"2,063,568","405,628",499,"144,769","1,108","19,205,114","1,117,374"
Peru,"2,226,656","+1,539","200,931",+37,0,0,903,"66,247","5,978","20,008,200","595,282"
Iraq,"2,076,146",+898,"23,712",+26,"2,035,630","16,804",110,"50,054",572,"16,215,201","390,937"
