Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"335,126,863","+3,027,833","5,572,942","+8,075","270,949,129","58,604,792","96,734","42,994",715.0,0,0
China,"105,258",+171,"4,636",0,"97,092","3,530",14,73,3,"160,000,000","111,163"
USA,"68,767,004","+546,904","877,240","+1,720","43,528,110","24,361,654","25,810","205,887","2,626","867,857,475","2,598,348"
India,"37,901,241","+282,970","487,226",+442,"35,583,039","1,830,976","8,944","27,053",348,"705,411,425","503,514"
Brazil,"23,215,551","+132,254","621,578",+317,"21,773,085","820,888","8,318","108,032","2,892","63,776,166","296,778"
UK,"15,399,300","+94,432","152,513",+438,"11,617,031","3,629,756",713,"225,013","2,229","435,557,723","6,364,326"
France,"14,739,297","+464,769","127,638",+375,"9,407,094","5,204,565","3,895","225,038","1,949","211,520,605","3,229,477"
Russia,"10,865,512","+31,252","322,678",+688,"9,902,935","639,899","2,300","74,405","2,210","247,200,000","1,692,789"
Turkey,"10,591,757","+69,658","85,077",+157,"9,815,222","691,458","1,128","123,531",992,"125,851,743","1,467,800"
Italy,"9,018,425","+228,179","141,825",+434,"6,314,444","2,562,156","1,715","149,499","2,351","157,819,844","2,616,189"
Spain,"8,518,975","+94,472","91,277",+284,"5,364,534","3,063,164","2,243","182,096","1,951","66,213,858","1,415,347"
Germany,"8,140,446","+95,098","116,610",+199,"7,050,100","973,736","3,212","96,682","1,385","89,622,218","1,064,420"
Argentina,"7,318,305","+120,982","118,420",+189,"6,295,472","904,413","2,330","159,660","2,584","30,919,035","674,545"
Iran,"6,227,849","+3,653","132,113",+18,"6,068,983","26,753","1,295","72,709","1,542","43,589,571","508,901"
Colombia,"5,596,917","+28,849","131,268",+138,"5,290,934","174,715",342,"108,213","2,538","31,264,531","604,482"
Mexico,"4,385,415","+17,101","301,469",+59,"3,478,130","605,816","4,798","33,470","2,301","13,163,932","100,468"
Poland,"4,343,130","+19,652","102,686",+377,"3,806,139","434,305","1,421","114,951","2,718","28,692,292","759,407"
Indonesia,"4,273,783","+1,362","144,183",+9,"4,120,036","9,564",0,"15,374",519,"67,994,361","244,589"
Ukraine,"3,768,088","+8,558","98,549",+188,"3,561,923","107,616",177,"86,968","2,275","17,220,495","397,451"
Netherlands,"3,642,696","+31,345","21,168",+10,"2,958,845","662,683",312,"211,865","1,231","21,107,399","1,227,638"
South Africa,"3,564,578","+3,657","93,551",+100,"3,380,374","90,653",546,"58,953","1,547","21,855,117","361,455"
Philippines,"3,270,758","+28,471","52,962",+34,"2,933,338","284,458","1,371","29,246",474,"26,337,108","235,500"
Canada,"2,820,398","+18,952","31,825",+146,"2,466,739","321,834","1,130","73,729",832,"55,234,662","1,443,904"
Malaysia,"2,813,934","+3,245","31,818",+10,"2,741,355","40,761",183,"85,253",964,"43,128,519","1,306,653"
Peru,"2,668,224","+36,398","203,645",+95,0,0,"1,055","79,219","6,046","23,488,903","697,381"
Czechia,"2,624,216","+20,291","36,931",+23,"2,446,270","141,015",276,"244,347","3,439","48,288,000","4,496,214"
Belgium,"2,484,027","+22,891","28,661",+15,"1,971,152","484,214",391,"212,899","2,456","28,652,799","2,455,755"
Thailand,"2,337,811","+6,397","21,959",+18,"2,233,903","81,949",588,"33,364",313,"17,270,775","246,476"
Iraq,"2,125,266","+6,487","24,262",+10,"2,071,120","29,884",68,"51,068",583,"17,093,830","410,749"
Vietnam,"2,062,128","+16,838","35,972",+184,"1,756,154","270,002","5,409","20,894",364,"76,406,898","774,192"
Portugal,"1,950,620","+43,729","19,380",+46,"1,598,454","332,786",160,"192,166","1,909","30,295,166","2,984,531"
Romania,"1,928,306","+16,760","59,327",+65,"1,784,107","84,872",487,"101,281","3,116","18,090,363","950,164"
Japan,"1,903,190","+23,351","18,434",+1,"1,743,136","141,620",261,"15,119",146,"30,776,929","244,499"
Chile,"1,893,115","+7,575","39,427",+1,"1,752,350","101,338",421,"97,735","2,035","28,592,041","1,476,110"
Australia,"1,876,035","+73,580","2,776",+77,"663,745","1,209,514",419,"72,274",107,"59,146,070","2,278,603"
Israel,"1,792,137",0,"8,318",0,"1,530,716","253,103",446,"192,166",892,"41,373,364","4,436,346"
Switzerland,"1,755,898","+19,305","12,628",+11,"1,176,152","567,118",266,"200,617","1,443","15,667,800","1,790,100"
Greece,"1,703,396","+23,340","22,197",+110,"1,399,933","281,266",673,"164,670","2,146","53,458,038","5,167,868"
Sweden,"1,657,611",0,"15,516",0,"1,244,930","397,165",101,"162,565","1,522","16,009,781","1,570,106"
Bangladesh,"1,632,794","+8,407","28,164",+10,"1,553,795","50,835","1,349","9,764",168,"11,928,459","71,332"
Austria,"1,475,991","+16,685","13,942",+20,"1,314,129","147,920",197,"162,449","1,534","132,722,605","14,607,616"
Serbia,"1,467,198","+18,006","13,124",+26,"1,286,241","167,833",109,"168,975","1,511","7,703,703","887,223"
Hungary,"1,355,084","+6,851","40,601",+94,"1,176,855","137,628",217,"140,826","4,219","9,546,334","992,093"
Pakistan,"1,333,521","+5,034","29,029",+10,"1,264,611","39,881",827,"5,861",128,"24,239,761","106,540"
Denmark,"1,152,434","+31,491","3,519",+14,"842,893","306,022",49,"197,885",604,"114,196,057","19,608,708"
Ireland,"1,115,585","+5,767","6,035",0,"650,565","458,985",93,"222,094","1,201","10,685,379","2,127,275"
Jordan,"1,111,181","+5,175","13,014",+10,"1,064,991","33,176",604,"107,260","1,256","14,170,694","1,367,867"
Kazakhstan,"1,071,130","+9,698","13,087",+6,"973,637","84,406",528,"56,010",684,"11,575,012","605,267"
Morocco,"1,059,586","+7,756","15,012",+18,"984,047","60,527",293,"28,190",399,"11,237,010","298,962"
Georgia,"1,006,864","+7,521","14,512",+31,"934,667","57,685",0,"253,151","3,649","13,660,609","3,434,622"
Cuba,"1,005,649","+3,150","8,345",+4,"979,559","17,745",37,"88,870",737,"12,282,364","1,085,405"
Slovakia,"884,604","+3,933","17,398",+46,"832,164","35,042",348,"161,905","3,184","5,278,692","966,133"
Nepal,"868,215","+8,730","11,624",+1,"817,547","39,044",100,"28,992",388,"5,036,120","168,171"
Bulgaria,"841,785","+11,181","32,338",+91,"639,352","170,095",554,"122,574","4,709","8,029,666","1,169,220"
Lebanon,"833,871","+7,592","9,412",+15,"682,977","141,482",186,"123,023","1,389","4,795,578","707,503"
Croatia,"826,380","+7,548","13,212",+55,"763,640","49,528",220,"203,236","3,249","4,010,890","986,419"
UAE,"811,029","+2,792","2,198",+3,"762,379","46,452",0,"80,498",218,"118,750,252","11,786,526"
Tunisia,"791,917","+3,905","25,817",+2,"706,291","59,809",118,"65,939","2,150","3,674,640","305,971"
Bolivia,"763,392","+9,057","20,291",+37,"604,646","138,455",220,"64,048","1,702","2,653,186","222,600"
Belarus,"718,098","+1,064","5,850",+14,"710,876","1,372",0,"76,033",619,"11,357,597","1,202,560"
S. Korea,"700,102","+4,070","6,378",+45,"585,673","108,051",543,"13,637",124,"15,804,065","307,847"
Guatemala,"656,456","+2,901","16,191",+12,"614,379","25,886",5,"35,624",879,"3,438,139","186,577"
Ecuador,"629,507",0,"34,232",0,0,0,759,"34,862","1,896","2,304,305","127,613"
Azerbaijan,"627,015",+930,"8,541",+12,"609,480","8,994",0,"60,991",831,"6,019,327","585,512"
Saudi Arabia,"626,808","+5,873","8,910",+2,"573,831","44,067",454,"17,581",250,"35,722,998","1,002,004"
Costa Rica,"625,952","+5,365","7,425",+4,"566,253","52,274",80,"121,167","1,437","3,105,720","601,182"
Sri Lanka,"597,707",+672,"15,231",+13,"568,506","13,970",0,"27,733",707,"6,007,118","278,726"
Panama,"591,843","+11,519","7,545",+17,"521,380","62,918",35,"133,910","1,707","4,875,304","1,103,082"
Lithuania,"575,357","+4,559","7,681",+11,"517,138","50,538",91,"216,013","2,884","6,910,705","2,594,561"
