Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"68,569,358","+603,366","1,562,541","+12,020","47,474,584","19,532,233","106,367","8,797",200.5,0,0
China,"86,646",+12,"4,634",0,"81,732",280,6,60,3,"160,000,000","111,163"
USA,"15,593,346","+209,756","293,435","+2,950","9,088,108","6,211,803","26,860","46,989",884,"211,198,946","636,420"
India,"9,735,975","+32,067","141,398",+404,"9,214,806","379,771","8,944","7,025",102,"148,814,055","107,374"
Brazil,"6,675,915","+47,850","178,184",+796,"5,854,709","643,022","8,318","31,310",836,"25,700,000","120,532"
Russia,"2,515,009","+26,097","44,159",+562,"1,981,526","489,324","2,300","17,231",303,"80,095,220","548,740"
France,"2,309,621","+13,713","56,352",+491,"171,868","2,081,401","3,088","35,349",862,"27,993,301","428,444"
Italy,"1,757,393","+14,841","61,240",+634,"958,629","737,524","3,345","29,085","1,014","23,386,113","387,043"
UK,"1,750,241","+12,282","62,033",+616,0,0,"1,271","25,723",912,"46,047,237","676,741"
Spain,"1,720,587","+4,887","46,833",+187,0,0,"2,371","36,794","1,002","24,101,272","515,395"
Argentina,"1,469,919","+3,610","40,009",+121,"1,305,587","124,323","3,715","32,393",882,"4,124,441","90,892"
Colombia,"1,384,610","+7,510","38,158",+163,"1,278,326","68,126","2,376","27,086",746,"6,814,795","133,310"
Germany,"1,218,325","+18,319","20,161",+622,"881,900","316,264","4,257","14,521",240,"29,141,172","347,325"
Mexico,"1,182,249","+6,399","110,074",+357,"873,555","198,620","3,279","9,128",850,"3,023,227","23,341"
Poland,"1,076,178","+8,310","20,592",+411,"738,845","316,741","1,835","28,449",544,"6,506,710","172,006"
Iran,"1,062,397","+11,023","50,917",+323,"754,224","257,256","5,780","12,578",603,"6,477,718","76,694"
Peru,"976,621","+1,505","36,401",+77,"911,113","29,107","1,010","29,441","1,097","5,195,499","156,623"
Turkey,"893,630","+33,198","15,314",+211,"441,515","436,801","5,882","10,546",181,"20,089,966","237,090"
Ukraine,"832,758","+10,811","13,928",+195,"436,564","382,266",177,"19,092",319,"4,838,979","110,942"
South Africa,"821,889","+4,011","22,432",+183,"753,072","46,385",546,"13,782",376,"5,640,042","94,576"
Belgium,"592,615",+859,"17,386",+66,"39,938","535,291",723,"51,036","1,497","6,116,392","526,740"
Indonesia,"586,842","+5,292","18,000",+133,"483,497","85,345",0,"2,136",66,"6,112,234","22,243"
Netherlands,"570,437","+6,146","9,775",+71,0,0,487,"33,259",570,"5,077,285","296,025"
Iraq,"568,138","+2,123","12,477",+17,"498,064","57,597",212,"13,989",307,"3,736,860","92,012"
Chile,"563,534","+1,392","15,680",+17,"537,727","10,127",655,"29,369",817,"5,604,702","292,093"
Czechia,"556,927","+5,848","9,136",+100,"489,759","58,032",550,"51,963",852,"3,242,280","302,516"
Romania,"524,675","+7,439","12,660",+213,"416,797","95,218","1,276","27,354",660,"4,293,672","223,853"
Bangladesh,"481,945","+2,202","6,906",+32,"401,194","73,845",0,"2,914",42,"2,894,622","17,500"
Philippines,"442,777","+1,392","8,670",+98,"408,786","25,321","1,401","4,017",79,"6,046,742","54,862"
Canada,"429,035","+5,981","12,867",+90,"344,200","71,968",530,"11,324",340,"12,147,827","320,633"
Pakistan,"423,179","+2,885","8,487",+89,"370,474","44,218","2,486","1,900",38,"5,827,852","26,163"
Morocco,"384,088","+2,900","6,370",+50,"337,719","39,999",961,"10,352",172,"4,103,482","110,601"
Saudi Arabia,"359,115",+193,"5,989",+12,"349,414","3,712",573,"10,246",171,"9,948,465","283,839"
Switzerland,"358,568","+4,262","5,593",+98,"279,900","73,075",462,"41,298",644,"2,918,875","336,184"
Israel,"348,285","+1,488","2,932",+8,"331,055","14,298",328,"37,867",319,"5,605,071","609,406"
Portugal,"327,976","+2,905","5,122",+81,"252,428","70,426",499,"32,206",503,"4,805,677","471,905"
Austria,"308,070","+2,377","4,002",+105,"262,314","41,754",609,"34,120",443,"3,281,731","363,467"
Sweden,"304,793","+6,594","7,277",+8,0,0,254,"30,097",719,"3,457,247","341,393"
Hungary,"256,367","+2,219","6,120",+136,"75,281","174,966",656,"26,568",634,"2,158,818","223,723"
Jordan,"247,131","+3,062","3,162",+46,"197,058","46,911",403,"24,116",309,"2,731,879","266,592"
Nepal,"243,377","+1,382","1,637",+23,"229,054","12,686",0,"8,288",56,"1,799,686","61,288"
Serbia,"234,027","+7,818","2,062",+57,"31,536","200,429",289,"26,832",236,"1,936,157","221,991"
Ecuador,"198,752",+508,"13,794",+14,"174,188","10,770",351,"11,191",777,"674,131","37,959"
Panama,"181,166","+1,936","3,241",+29,"155,870","22,055",169,"41,702",746,"999,313","230,028"
UAE,"178,837","+1,260",596,+2,"160,295","17,946",0,"17,987",60,"17,649,380","1,775,135"
Georgia,"169,649","+4,673","1,576",+36,"141,392","26,681",0,"42,564",395,"1,610,374","404,029"
Bulgaria,"168,165","+3,980","5,156",+146,"69,028","93,981",514,"24,283",745,"1,032,782","149,133"
Japan,"163,929","+1,862","2,382",+47,"138,994","22,553",536,"1,298",19,"3,800,689","30,091"
Croatia,"154,852","+2,613","2,298",+65,"130,869","21,685",278,"37,824",561,"825,023","201,518"
Azerbaijan,"154,152","+4,387","1,713",+38,"93,411","59,028",0,"15,144",168,"1,865,512","183,268"
Belarus,"150,602","+1,649","1,222",+7,"127,528","21,852",0,"15,940",129,"3,461,753","366,402"
Dominican Republic,"149,630",+492,"2,347",+1,"117,804","29,479",197,"13,733",215,"761,012","69,847"
Costa Rica,"147,430","+1,009","1,846",+21,"105,686","39,898",230,"28,826",361,"419,572","82,036"
Bolivia,"145,657",+97,"8,997",+2,"124,981","11,679",71,"12,404",766,"369,436","31,462"
Kuwait,"144,900",+301,900,+3,"140,638","3,362",83,"33,713",209,"1,152,203","268,075"
Armenia,"142,928",+584,"2,372",+28,"119,147","21,409",0,"48,194",800,"532,527","179,563"
Qatar,"140,203",+117,239,0,"137,708","2,256",28,"49,933",85,"1,144,984","407,786"
Lebanon,"139,135","+1,039","1,136",+21,"93,100","44,899",385,"20,425",167,"1,713,694","251,573"
Kazakhstan,"137,653",+670,"2,088",0,"121,347","14,218",221,"7,293",111,"4,775,869","253,030"
Guatemala,"126,473",+799,"4,286",+12,"115,406","6,781",5,"7,003",237,"562,000","31,120"
Oman,"125,325",+210,"1,454",+2,"116,720","7,151",72,"24,276",282,"571,472","110,695"
Egypt,"119,281",+434,"6,813",+23,"103,913","8,555",46,"1,156",66,"1,000,000","9,693"
Slovakia,"119,232","+1,949","1,046",+28,"87,433","30,753",270,"21,834",192,"1,148,771","210,366"
Moldova,"119,204","+1,709","2,460",+22,"102,565","14,179",288,"29,580",610,"488,184","121,143"
Greece,"118,045","+1,324","3,194",+102,"9,989","104,862",579,"11,350",307,"2,504,704","240,825"
Ethiopia,"114,266",+531,"1,766",+11,"84,948","27,552",312,983,15,"1,679,245","14,452"
Honduras,"111,707",+684,"2,950",+4,"49,781","58,976",121,"11,201",296,"277,350","27,810"
Tunisia,"105,445","+1,116","3,668",+72,"80,082","21,695",277,"8,881",309,"490,874","41,345"
Venezuela,"105,384",+480,928,+4,"100,476","3,980",117,"3,711",33,"2,331,439","82,092"
Myanmar,"101,739","+1,308","2,151",+19,"80,726","18,862",0,"1,864",39,"1,331,092","24,392"
Palestine,"101,109","+1,351",867,+19,"75,257","24,985",85,"19,623",168,"742,759","144,152"
Bosnia and Herzegovina,"96,021","+1,077","3,081",+69,"60,219","32,721",0,"29,348",942,"443,407","135,525"
Denmark,"94,799","+2,150",901,+7,"73,052","20,846",42,"16,341",155,"8,053,758","1,388,298"
Paraguay,"89,421",+698,"1,887",+15,"63,243","24,291",145,"12,470",263,"481,180","67,103"
Algeria,"89,416",+591,"2,539",+12,"58,146","28,731",46,"2,023",57,0,0
Kenya,"89,100",+521,"1,545",+14,"69,839","17,716",71,"1,641",28,"938,936","17,297"
Bahrain,"88,294",+183,343,+2,"86,348","1,603",10,"51,131",199,"2,139,302","1,238,867"
Libya,"87,986",+889,"1,255",+12,"57,837","28,894",0,"12,729",182,"466,435","67,482"
Slovenia,"87,936","+1,648","1,862",+66,"65,240","20,834",193,"42,296",896,"563,795","271,177"
Lithuania,"77,428","+1,390",673,+36,"32,399","44,356",161,"28,620",249,"1,343,964","496,780"
Kyrgyzstan,"75,690",+295,"1,301",+4,"67,873","6,516",106,"11,519",198,"530,035","80,663"
Malaysia,"75,306","+1,012",388,+4,"64,056","10,862",126,"2,314",12,"2,827,083","86,862"
Ireland,"74,682",+214,"2,097",+1,"23,364","49,221",31,"15,051",423,"2,051,136","413,379"
