Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"169,616,807","+537,621","3,524,558","+11,678","151,442,845","14,649,404","93,902","21,760",452.2,0,0
China,"91,038",+19,"4,636",0,"86,075",327,3,63,3,"160,000,000","111,163"
USA,"33,999,680","+24,393","607,726",+630,"27,701,879","5,690,075","6,561","102,177","1,826","477,148,649","1,433,937"
India,"27,547,705","+179,770","318,821","+3,558","24,890,326","2,338,558","8,944","19,787",229,"336,969,353","242,035"
Brazil,"16,342,162","+66,722","456,753","+2,130","14,786,292","1,099,117","8,318","76,393","2,135","49,076,549","229,413"
France,"5,635,629","+13,933","109,165",+142,"5,284,406","242,058","3,206","86,166","1,669","83,540,500","1,277,300"
Turkey,"5,220,549","+8,426","46,970",+183,"5,070,815","102,764","1,504","61,305",552,"53,258,116","625,411"
Russia,"5,035,207","+9,039","120,002",+402,"4,651,849","263,356","2,300","34,490",822,"136,800,000","937,044"
UK,"4,473,523","+3,542","127,758",+10,"4,282,754","63,011",125,"65,587","1,873","180,358,488","2,644,246"
Italy,"4,205,969","+4,146","125,793",+171,"3,826,984","253,192","1,206","69,657","2,083","65,423,542","1,083,504"
Germany,"3,673,969","+6,928","88,689",+210,"3,450,400","134,880","3,002","43,724","1,055","59,197,639","704,517"
Argentina,"3,663,215","+41,080","76,135",+547,"3,219,474","367,606","6,802","80,387","1,671","13,571,645","297,822"
Spain,"3,663,176","+5,290","79,888",+33,"3,416,279","167,009","1,468","78,321","1,708","49,708,830","1,062,810"
Colombia,"3,319,193","+25,092","86,693",+513,"3,101,390","131,110","6,582","64,611","1,688","16,711,384","325,304"
Iran,"2,875,858","+9,994","79,384",+165,"2,396,540","399,934","4,475","33,849",934,"19,430,249","228,696"
Poland,"2,869,649","+1,227","73,440",+135,"2,632,483","163,726",873,"75,898","1,942","15,765,052","416,964"
Mexico,"2,402,722","+2,932","222,232",+272,"1,919,821","260,669","4,798","18,461","1,707","6,983,441","53,655"
Ukraine,"2,193,367","+3,509","50,076",+183,"2,006,918","136,373",177,"50,427","1,151","10,105,901","232,341"
Peru,"1,942,054","+4,809","68,816",+182,"1,720,665","152,573","2,672","58,171","2,061","12,675,765","379,680"
Indonesia,"1,797,499","+6,278","49,907",+136,"1,649,187","98,405",0,"6,510",181,"16,393,840","59,370"
Czechia,"1,659,976",+540,"30,080",+10,"1,614,950","14,946",124,"154,748","2,804","23,752,751","2,214,310"
South Africa,"1,649,977","+4,422","56,170",+93,"1,548,092","45,715",546,"27,508",936,"11,495,627","191,651"
Netherlands,"1,637,466","+3,328","17,592",+16,"1,455,098","164,776",535,"95,373","1,025","13,797,380","803,616"
Canada,"1,371,073","+2,967","25,411",+50,"1,303,558","42,104","1,236","36,042",668,"34,449,561","905,601"
Chile,"1,352,723","+8,105","28,809",+185,"1,282,561","41,353","3,014","70,220","1,495","14,528,970","754,196"
Philippines,"1,200,406","+6,459","20,379",+210,"1,131,801","48,226","1,704","10,825",184,"13,197,470","119,009"
Iraq,"1,186,309","+4,611","16,289",+22,"1,098,199","71,821",444,"28,911",397,"10,295,303","250,904"
Romania,"1,076,840",+307,"30,131",+39,"1,036,646","10,063",485,"56,316","1,576","8,972,481","469,235"
Sweden,"1,068,473",0,"14,413",0,"945,986","108,074",227,"105,205","1,419","9,762,557","961,251"
Belgium,"1,052,652","+1,975","24,889",+16,"951,215","76,548",508,"90,472","2,139","13,733,893","1,180,378"
Pakistan,"911,302","+2,726","20,540",+75,"831,744","59,018","4,109","4,055",91,"13,006,326","57,871"
Portugal,"847,006",+572,"17,022",0,"807,532","22,452",53,"83,286","1,674","11,595,570","1,140,195"
Israel,"839,420",+12,"6,406",0,"832,599",415,49,"90,009",687,"14,646,423","1,570,494"
Hungary,"803,119",+396,"29,654",+32,"682,301","91,164",136,"83,327","3,077","5,771,058","598,772"
Bangladesh,"794,985","+1,292","12,480",+22,"735,157","47,348","1,147","4,784",75,"5,887,268","35,430"
Jordan,"734,039",+841,"9,423",+16,"713,331","11,285",637,"71,304",915,"7,207,284","700,114"
Japan,"729,746","+4,429","12,601",+105,"655,222","61,923","1,371","5,786",100,"14,035,208","111,279"
Serbia,"711,442",+326,"6,823",+12,"692,763","11,856",61,"81,723",784,"4,117,928","473,025"
Switzerland,"692,111",+992,"10,798",+9,"643,206","38,107",136,"79,446","1,239","7,600,865","872,487"
Austria,"643,168",+585,"10,573",+7,"626,259","6,336",199,"71,046","1,168","40,456,838","4,468,997"
UAE,"563,215","+2,167","1,664",+3,"543,023","18,528",0,"56,332",166,"49,461,716","4,947,137"
Nepal,"542,256","+6,731","6,951",+106,"418,829","116,476",0,"18,315",235,"2,998,064","101,259"
Malaysia,"541,224","+7,857","2,491",+59,"469,325","69,408",771,"16,531",76,"11,513,351","351,666"
Lebanon,"539,590",+319,"7,705",+8,"515,058","16,827",211,"79,377","1,133","4,342,606","638,827"
Morocco,"518,122",+314,"9,134",+3,"506,208","2,780",96,"13,889",245,"6,470,594","173,453"
Saudi Arabia,"445,963","+1,183","7,309",+14,"428,502","10,152","1,353","12,633",207,"18,875,464","534,689"
Ecuador,"422,329","+1,098","20,357",+45,"366,425","35,547",546,"23,615","1,138","1,408,901","78,779"
Bulgaria,"417,819",+293,"17,637",+20,"379,156","21,026",379,"60,544","2,556","2,795,296","405,052"
Greece,"396,970","+1,876","11,955",+39,"363,915","21,100",540,"38,255","1,152","9,378,348","903,765"
Belarus,"390,203","+1,216","2,811",+10,"380,677","6,715",0,"41,307",298,"6,268,554","663,584"
Slovakia,"389,344",+168,"12,320",+8,"374,556","2,468",110,"71,282","2,256","2,816,985","515,739"
Kazakhstan,"380,160","+1,849","3,879",+23,"345,984","30,297",221,"20,031",204,"11,270,949","593,863"
Panama,"376,237",+637,"6,361",+4,"363,818","6,058",105,"85,980","1,454","2,621,580","599,098"
Bolivia,"358,562","+3,213","14,226",+102,"286,644","57,692",200,"30,344","1,204","1,423,702","120,485"
Croatia,"355,296",+375,"7,981",+10,"344,347","2,968",95,"87,032","1,955","1,994,545","488,578"
Paraguay,"345,357","+3,136","8,800",+99,"283,787","52,770",598,"47,890","1,220","1,266,661","175,646"
Georgia,"340,838",+508,"4,699",+17,"323,409","12,730",0,"85,589","1,180","4,855,872","1,219,381"
Tunisia,"340,250","+1,397","12,451",+53,"299,331","28,468",412,"28,520","1,044","1,454,431","121,913"
Azerbaijan,"333,317",+220,"4,891",+6,"322,806","5,620",0,"32,609",478,"3,486,381","341,080"
Costa Rica,"311,922","+2,436","3,929",+21,"239,917","68,076",534,"60,732",765,"1,193,313","232,340"
Palestine,"306,795",0,"3,483",0,"299,559","3,753",40,"58,910",669,"1,814,838","348,481"
Kuwait,"304,199","+1,160","1,755",+4,"289,367","13,077",153,"70,296",406,"2,566,924","593,177"
Dominican Republic,"288,034","+1,765","3,620",+2,"238,499","45,915",373,"26,314",331,"1,531,097","139,878"
Uruguay,"280,372","+3,937","4,066",+44,"239,309","36,997",523,"80,460","1,167","2,185,936","627,313"
Denmark,"277,399","+1,119","2,511",0,"261,844","13,044",22,"47,740",432,"53,350,931","9,181,621"
Lithuania,"272,843",+579,"4,230",+8,"251,709","16,904",138,"101,510","1,574","3,303,463","1,229,040"
Ethiopia,"270,527",+347,"4,127",+19,"234,426","31,974",443,"2,302",35,"2,706,146","23,027"
Ireland,"260,299",+436,"4,941",0,"242,548","12,810",39,"52,190",991,"4,729,538","948,281"
Egypt,"258,407","+1,132","14,904",+54,"189,476","54,027",90,"2,483",143,"2,824,316","27,139"
Moldova,"254,985",+77,"6,093",+5,"247,135","1,757",98,"63,343","1,514","1,091,795","271,221"
Slovenia,"252,852",+369,"4,366",+3,"243,685","4,801",79,"121,610","2,100","1,268,309","610,000"
Guatemala,"251,336","+1,040","8,070",+12,"230,882","12,384",5,"13,799",443,"1,404,499","77,113"
Honduras,"234,923","+1,007","6,240",+30,"84,006","144,677",485,"23,384",621,"708,861","70,559"
Bahrain,"229,468","+3,052",902,+20,"201,683","26,883",250,"130,792",514,"4,568,702","2,604,064"
Venezuela,"228,828","+1,421","2,576",+17,"211,288","14,964",316,"8,068",91,"3,359,014","118,429"
Armenia,"222,409",+140,"4,416",+5,"212,265","5,728",0,"74,929","1,488","1,072,615","361,363"
Qatar,"216,683",+286,552,0,"212,048","4,083",147,"77,172",197,"2,009,716","715,761"
Oman,"213,784",+880,"2,303",+10,"197,080","14,401",239,"40,930",441,"1,550,000","296,758"
Bosnia and Herzegovina,"203,762",+104,"9,194",+10,"173,626","20,942",0,"62,459","2,818","968,076","296,742"
Libya,"184,472",+321,"3,115",0,"171,006","10,351",0,"26,522",448,"1,015,251","145,965"
Sri Lanka,"174,861","+2,584","1,325",+27,"143,789","29,747",0,"8,135",62,"3,334,142","155,117"
Kenya,"169,697",+341,"3,108",+11,"115,988","50,601",121,"3,095",57,"1,796,585","32,764"
Nigeria,"166,191",+45,"2,071",0,"156,535","7,585",11,789,10,"2,093,243","9,934"
North Macedonia,"155,167",+51,"5,369",+13,"147,300","2,498",25,"74,481","2,577","785,345","376,972"
Myanmar,"143,414",+96,"3,216",0,"132,269","7,929",0,"2,620",59,"2,616,466","47,799"
Thailand,"141,217","+3,323",920,+47,"93,828","46,469","1,169","2,019",13,"8,124,896","116,139"
S. Korea,"138,311",+629,"1,943",+3,"128,180","8,188",154,"2,696",38,"9,665,693","188,382"
Cuba,"137,730","+1,102",921,+9,"130,198","6,611",141,"12,167",81,"4,238,178","374,385"
Albania,"132,264",+20,"2,447",0,"129,042",775,18,"46,006",851,"710,160","247,016"
Latvia,"132,258",+348,"2,355",+7,"123,466","6,437",75,"70,829","1,261","2,625,348","1,405,961"
Estonia,"129,157",+143,"1,244",+2,"122,277","5,636",19,"97,305",937,"1,408,252","1,060,957"
Algeria,"127,926",+280,"3,448",+8,"89,040","35,438",19,"2,871",77,"230,861","5,181"
