Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"109,090,184","+372,488","2,404,156","+10,182","81,269,038","25,416,990","98,687","13,995",308.4,0,0
China,"89,756",+8,"4,636",0,"84,357",763,12,62,3,"160,000,000","111,163"
USA,"28,196,964","+86,275","496,063","+2,272","18,153,126","9,547,775","19,555","84,877","1,493","334,805,401","1,007,815"
India,"10,904,738","+12,188","155,673",+85,"10,609,788","139,277","8,944","7,854",112,"205,533,398","148,034"
Brazil,"9,811,255","+45,561","238,647","+1,046","8,710,840","861,768","8,318","45,955","1,118","28,600,000","133,959"
Russia,"4,057,698","+14,861","79,696",+502,"3,577,907","400,095","2,300","27,798",546,"106,400,000","728,900"
UK,"4,027,106","+13,308","116,908",+621,"2,125,331","1,784,867","2,943","59,128","1,717","81,044,007","1,189,938"
France,"3,448,617","+21,231","81,647",+199,"238,753","3,128,217","3,337","52,761","1,249","48,207,178","737,525"
Spain,"3,056,035",0,"64,747",0,0,0,"4,432","65,347","1,384","35,782,465","765,137"
Italy,"2,710,811","+13,524","93,356",+311,"2,216,050","401,405","2,062","44,876","1,545","35,962,939","595,350"
Turkey,"2,579,896","+7,706","27,377",+93,"2,468,419","84,100","1,235","30,387",322,"31,412,611","369,988"
Germany,"2,336,905","+6,483","65,415",+379,"2,112,000","159,490","3,736","27,837",779,"41,758,675","497,419"
Colombia,"2,190,116","+4,947","57,425",+229,"2,078,391","54,300","3,482","42,760","1,121","10,813,163","211,116"
Argentina,"2,021,553","+6,057","50,188",+159,"1,820,965","150,400","3,514","44,476","1,104","6,793,797","149,468"
Mexico,"1,978,954","+10,388","172,557","+1,323","1,535,786","270,611","4,798","15,249","1,330","5,051,401","38,925"
Poland,"1,583,621","+6,586","40,709",+284,"1,336,467","206,445","1,270","41,872","1,076","9,178,403","242,682"
Iran,"1,510,873","+7,120","58,883",+74,"1,291,726","160,264","3,720","17,847",696,"9,993,224","118,041"
South Africa,"1,490,063","+2,382","47,821",+151,"1,385,996","56,246",546,"24,929",800,"8,672,596","145,095"
Ukraine,"1,268,049","+5,182","24,285",+111,"1,112,299","131,465",177,"29,104",557,"6,447,576","147,984"
Peru,"1,227,205","+6,457","43,491",+236,"1,137,412","46,302","2,075","36,902","1,308","6,879,425","206,862"
Indonesia,"1,210,703","+8,844","32,936",+280,"1,016,036","161,731",0,"4,397",120,"10,025,524","36,414"
Czechia,"1,082,891","+8,810","18,096",+109,"966,228","98,567","1,088","101,003","1,688","6,926,172","646,016"
Netherlands,"1,025,837","+4,194","14,793",+66,0,0,538,"59,786",862,"6,970,400","406,236"
Canada,"823,353","+3,047","21,228",+66,"765,469","36,656",672,"21,697",559,"22,883,055","603,018"
Portugal,"784,079","+2,856","15,183",+149,"661,525","107,371",803,"77,036","1,492","7,766,721","763,078"
Chile,"772,395","+3,924","19,443",+98,"730,204","22,748","1,530","40,191","1,012","8,666,840","450,974"
Romania,"760,091","+2,415","19,325",+48,"706,394","34,372",969,"39,676","1,009","5,707,776","297,941"
Belgium,"735,220","+2,120","21,599",+48,"50,520","663,101",294,"63,266","1,859","8,824,522","759,360"
Israel,"721,846","+3,100","5,351",+47,"655,519","60,976",999,"78,482",582,"11,358,022","1,234,891"
Iraq,"641,628","+2,190","13,164",+7,"605,980","22,484",271,"15,735",323,"6,192,076","151,848"
Sweden,"608,411",0,"12,428",0,0,0,218,"60,011","1,226","5,510,486","543,526"
Pakistan,"561,625","+1,262","12,276",+58,"523,700","25,649","1,692","2,512",55,"8,399,623","37,576"
Philippines,"547,248","+1,953","11,507",+12,"500,776","34,965",807,"4,953",104,"8,288,845","75,023"
Switzerland,"540,727",0,"9,755",+8,"317,600","213,372",219,"62,196","1,122","4,674,340","537,655"
Bangladesh,"540,266",+291,"8,266",+13,"486,767","45,233",0,"3,260",50,"3,835,216","23,145"
Morocco,"478,135",+479,"8,460",+10,"458,504","11,171",305,"12,859",228,"5,516,186","148,358"
Austria,"432,303","+1,433","8,195",+25,"409,877","14,231",266,"47,830",907,"4,821,686","533,470"
Serbia,"419,493","+1,622","4,214",+15,"31,536","383,743",135,"48,132",484,"2,762,877","317,011"
Japan,"413,154","+1,403","6,849",+75,"380,569","25,736",693,"3,273",54,"7,539,403","59,725"
Hungary,"385,755","+2,020","13,636",+93,"293,542","78,577",299,"39,995","1,414","3,357,672","348,124"
Saudi Arabia,"372,410",+337,"6,429",+5,"363,303","2,678",456,"10,595",183,"12,946,778","368,339"
UAE,"345,605","+2,631","1,001",+15,"326,780","17,824",0,"34,684",100,"27,907,006","2,800,664"
Jordan,"344,803","+1,240","4,444",+11,"325,892","14,467",153,"33,587",433,"4,178,921","407,066"
Lebanon,"336,999","+2,906","3,961",+46,"226,658","106,380",882,"49,512",582,"2,792,389","410,263"
Panama,"331,692",+707,"5,621",+26,"309,296","16,775",202,"76,133","1,290","1,791,373","411,172"
Slovakia,"276,234","+2,330","5,812",+79,"255,300","15,122",586,"50,580","1,064","1,895,523","347,083"
Nepal,"272,614",+57,"2,054",0,"268,929","1,631",0,"9,254",70,"2,113,549","71,742"
Belarus,"267,029","+1,745","1,840",+10,"255,980","9,209",0,"28,265",195,"4,662,913","493,567"
Ecuador,"265,527","+2,010","15,269",+49,"220,398","29,860",486,"14,910",857,"940,866","52,832"
Georgia,"265,200",+535,"3,343",+7,"257,441","4,416",0,"66,560",839,"2,434,181","610,930"
Malaysia,"261,805","+3,499",958,+5,"209,289","51,558",263,"8,025",29,"5,503,992","168,716"
Croatia,"237,459",+379,"5,299",+17,"229,709","2,451",89,"58,066","1,296","1,260,970","308,348"
Bolivia,"235,098","+1,244","11,107",+63,"175,958","48,033",71,"19,972",944,"635,869","54,017"
Azerbaijan,"231,995",+155,"3,178",+5,"226,514","2,303",0,"22,754",312,"2,495,198","244,726"
Bulgaria,"229,516",+506,"9,608",+14,"196,593","23,315",302,"33,188","1,389","1,520,384","219,845"
Dominican Republic,"228,895","+1,131","2,932",+15,"175,329","50,634",255,"20,970",269,"1,134,670","103,952"
Tunisia,"222,504","+1,049","7,508",+47,"181,627","33,369",354,"18,705",631,"923,934","77,672"
Ireland,"208,796","+1,076","3,931",+66,"23,364","181,501",167,"41,995",791,"3,288,084","661,324"
Denmark,"204,067",+274,"2,284",+4,"196,027","5,756",64,"35,154",393,"15,049,553","2,592,562"
