Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"159,595,356","+609,624","3,317,408","+10,602","138,209,339","18,068,609","106,429","20,475",425.6,0,0
China,"90,769",+11,"4,636",0,"85,835",298,0,63,3,"160,000,000","111,163"
USA,"33,515,308","+30,152","596,179",+370,"26,507,427","6,411,702","8,777","100,748","1,792","459,420,934","1,381,034"
India,"22,991,927","+329,517","250,025","+3,879","19,021,207","3,720,695","8,944","16,522",180,"303,750,077","218,273"
Brazil,"15,214,030","+29,240","423,436","+1,018","13,759,125","1,031,469","8,318","71,143","1,980","46,834,128","219,002"
France,"5,780,379","+3,292","106,684",+292,"4,917,393","756,302","4,870","88,389","1,631","79,517,576","1,215,915"
Turkey,"5,044,936","+13,604","43,311",+282,"4,743,871","257,754","2,983","59,272",509,"49,604,004","582,789"
Russia,"4,888,727","+8,465","113,647",+321,"4,502,906","272,174","2,300","33,487",778,"131,400,000","900,073"
UK,"4,437,217","+2,357","127,609",+4,"4,250,699","58,909",159,"65,070","1,871","165,821,683","2,431,711"
Italy,"4,116,287","+5,080","123,031",+198,"3,619,586","373,670","2,158","68,167","2,037","61,227,024","1,013,935"
Spain,"3,581,392","+4,579","78,895",+35,"3,274,808","227,689","2,134","76,574","1,687","47,213,067","1,009,467"
Germany,"3,535,354","+7,814","85,481",+110,"3,175,600","274,273","5,049","42,081","1,017","56,836,969","676,522"
Argentina,"3,165,121","+17,381","67,821",+496,"2,837,058","260,242","5,357","69,486","1,489","11,891,364","261,059"
Colombia,"3,015,301","+12,543","78,342",+488,"2,835,554","101,405","6,006","58,725","1,526","15,477,840","301,439"
Poland,"2,835,083","+2,032","70,034",+22,"2,576,034","189,015","2,083","74,980","1,852","14,794,397","391,272"
Iran,"2,673,219","+18,408","75,261",+351,"2,127,192","470,766","5,533","31,483",886,"17,206,735","202,644"
Mexico,"2,365,792","+1,175","218,985",+57,"1,886,233","260,574","4,798","18,186","1,683","6,757,360","51,943"
