Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"23,371,186","+261,898","807,949","+5,349","15,900,293","6,662,944","61,777","2,998",103.7,0,0
China,"84,939",+22,"4,634",0,"79,851",454,20,59,3,"90,410,000","62,814"
USA,"5,841,428","+43,829","180,174",+974,"3,148,080","2,513,174","16,739","17,633",544,"75,475,175","227,827"
Brazil,"3,582,698","+46,210","114,277",+823,"2,709,638","758,783","8,318","16,838",537,"14,144,344","66,475"
India,"3,043,436","+70,068","56,846",+918,"2,279,900","706,690","8,944","2,202",41,"34,491,073","24,958"
Russia,"951,897","+4,921","16,310",+121,"767,477","168,110","2,300","6,522",112,"33,814,105","231,693"
South Africa,"607,045","+3,707","12,987",+144,"504,127","89,931",539,"10,217",219,"3,535,067","59,499"
Peru,"585,236","+9,169","27,453",+208,"391,144","166,639","1,506","17,715",831,"2,950,589","89,313"
Mexico,"549,734","+5,928","59,610",+504,"376,409","113,715","3,518","4,257",462,"1,239,133","9,596"
Colombia,"533,103","+10,965","16,968",+400,"359,792","156,343","1,493","10,461",333,"2,450,441","48,086"
Spain,"407,879",0,"28,838",0,0,0,541,"8,723",617,"7,955,615","170,147"
Chile,"395,708","+1,939","10,792",+69,"369,730","15,186","1,058","20,675",564,"2,172,028","113,483"
Iran,"356,792","+2,028","20,502",+126,"307,702","28,588","3,850","4,240",244,"3,011,310","35,787"
Argentina,"336,802","+7,759","6,848",+118,"245,781","84,173","1,907","7,442",151,"1,073,719","23,726"
UK,"324,601","+1,288","41,423",+18,0,0,76,"4,778",610,"15,177,265","223,400"
Saudi Arabia,"306,370","+1,184","3,619",+39,"278,441","24,310","1,652","8,781",104,"4,501,104","129,010"
Bangladesh,"292,625","+2,265","3,907",+46,"175,567","113,151",0,"1,774",24,"1,431,855","8,682"
Pakistan,"292,174",+586,"6,231",+12,"275,317","10,626",731,"1,319",28,"2,414,902","10,903"
Italy,"258,136","+1,071","35,430",+3,"205,203","17,503",64,"4,270",586,"7,940,266","131,355"
Turkey,"257,032","+1,309","6,102",+22,"236,370","14,560",762,"3,043",72,"6,247,164","73,959"
France,"238,002","+3,602","30,512",+9,"84,950","122,540",380,"3,645",467,"6,000,000","91,891"
Germany,"233,857",+836,"9,331",+3,"208,950","15,576",236,"2,790",111,"10,197,366","121,654"
Iraq,"201,050","+3,965","6,353",+70,"143,393","51,304",637,"4,983",157,"1,413,947","35,046"
Philippines,"187,249","+4,884","2,966",+26,"114,921","69,362",717,"1,706",27,"2,276,622","20,737"
