Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"60,088,565","+543,335","1,413,799","+11,719","41,542,742","17,132,024","103,449","7,709",181.4,0,0
China,"86,464",+22,"4,634",0,"81,508",322,6,60,3,"160,000,000","111,163"
USA,"12,955,145","+175,168","265,898","+2,194","7,636,750","5,052,497","23,591","39,047",801,"184,357,020","555,660"
India,"9,221,998","+44,276","134,743",+489,"8,641,404","445,851","8,944","6,656",97,"133,682,275","96,492"
Brazil,"6,121,449","+33,445","170,179",+638,"5,476,018","475,252","8,318","28,717",798,"21,900,000","102,738"
France,"2,153,815","+9,155","50,237",+592,"154,679","1,948,899","4,289","32,967",769,"20,084,917","307,430"
Russia,"2,138,828","+24,326","37,031",+491,"1,634,671","467,126","2,300","14,654",254,"73,300,000","502,194"
Spain,"1,614,126","+7,221","43,668",+537,0,0,"2,853","34,518",934,"21,917,246","468,697"
UK,"1,538,794","+11,299","55,838",+608,0,0,"1,487","22,620",821,"41,533,643","610,529"
Italy,"1,455,022","+23,232","51,306",+853,"605,330","798,386","3,816","24,079",849,"20,726,180","343,001"
Argentina,"1,381,795","+7,164","37,432",+310,"1,210,634","133,729","4,148","30,462",825,"3,712,880","81,851"
Colombia,"1,262,494","+7,515","35,677",+198,"1,167,857","58,960","2,376","24,707",698,"6,135,966","120,080"
Mexico,"1,049,358","+7,483","101,926",+250,"784,693","162,739","2,852","8,105",787,"2,716,315","20,980"
Germany,"962,906","+16,258","14,965",+382,"636,700","311,241","3,742","11,478",178,"26,456,866","315,370"
Peru,"952,439","+1,882","35,685",+44,"882,600","34,154",983,"28,727","1,076","4,961,493","149,648"
Poland,"909,066","+10,139","14,314",+540,"454,717","440,035","2,095","24,030",378,"6,005,307","158,745"
Iran,"880,542","+13,721","45,738",+483,"617,715","217,089","5,824","10,430",542,"5,871,098","69,546"
South Africa,"772,252","+2,493","21,083",+115,"716,444","34,725",546,"12,956",354,"5,325,631","89,347"
Ukraine,"647,976","+12,287","11,263",+188,"299,358","337,355",177,"14,853",258,"4,243,600","97,269"
Belgium,"559,902","+1,123","15,755",+137,"36,044","508,103","1,168","48,226","1,357","5,698,084","490,797"
Chile,"543,087","+1,007","15,131",+25,"518,834","9,122",695,"28,313",789,"5,118,236","266,828"
Iraq,"539,749","+2,292","12,031",+35,"469,784","57,934",365,"13,302",296,"3,319,514","81,806"
