Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"239,452,406","+391,766","4,880,852","+6,780","216,815,049","17,756,505","80,991","30,720",626.2,0,0
China,"96,435",+12,"4,636",0,"91,130",669,0,67,3,"160,000,000","111,163"
USA,"45,431,167","+84,154","737,589","+1,480","34,997,968","9,695,610","16,357","136,232","2,212","662,515,375","1,986,643"
India,"34,000,500","+16,021","451,220",+229,"33,335,301","213,979","8,944","24,332",323,"585,038,043","418,678"
Brazil,"21,590,097","+7,359","601,442",+176,"20,720,496","268,159","8,318","100,657","2,804","63,776,166","297,337"
UK,"8,231,437","+38,520","137,944",+181,"6,724,341","1,369,152",747,"120,445","2,018","315,278,717","4,613,244"
Russia,"7,832,964","+28,190","218,345",+973,"6,894,285","720,334","2,300","53,645","1,495","197,600,000","1,353,290"
Turkey,"7,508,975","+33,860","66,605",+237,"6,957,447","484,923",633,"87,825",779,"90,560,626","1,059,202"
France,"7,063,511","+5,880","117,150",+68,"6,854,411","91,950","1,200","107,909","1,790","146,046,715","2,231,141"
Iran,"5,729,785","+13,391","123,081",+213,"5,249,956","356,748","5,124","67,120","1,442","32,619,228","382,108"
Argentina,"5,267,339","+1,064","115,547",+56,"5,134,604","17,188",920,"115,194","2,527","24,289,731","531,203"
Spain,"4,977,448",0,"86,827",0,"4,816,194","74,427",507,"106,406","1,856","66,213,858","1,415,493"
Colombia,"4,974,400","+1,075","126,692",+37,"4,817,951","29,757",342,"96,448","2,456","26,052,816","505,134"
Italy,"4,704,318","+2,494","131,384",+49,"4,490,388","82,546",370,"77,953","2,177","95,761,232","1,586,816"
Germany,"4,342,178","+7,924","95,183",+96,"4,106,300","140,695","1,336","51,615","1,131","73,348,901","871,887"
Indonesia,"4,229,813","+1,261","142,763",+47,"4,065,425","21,625",0,"15,258",515,"42,125,852","151,958"
Mexico,"3,725,242","+2,007","282,227",+141,"3,088,055","354,960","4,798","28,510","2,160","10,912,276","83,514"
Poland,"2,925,425","+2,118","75,918",+49,"2,670,180","179,327",239,"77,405","2,009","21,291,251","563,357"
South Africa,"2,912,938",+592,"88,429",+83,"2,797,443","27,066",546,"48,336","1,467","18,016,455","298,958"
Philippines,"2,683,372","+8,615","39,896",+236,"2,561,248","82,228","3,194","24,078",358,"21,881,933","196,348"
Ukraine,"2,562,085","+11,996","59,052",+352,"2,297,899","205,134",177,"59,038","1,361","13,323,492","307,012"
Malaysia,"2,353,579","+7,276","27,525",+103,"2,217,057","108,997",722,"71,546",837,"31,783,248","966,179"
Peru,"2,185,355",+679,"199,727",+24,0,0,927,"65,121","5,952","18,324,467","546,044"
Netherlands,"2,029,289","+2,887","18,215",+6,"1,952,705","58,369",149,"118,096","1,060","17,632,552","1,026,140"
Iraq,"2,026,349","+1,644","22,620",+29,"1,952,043","51,686",297,"48,976",547,"15,432,035","372,989"
Thailand,"1,730,364","+9,445","17,835",+84,"1,604,355","108,174","3,324","24,711",255,"9,201,621","131,407"
Japan,"1,711,391",+369,"17,959",+18,"1,682,452","10,980",444,"13,585",143,"25,462,130","202,111"
Czechia,"1,704,021","+1,346","30,516",+6,"1,662,719","10,786",68,"158,744","2,843","38,929,974","3,626,656"
Canada,"1,667,575","+2,323","28,289",+69,"1,601,860","37,426",776,"43,694",741,"44,572,076","1,167,873"
Chile,"1,663,992",+609,"37,574",+3,"1,617,792","8,626",362,"86,101","1,944","22,464,264","1,162,387"
Bangladesh,"1,563,501",+543,"27,713",+14,"1,525,168","10,620","1,395","9,374",166,"9,998,544","59,948"
Romania,"1,382,531","+16,743","40,071",+442,"1,188,975","153,485","1,667","72,485","2,101","13,583,662","712,179"
Israel,"1,310,108","+1,770","7,957",+17,"1,277,796","24,355",413,"140,479",853,"27,731,214","2,973,538"
Belgium,"1,266,562","+1,940","25,695",+7,"1,181,547","59,320",193,"108,679","2,205","20,515,224","1,760,338"
Pakistan,"1,259,648",+689,"28,152",+18,"1,189,742","41,754","2,280","5,565",124,"19,953,497","88,147"
Sweden,"1,159,560",0,"14,879",0,"1,124,661","20,020",29,"113,908","1,462","12,743,845","1,251,877"
Portugal,"1,076,358",+719,"18,056",+8,"1,028,465","29,837",56,"105,955","1,777","19,078,687","1,878,072"
Serbia,"1,017,798","+6,930","8,841",+53,"884,235","124,722",269,"117,092","1,017","5,898,089","678,540"
Morocco,"939,922",+566,"14,485",+11,"919,074","6,363",347,"25,085",387,"9,863,162","263,231"
Cuba,"923,966","+2,638","7,928",+37,"900,697","15,341",311,"81,639",700,"10,021,878","885,499"
Kazakhstan,"907,140","+1,499","11,584",+25,"848,891","46,665",221,"47,585",608,"11,575,012","607,176"
Switzerland,"851,609",+923,"11,153",+3,"796,935","43,521",139,"97,488","1,277","11,235,990","1,286,238"
Vietnam,"846,230","+2,949","20,763",+93,"786,095","39,372",0,"8,595",211,"42,517,091","431,829"
Jordan,"835,969","+1,191","10,827",+9,"811,013","14,129",469,"80,906","1,048","10,404,370","1,006,946"
