Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"266,114,671","+424,141","5,270,839","+4,285","239,702,478","21,141,354","86,797","34,140",676.2,0,0
China,"99,142",+59,"4,636",0,"93,470","1,036",12,69,3,"160,000,000","111,163"
USA,"49,969,856","+35,065","808,763",+155,"39,523,573","9,637,520","13,781","149,713","2,423","760,636,842","2,278,920"
India,"34,641,561","+8,306","473,537",+211,"34,060,774","107,250","8,944","24,756",338,"647,252,850","462,539"
Brazil,"22,143,091","+4,844","615,674",+68,"21,362,553","164,864","8,318","103,128","2,867","63,776,166","297,028"
UK,"10,464,389","+43,992","145,605",+54,"9,220,626","1,098,158",895,"153,000","2,129","366,108,215","5,352,883"
Russia,"9,801,613","+32,602","281,278","+1,206","8,502,406","1,017,929","2,300","67,123","1,926","228,000,000","1,561,390"
Turkey,"8,901,117","+19,357","77,830",+185,"8,436,712","386,575","1,405","103,945",909,"109,449,755","1,278,130"
France,"7,917,264","+42,252","119,535",+29,"7,171,380","626,349","2,066","120,912","1,826","167,925,512","2,564,549"
Germany,"6,179,839","+35,983","103,604",+74,"5,082,500","993,735","4,636","73,424","1,231","85,782,441","1,019,205"
Iran,"6,134,465","+3,109","130,200",+76,"5,923,316","80,949","3,249","71,727","1,522","39,093,355","457,098"
Argentina,"5,340,676","+1,294","116,646",+3,"5,201,840","22,190",656,"116,642","2,548","26,410,553","576,813"
Spain,"5,202,958",0,"88,159",0,"4,927,391","187,408",814,"111,220","1,885","66,213,858","1,415,412"
Italy,"5,109,082","+15,021","134,195",+43,"4,742,887","232,000",736,"84,679","2,224","122,335,117","2,027,599"
Colombia,"5,081,064","+2,077","128,780",+47,"4,921,311","30,973",342,"98,363","2,493","28,330,663","548,449"
Indonesia,"4,257,685",+196,"143,867",+4,"4,106,292","7,526",0,"15,335",518,"55,884,039","201,278"
Mexico,"3,900,293","+2,841","295,154",+251,"3,255,802","349,337","4,798","29,804","2,255","11,944,625","91,275"
Poland,"3,671,421","+22,389","85,675",+45,"3,142,265","443,481","1,969","97,160","2,267","24,870,097","658,157"
Ukraine,"3,497,477","+6,622","88,280",+278,"3,050,659","358,538",177,"80,664","2,036","16,076,359","370,775"
South Africa,"3,031,694","+11,125","89,966",+1,"2,858,144","83,584",546,"50,215","1,490","19,761,834","327,321"
Philippines,"2,834,775",+603,"49,386",+156,"2,771,536","13,853",899,"25,388",442,"24,390,103","218,433"
Netherlands,"2,751,954","+23,078","19,668",+26,"2,158,065","574,221",593,"160,100","1,144","19,205,114","1,117,294"
Malaysia,"2,658,772","+4,298","30,614",+40,"2,566,159","61,999",471,"80,674",929,"38,384,583","1,164,687"
Peru,"2,243,415",+769,"201,379",+19,0,0,972,"66,716","5,989","20,555,444","611,289"
Czechia,"2,240,742","+10,978","33,723",+88,"1,922,396","284,623","1,018","208,687","3,141","44,283,281","4,124,239"
Thailand,"2,141,241","+4,704","20,942",+27,"2,048,815","71,484","1,369","30,567",299,"14,913,135","212,893"
Iraq,"2,084,346",+457,"23,885",+12,"2,050,033","10,428",94,"50,216",575,"16,431,593","395,871"
Belgium,"1,827,467",0,"27,167",0,"1,358,257","442,043",821,"156,709","2,330","25,109,681","2,153,200"
Canada,"1,807,703","+2,633","29,768",+2,"1,746,964","30,971",497,"47,305",779,"49,099,908","1,284,868"
Romania,"1,786,036",+916,"57,099",+73,"1,701,727","27,210",910,"93,733","2,997","16,166,181","848,416"
Chile,"1,772,547","+1,927","38,501",+36,"1,665,361","68,685",693,"91,604","1,990","25,950,496","1,341,100"
Japan,"1,727,828",+127,"18,364",0,"1,708,638",826,29,"13,721",146,"28,132,870","223,412"
Bangladesh,"1,577,443",+197,"28,001",+6,"1,542,274","7,168","1,373","9,444",168,"10,981,606","65,747"
Israel,"1,345,915",+423,"8,204",0,"1,332,580","5,131",109,"144,319",880,"35,234,839","3,778,130"
Vietnam,"1,309,092","+14,314","26,260",+199,"1,009,277","273,555","6,854","13,279",266,"69,737,261","707,366"
Pakistan,"1,286,825",+372,"28,767",+6,"1,245,606","12,452",854,"5,669",127,"22,211,141","97,846"
Serbia,"1,263,663","+1,244","11,917",+41,"1,210,147","41,599",165,"145,463","1,372","6,881,800","792,181"
Sweden,"1,212,145",0,"15,136",0,"1,161,927","35,082",43,"118,965","1,486","13,708,481","1,345,411"
Austria,"1,198,478","+5,192","12,796",+43,"1,075,482","110,200",651,"131,996","1,409","112,526,834","12,393,254"
Portugal,"1,166,787","+3,786","18,537",+23,"1,086,887","61,363",134,"114,906","1,826","21,858,506","2,152,638"
Hungary,"1,134,869",0,"35,122",0,"910,745","189,002",566,"117,904","3,649","8,559,975","889,316"
Switzerland,"1,039,730",0,"11,612",0,"870,684","157,434",213,"118,896","1,328","12,597,593","1,440,569"
Jordan,"975,956","+4,555","11,761",+46,"903,088","61,107","1,194","94,318","1,137","12,395,866","1,197,954"
Kazakhstan,"975,150",+695,"12,769",+15,"941,285","21,096",528,"51,063",669,"11,575,012","606,122"
Greece,"966,221","+3,526","18,595",+79,"876,039","71,587",715,"93,351","1,797","38,190,109","3,689,722"
Cuba,"963,090",+88,"8,309",+2,"954,175",606,22,"85,103",734,"11,202,077","989,867"
Morocco,"950,591",+90,"14,788",+1,"932,920","2,883",347,"25,326",394,"10,500,927","279,770"
Georgia,"865,293","+3,410","12,344",+46,"806,596","46,353",0,"217,506","3,103","11,806,621","2,967,799"
Nepal,"822,592",+200,"11,541",+1,"804,544","6,507",107,"27,527",386,"4,662,680","156,030"
UAE,"742,328",+50,"2,148",0,"737,330","2,850",0,"73,785",214,"102,497,410","10,187,878"
Slovakia,"729,475","+7,367","14,826",+55,"595,369","119,280",624,"133,520","2,714","4,724,312","864,718"
Tunisia,"718,443",+165,"25,401",+3,"691,640","1,402",68,"59,896","2,118","3,198,939","266,691"
Bulgaria,"703,160",+706,"28,852",+47,"573,497","100,811",674,"102,296","4,197","6,704,606","975,386"
Lebanon,"678,801","+1,654","8,775",+10,"634,994","35,032",186,"100,091","1,294","4,795,578","707,122"
Belarus,"663,813","+1,757","5,162",+15,"652,874","5,777",0,"70,283",547,"10,525,190","1,114,379"
Croatia,"631,037","+2,796","11,218",+68,"590,341","29,478",310,"155,079","2,757","3,509,545","862,479"
Guatemala,"619,852",+310,"15,986",+6,"602,717","1,149",5,"33,710",869,"3,150,263","171,326"
Azerbaijan,"596,388","+1,394","7,967",+20,"564,577","23,844",0,"58,074",776,"5,602,773","545,576"
Ireland,"594,250","+5,156","5,707",0,"458,280","130,263",110,"118,461","1,138","8,983,297","1,790,783"
Sri Lanka,"567,682",+746,"14,461",+21,"542,326","10,895",0,"26,353",671,"5,661,108","262,802"
Costa Rica,"567,383",0,"7,312",0,"552,158","7,913",77,"109,949","1,417","2,715,029","526,124"
Saudi Arabia,"549,912",+35,"8,844",+2,"539,056","2,012",39,"15,453",249,"31,698,370","890,745"
Bolivia,"542,859",+770,"19,215",+5,"497,115","26,529",220,"45,619","1,615","2,593,083","217,907"
Ecuador,"526,870",0,"33,250",0,"443,880","49,740",759,"29,230","1,845","2,013,368","111,700"
Myanmar,"524,407",+285,"19,141",+6,"500,304","4,962",0,"9,547",348,"5,681,317","103,428"
Denmark,"509,111","+3,026","2,946",+7,"447,152","59,013",58,"87,457",506,"95,689,090","16,437,764"
Lithuania,"479,839","+1,347","6,847",+19,"444,556","28,436",126,"179,845","2,566","6,242,415","2,339,677"
Panama,"479,053",+222,"7,374",+1,"468,838","2,841",20,"108,591","1,672","4,270,313","967,987"
S. Korea,"473,034","+5,127","3,852",+43,"407,175","62,007",744,"9,215",75,"15,804,065","307,879"
Paraguay,"463,372",+57,"16,478",+1,"446,159",735,49,"63,848","2,271","1,961,558","270,283"
Venezuela,"434,918",+785,"5,193",+7,"422,289","7,436",681,"15,357",183,"3,359,014","118,605"
Palestine,"431,863",+275,"4,549",+3,"423,981","3,333",50,"81,944",863,"2,758,039","523,325"
Slovenia,"430,064","+1,116","5,303",+13,"395,415","29,346",271,"206,827","2,550","1,963,613","944,342"
Kuwait,"413,491",+27,"2,465",0,"410,723",303,4,"94,825",565,"5,432,522","1,245,830"
