Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"86,128,618","+543,364","1,860,580","+9,480","61,058,176","23,209,862","107,851","11,049",238.7,0,0
China,"87,150",+33,"4,634",0,"82,105",411,10,61,3,"160,000,000","111,163"
USA,"21,353,051","+190,165","362,123","+1,987","12,736,512","8,254,416","29,582","64,317","1,091","260,228,941","783,828"
India,"10,357,569","+16,278","149,886",+200,"9,975,340","232,343","8,944","7,468",108,"175,635,761","126,636"
Brazil,"7,754,560","+20,814","196,591",+573,"6,875,230","682,739","8,318","36,350",922,"28,600,000","134,063"
Russia,"3,260,138","+23,351","58,988",+482,"2,640,036","561,114","2,300","22,335",404,"91,800,000","628,911"
UK,"2,713,563","+58,784","75,431",+407,0,0,"1,847","39,865","1,108","56,665,511","832,473"
France,"2,659,750","+4,022","65,415",+378,"196,037","2,398,298","2,666","40,701","1,001","36,162,648","553,388"
Turkey,"2,255,607","+13,695","21,685",+197,"2,146,430","87,492","3,522","26,598",256,"25,132,152","296,361"
Italy,"2,166,244","+10,800","75,680",+348,"1,520,106","570,458","2,579","35,855","1,253","27,004,272","446,972"
Spain,"1,958,844","+9,043","51,078",+61,0,0,"2,192","41,888","1,092","27,839,319","595,314"
Germany,"1,796,216","+12,056","35,982",+877,"1,401,200","359,034","5,726","21,404",429,"34,801,593","414,692"
Colombia,"1,686,131","+10,311","44,187",+222,"1,552,177","89,767","3,482","32,958",864,"8,287,250","161,987"
Argentina,"1,648,940","+8,222","43,634",+152,"1,458,083","147,223","3,502","36,314",961,"4,951,166","109,038"
Mexico,"1,448,755","+5,211","127,213",+362,"1,098,431","223,111","3,913","11,177",981,"3,670,800","28,319"
Poland,"1,322,919","+4,404","29,161",+42,"1,069,554","224,204","1,642","34,974",771,"7,307,919","193,202"
Iran,"1,249,507","+6,073","55,650",+110,"1,020,737","173,120","4,901","14,780",658,"7,831,359","92,634"
South Africa,"1,113,349","+12,601","30,011",+434,"911,573","171,765",546,"18,652",503,"6,780,272","113,591"
Ukraine,"1,078,251","+4,158","18,927",+73,"733,558","325,766",177,"24,732",434,"5,585,615","128,116"
Peru,"1,021,058","+1,583","37,873",+43,"960,703","22,482","1,293","30,749","1,141","5,567,797","167,675"
Netherlands,"827,726","+6,563","11,675",+63,0,0,715,"48,252",681,"6,001,738","349,867"
Indonesia,"772,103","+6,753","22,911",+177,"639,103","110,089",0,"2,808",83,"7,516,860","27,334"
Czechia,"746,775","+6,243","12,186",+117,"625,362","109,227",877,"69,667","1,137","3,848,064","358,988"
Belgium,"650,011",+842,"19,701",+57,"44,894","585,416",467,"55,961","1,696","6,993,426","602,077"
Romania,"643,559","+3,130","16,057",+78,"577,198","50,304","1,100","33,569",838,"4,837,361","252,322"
Chile,"620,641","+2,450","16,767",0,"586,900","16,974",787,"32,325",873,"6,603,470","343,928"
Canada,"611,424","+9,761","16,074",+209,"519,006","76,344",711,"16,128",424,"14,121,468","372,486"
Iraq,"598,369",+595,"12,844",+10,"545,529","39,996",141,"14,709",316,"4,677,789","114,992"
Bangladesh,"516,929",+910,"7,650",+24,"461,515","47,764",0,"3,123",46,"3,272,423","19,770"
Pakistan,"488,529","+1,895","10,350",+39,"442,457","35,722","2,242","2,190",46,"6,849,867","30,707"
