Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"25,628,294","+244,706","854,424","+4,216","17,932,640","6,841,230","61,106","3,288",109.6,0,0
China,"85,048",+17,"4,634",0,"80,177",237,4,59,3,"90,410,000","62,814"
USA,"6,211,796","+38,560","187,736",+512,"3,456,263","2,567,797","15,864","18,748",567,"82,624,841","249,373"
Brazil,"3,910,901","+48,590","121,515",+619,"3,097,734","691,652","8,318","18,377",571,"14,352,484","67,442"
India,"3,687,939","+68,770","65,435",+818,"2,837,377","785,127","8,944","2,668",47,"42,307,914","30,608"
Russia,"995,319","+4,993","17,176",+83,"809,387","168,756","2,300","6,820",118,"36,696,382","251,439"
Peru,"652,037","+4,871","28,944",+156,"462,329","160,764","1,512","19,730",876,"3,215,842","97,309"
South Africa,"627,041","+1,985","14,149",+121,"540,923","71,969",539,"10,550",238,"3,693,721","62,150"
Colombia,"615,168","+7,230","19,663",+299,"459,475","136,030","1,493","12,068",386,"2,746,217","53,876"
Mexico,"595,841","+4,129","64,158",+339,"412,580","119,103","3,060","4,613",497,"1,340,466","10,378"
Spain,"462,858","+2,489","29,094",+28,0,0,846,"9,899",622,"9,210,337","196,979"
Argentina,"417,735","+9,309","8,660",+203,"301,195","107,880","2,273","9,229",191,"1,257,906","27,790"
Chile,"411,726","+1,752","11,289",+45,"383,879","16,558",969,"21,507",590,"2,432,436","127,062"
Iran,"375,212","+1,642","21,571",+109,"323,233","30,408","3,729","4,458",256,"3,231,110","38,387"
UK,"335,873","+1,406","41,501",+2,0,0,60,"4,943",611,"16,273,209","239,501"
Saudi Arabia,"315,772",+951,"3,897",+27,"290,796","21,079","1,552","9,047",112,"5,026,127","144,003"
Bangladesh,"312,996","+2,174","4,281",+33,"204,887","103,828",0,"1,897",26,"1,550,203","9,397"
Pakistan,"295,849",+213,"6,294",+6,"280,682","8,873",604,"1,335",28,"2,621,146","11,829"
France,"281,025","+3,082","30,635",+29,"86,469","163,921",409,"4,304",469,"6,461,460","98,953"
Turkey,"270,133","+1,587","6,370",+44,"244,926","18,837",961,"3,197",75,"7,138,492","84,489"
Italy,"269,214",+996,"35,483",+6,"207,653","26,078",94,"4,454",587,"8,644,859","143,017"
Germany,"244,792","+1,497","9,371",+7,"219,900","15,521",245,"2,920",112,"11,208,091","133,701"
Iraq,"234,934","+3,757","7,042",+83,"176,602","51,290",512,"5,820",174,"1,605,904","39,782"
Philippines,"220,781","+3,408","3,558",+38,"157,548","59,675",837,"2,010",32,"2,591,819","23,600"
Indonesia,"174,796","+2,743","7,417",+74,"125,959","41,420",0,638,27,"2,224,337","8,118"
Canada,"128,948","+1,008","9,126",+9,"114,227","5,595",50,"3,412",241,"5,504,392","145,628"
Ukraine,"121,215","+2,141","2,557",+30,"57,114","61,544",177,"2,775",59,"1,550,280","35,485"
Qatar,"118,778",+203,197,0,"115,667","2,914",68,"42,303",70,"629,831","224,314"
Israel,"116,596","+2,576",939,+20,"95,009","20,648",437,"12,677",102,"2,295,951","249,625"
Bolivia,"115,968",+614,"4,966",+28,"58,497","52,505",71,"9,912",424,"239,640","20,483"
Ecuador,"113,767",+119,"6,556",+1,"101,669","5,542",365,"6,432",371,"328,929","18,597"
Kazakhstan,"105,795",+111,"1,523",0,"96,297","7,975",221,"5,623",81,"2,434,444","129,395"
Egypt,"98,939",+212,"5,421",+22,"72,929","20,589",41,964,53,"135,000","1,315"
Dominican Republic,"94,715",+474,"1,710",+29,"68,082","24,923",217,"8,717",157,"370,875","34,131"
Panama,"92,982",+917,"2,002",+7,"66,173","24,807",168,"21,494",463,"339,893","78,571"
Romania,"87,540",+755,"3,621",+43,"37,869","46,050",506,"4,556",188,"1,802,946","93,829"
Oman,"85,722",+178,685,+8,"80,810","4,227",155,"16,719",134,"309,212","60,306"
Kuwait,"85,109",+473,531,+1,"77,224","7,354",91,"19,881",124,"617,619","144,271"
Belgium,"85,042",+443,"9,894",+3,"18,415","56,733",71,"7,332",853,"2,278,713","196,472"
Sweden,"84,521",+135,"5,808",0,0,0,19,"8,360",574,"1,094,856","108,296"
Guatemala,"74,074",+162,"2,760",+20,"62,068","9,246",5,"4,122",154,"242,502","13,495"
Belarus,"71,843",+156,681,+5,"70,468",694,0,"7,603",72,"1,532,119","162,150"
Netherlands,"70,667",+527,"6,224",0,0,0,51,"4,123",363,"1,455,274","84,899"
UAE,"70,231",+541,384,+2,"60,931","8,916",0,"7,087",39,"7,094,658","715,892"
Japan,"67,865",+601,"1,279",+15,"56,802","9,784",236,537,10,"1,467,132","11,606"
Poland,"67,372",+502,"2,039",+6,"46,638","18,695",83,"1,780",54,"2,714,027","71,725"
Morocco,"62,590","+1,191","1,141",+30,"47,595","13,854",31,"1,692",31,"1,934,334","52,303"
Honduras,"60,174",+529,"1,858",+16,"10,242","48,074",43,"6,060",187,"143,807","14,481"
Portugal,"58,012",+244,"1,822",+3,"41,961","14,229",41,"5,692",179,"1,976,482","193,933"
Singapore,"56,812",+41,27,0,"55,658","1,127",0,"9,698",5,"1,832,813","312,870"
Nigeria,"54,008",+143,"1,013",0,"41,638","11,357",7,261,5,"403,347","1,949"
Ethiopia,"52,131","+1,009",809,+16,"18,994","32,328",344,452,7,"910,293","7,887"
Bahrain,"51,972",+398,190,+1,"49,047","2,735",36,"30,380",111,"1,108,088","647,727"
Venezuela,"46,728",+860,386,+5,"38,112","8,230",99,"1,644",14,"1,766,576","62,155"
Algeria,"44,494",+348,"1,510",+9,"31,244","11,740",29,"1,012",34,0,0
Ghana,"44,298",+93,276,0,"42,963","1,059",6,"1,421",9,"442,185","14,183"
Kyrgyzstan,"43,898",+78,"1,058",0,"38,459","4,381",24,"6,710",162,"267,718","40,924"
Armenia,"43,781",+31,879,+2,"37,722","5,180",0,"14,770",297,"205,940","69,476"
Switzerland,"42,177",+163,"2,006",+1,"36,100","4,071",22,"4,867",231,"1,015,686","117,213"
Uzbekistan,"41,893",+469,320,+7,"39,275","2,298",133,"1,249",10,"1,377,915","41,072"
Costa Rica,"41,287","+1,588",436,+18,"16,056","24,795",144,"8,092",85,"150,106","29,422"
Nepal,"39,460",+899,228,+7,"21,410","17,822",0,"1,350",8,"693,472","23,731"
Afghanistan,"38,165",+3,"1,402",0,"29,089","7,674",31,977,36,"102,643","2,627"
Moldova,"36,920",+220,995,+3,"25,872","10,053",575,"9,156",247,"207,925","51,564"
Azerbaijan,"36,435",+126,534,+3,"33,847","2,054",0,"3,588",53,"922,069","90,804"
Kenya,"34,201",+144,577,+3,"19,893","13,731",44,634,11,"454,406","8,421"
Serbia,"31,406",+41,713,+2,"30,028",665,47,"3,597",82,"931,037","106,632"
Ireland,"28,811",+53,"1,777",0,"23,364","3,670",6,"5,824",359,"839,814","169,763"
Austria,"27,438",+272,733,0,"23,226","3,479",31,"3,044",81,"1,180,711","130,971"
Australia,"25,746",+76,652,+41,"21,350","3,744",27,"1,008",26,"6,214,006","243,219"
El Salvador,"25,729",+94,717,+4,"14,292","10,720",267,"3,963",110,"315,320","48,572"
Czechia,"24,618",+251,424,+1,"17,807","6,387",34,"2,298",40,"901,751","84,178"
Palestine,"22,729",+525,152,0,"15,056","7,521",0,"4,439",30,"263,288","51,419"
Bosnia and Herzegovina,"19,964",+171,609,+11,"13,095","6,260",0,"6,092",186,"186,532","56,917"
S. Korea,"19,947",+248,324,+1,"14,973","4,650",79,389,6,"1,937,689","37,789"
Cameroon,"19,142",0,411,0,"17,651","1,080",30,718,15,"149,000","5,591"
