Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"128,789,993","+542,105","2,815,160","+10,944","103,930,303","22,044,530","95,838","16,523",361.2,0,0
China,"90,190",+8,"4,636",0,"85,381",173,1,63,3,"160,000,000","111,163"
USA,"31,097,154","+62,459","564,138",+873,"23,586,796","6,946,220","8,697","93,540","1,697","402,057,317","1,209,386"
Brazil,"12,664,058","+86,704","317,936","+3,668","11,074,483","1,271,639","8,318","59,265","1,488","28,600,000","133,843"
India,"12,148,487","+53,158","162,502",+355,"11,432,052","553,933","8,944","8,739",117,"242,650,025","174,557"
France,"4,585,385","+30,702","95,337",+348,"292,796","4,197,252","5,072","70,133","1,458","63,999,096","978,861"
Russia,"4,536,820","+8,277","98,442",+409,"4,155,996","282,382","2,300","31,078",674,"119,900,000","821,339"
UK,"4,341,736","+4,040","126,670",+56,"3,835,218","379,848",583,"63,707","1,859","124,452,321","1,826,113"
Italy,"3,561,012","+16,017","108,879",+529,"2,889,301","562,832","3,716","58,962","1,803","49,551,436","820,450"
Turkey,"3,277,880","+37,303","31,385",+155,"2,995,033","251,462","2,054","38,557",369,"38,338,045","450,966"
Spain,"3,275,819","+4,994","75,305",+106,"3,042,352","158,162","1,844","70,044","1,610","42,707,830","913,179"
Germany,"2,809,510","+13,110","76,833",+234,"2,507,900","224,777","3,573","33,453",915,"48,979,281","583,201"
Colombia,"2,397,731","+7,952","63,255",+176,"2,279,840","54,636","2,603","46,752","1,233","12,677,011","247,184"
Argentina,"2,332,765","+10,154","55,736",+125,"2,095,853","181,176","3,702","51,265","1,225","8,745,746","192,197"
Poland,"2,288,843","+20,887","52,392",+461,"1,848,199","388,252","3,054","60,526","1,385","11,933,222","315,563"
Mexico,"2,227,842","+1,292","201,826",+203,"1,765,244","260,772","4,798","17,145","1,553","6,040,130","46,484"
Iran,"1,875,234","+10,250","62,569",+91,"1,608,807","203,858","3,953","22,116",738,"12,751,397","150,387"
Ukraine,"1,662,942","+10,533","32,418",+286,"1,307,076","323,448",177,"38,196",745,"8,058,263","185,089"
