Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"67,377,453","+535,008","1,541,373","+7,537","46,572,428","19,263,652","106,139","8,644",197.7,0,0
China,"86,619",+18,"4,634",0,"81,706",279,6,60,3,"160,000,000","111,163"
USA,"15,159,529","+173,861","288,906","+1,076","8,855,593","6,015,030","26,448","45,683",871,"207,456,975","625,164"
India,"9,676,801","+32,272","140,590",+374,"9,138,171","398,040","8,944","6,983",101,"146,986,575","106,061"
Brazil,"6,603,540","+26,363","176,962",+321,"5,776,182","650,396","8,318","30,971",830,"25,700,000","120,536"
Russia,"2,460,770","+29,039","43,141",+457,"1,937,738","479,891","2,300","16,859",296,"79,323,100","543,451"
France,"2,292,497","+11,022","55,155",+174,"169,586","2,067,756","3,220","35,088",844,"21,041,852","322,054"
Italy,"1,728,878","+18,887","60,078",+564,"913,494","755,306","3,454","28,613",994,"23,125,664","382,729"
UK,"1,723,242","+17,272","61,245",+231,0,0,"1,274","25,327",900,"44,812,139","658,608"
Spain,"1,699,145",0,"46,252",0,0,0,"2,371","36,336",989,"22,992,742","491,690"
Argentina,"1,463,110","+3,278","39,770",+138,"1,294,692","128,648","3,735","32,245",876,"4,101,188","90,384"
Colombia,"1,371,103","+8,854","37,808",+175,"1,257,410","75,885","2,376","26,823",740,"6,737,972","131,815"
Germany,"1,184,845","+14,750","19,159",+184,"846,400","319,286","4,108","14,122",228,"29,141,172","347,331"
Mexico,"1,168,395","+11,625","109,456",+593,"859,463","199,476","3,363","9,021",845,"3,005,228","23,203"
Poland,"1,063,447","+9,174","20,089",+228,"706,720","336,638","1,900","28,112",531,"6,456,364","170,674"
Iran,"1,040,547","+11,561","50,310",+294,"730,798","259,439","5,809","12,321",596,"6,387,019","75,625"
Peru,"973,912","+1,224","36,274",+43,"907,654","29,984",987,"29,362","1,094","5,167,466","155,790"
Turkey,"828,295","+30,402","14,900",+195,"431,253","382,142","5,805","9,776",176,"19,691,845","232,405"
South Africa,"814,565","+4,116","22,206",+139,"744,780","47,579",546,"13,660",372,"5,592,663","93,788"
Ukraine,"813,306","+11,590","13,588",+167,"418,581","381,137",177,"18,646",312,"4,702,234","107,803"
Belgium,"589,942","+2,503","17,254",+112,"39,185","533,503",753,"50,807","1,486","6,082,316","523,818"
Indonesia,"575,796","+6,089","17,740",+151,"474,771","83,285",0,"2,096",65,"6,032,542","21,955"
Iraq,"564,200","+1,680","12,432",+21,"493,567","58,201",235,"13,894",306,"3,671,654","90,418"
Chile,"560,382","+1,714","15,628",+36,"534,789","9,965",658,"29,206",815,"5,537,774","288,619"
Netherlands,"557,224","+6,779","9,687",+25,0,0,495,"32,489",565,"5,077,285","296,028"
Czechia,"546,833","+1,116","8,902",+72,"478,094","59,837",576,"51,022",831,"3,190,257","297,665"
Romania,"513,576","+5,231","12,320",+134,"405,612","95,644","1,289","26,775",642,"4,255,481","221,854"
Bangladesh,"477,545","+1,666","6,838",+31,"395,960","74,747",0,"2,887",41,"2,863,169","17,311"
Philippines,"439,825","+1,759","8,554",+29,"408,622","22,649","1,401","3,991",78,"5,979,315","54,254"
Pakistan,"416,499","+3,308","8,361",+58,"355,012","53,126","2,436","1,870",38,"5,754,986","25,839"
Canada,"415,182","+6,261","12,665",+76,"329,138","73,379",530,"10,959",334,"11,977,563","316,154"
Morocco,"379,657","+2,919","6,245",+61,"331,301","42,111",940,"10,234",168,"4,074,451","109,826"
Saudi Arabia,"358,713",+187,"5,965",+11,"348,879","3,869",600,"10,235",170,"9,863,493","281,438"
Israel,"344,906","+1,080","2,917",+8,"329,368","12,621",336,"37,500",317,"5,605,071","609,406"
Switzerland,"344,497",0,"5,349",+25,"260,600","78,548",465,"39,679",616,"2,836,245","326,680"
Portugal,"322,474","+3,834","4,963",+87,"243,055","74,456",514,"31,666",487,"4,722,013","463,682"
Austria,"303,430","+2,741","3,840",+83,"252,765","46,825",632,"33,607",425,"3,247,511","359,689"
Sweden,"278,912",0,"7,067",0,0,0,249,"27,543",698,"3,457,247","341,404"
Hungary,"250,278","+6,697","5,868",+162,"71,682","172,728",656,"25,937",608,"1,941,724","201,222"
Nepal,"240,981","+1,096","1,594",+17,"225,805","13,582",0,"8,207",54,"1,784,519","60,778"
Jordan,"240,089","+2,576","3,056",+46,"187,444","49,589",401,"23,430",298,"2,684,520","261,984"
Serbia,"219,652","+5,809","1,949",+58,"31,536","186,167",278,"25,184",223,"1,899,946","217,834"
Ecuador,"197,998",+607,"13,778",+22,"174,188","10,032",356,"11,150",776,"672,259","37,856"
Panama,"177,719","+1,812","3,193",+20,"152,890","21,636",161,"40,912",735,"980,089","225,622"
UAE,"176,429","+1,153",592,+3,"159,132","16,705",0,"17,746",60,"17,415,725","1,751,750"
Georgia,"162,475","+4,321","1,504",+42,"133,511","27,460",0,"40,763",377,"1,586,536","398,044"
Bulgaria,"161,421",+577,"4,797",+68,"62,246","94,378",516,"23,308",693,"1,016,807","146,820"
Japan,"160,098","+2,424","2,315",+32,"135,277","22,506",519,"1,268",18,"3,740,146","29,611"
Croatia,"150,353","+2,899","2,174",+72,"124,439","23,740",264,"36,724",531,"810,885","198,058"
Dominican Republic,"148,453",+798,"2,345",0,"116,873","29,235",187,"13,626",215,"753,133","69,127"
Belarus,"147,157","+1,878","1,207",+9,"124,774","21,176",0,"15,576",128,"3,430,515","363,095"
Azerbaijan,"146,679","+4,356","1,632",+39,"88,497","56,550",0,"14,410",160,"1,837,001","180,475"
Bolivia,"145,492",+167,"8,992",+5,"124,596","11,904",71,"12,391",766,"368,251","31,363"
Kuwait,"144,369",+205,891,+2,"140,035","3,443",83,"33,592",207,"1,141,794","265,674"
Costa Rica,"143,685",0,"1,773",0,"95,789","46,123",212,"28,095",347,"404,440","79,081"
Armenia,"141,937",+978,"2,326",+17,"116,796","22,815",0,"47,860",784,"528,876","178,334"
Qatar,"139,908",+125,239,0,"137,276","2,393",33,"49,828",85,"1,136,425","404,738"
Lebanon,"137,112","+1,236","1,099",+9,"90,229","45,784",374,"20,128",161,"1,697,089","249,129"
Kazakhstan,"136,271",+773,"2,034",0,"120,178","14,059",221,"7,220",108,"4,206,738","222,891"
Guatemala,"125,550",+198,"4,250",+11,"114,315","6,985",5,"6,953",235,"556,522","30,819"
Oman,"124,886",+557,"1,444",+9,"116,354","7,088",88,"24,194",280,"571,472","110,710"
Egypt,"118,432",+418,"6,771",+21,"103,501","8,160",46,"1,148",66,"1,000,000","9,694"
Slovakia,"116,731","+1,269",996,+15,"82,666","33,069",247,"21,376",182,"1,135,111","207,866"
Moldova,"116,365",+808,"2,419",+16,"101,244","12,702",281,"28,876",600,"482,229","119,664"
Greece,"115,471",+903,"3,003",+101,"9,989","102,479",600,"11,102",289,"2,479,161","238,363"
Ethiopia,"113,295",+555,"1,747",+2,"80,831","30,717",317,975,15,"1,669,754","14,373"
Honduras,"110,723",+763,"2,945",+4,"49,311","58,467",121,"11,103",295,"271,223","27,198"
Venezuela,"104,442",+265,919,+3,"99,494","4,029",117,"3,677",32,"2,325,906","81,896"
Tunisia,"104,002","+1,011","3,561",+35,"76,441","24,000",298,"8,760",300,"485,097","40,861"
Myanmar,"99,155","+1,108","2,110",+29,"77,636","19,409",0,"1,817",39,"1,288,365","23,610"
Palestine,"98,038","+1,940",828,+16,"72,773","24,437",69,"19,029",161,"728,444","141,391"
Bosnia and Herzegovina,"94,507",+739,"2,952",+30,"58,625","32,930",0,"28,885",902,"438,057","133,885"
Denmark,"90,603","+1,745",885,+7,"70,876","18,842",42,"15,618",153,"7,897,759","1,361,434"
Kenya,"88,380",+396,"1,526",+8,"68,929","17,925",76,"1,628",28,"927,082","17,081"
Algeria,"88,252",+750,"2,516",+15,"57,146","28,590",46,"1,997",57,0,0
Bahrain,"87,930",+198,341,0,"86,030","1,559",10,"50,930",198,"2,119,355","1,227,546"
Paraguay,"87,920",+707,"1,853",+20,"61,948","24,119",139,"12,262",258,"473,438","66,028"
Libya,"86,580","+1,051","1,231",+12,"56,702","28,647",0,"12,527",178,"458,079","66,278"
Slovenia,"85,805","+1,030","1,744",+44,"63,580","20,481",197,"41,271",839,"555,886","267,373"
Kyrgyzstan,"74,973",+199,"1,295",+5,"66,993","6,685",133,"11,411",197,"519,585","79,080"
Lithuania,"74,650","+2,220",626,+15,"30,390","43,634",132,"27,591",231,"1,327,648","490,712"
Ireland,"74,246",+298,"2,099",0,"23,364","48,783",28,"14,964",423,"2,010,334","405,180"
Uzbekistan,"73,904",+153,611,0,"71,173","2,120",177,"2,194",18,"1,377,915","40,915"
Malaysia,"72,694","+1,335",382,+2,"61,273","11,039",126,"2,234",12,"2,787,102","85,639"
Nigeria,"69,255",+318,"1,180",0,"64,774","3,301",10,332,6,"803,621","3,858"
North Macedonia,"67,968",+657,"1,924",+23,"43,646","22,398",138,"32,625",924,"348,795","167,421"
Singapore,"58,260",+5,29,0,"58,160",71,0,"9,925",5,"4,658,858","793,639"
Ghana,"52,274",+178,325,0,"51,063",886,20,"1,667",10,"606,736","19,354"
Afghanistan,"47,901",+260,"1,875",+10,"37,782","8,244",93,"1,219",48,"158,811","4,041"
Albania,"42,988",+840,905,+16,"21,617","20,466",27,"14,945",315,"199,609","69,395"
El Salvador,"40,131",+201,"1,159",+6,"36,525","2,447",65,"6,174",178,"564,906","86,903"
Norway,"38,323",+250,354,0,"27,414","10,555",37,"7,045",65,"2,350,736","432,154"
Montenegro,"38,246",+367,533,+3,"26,999","10,714",68,"60,891",849,"143,533","228,519"
Luxembourg,"38,215",+531,353,+3,"28,029","9,833",40,"60,625",560,"1,418,680","2,250,623"
S. Korea,"37,546",+631,545,+5,"29,128","7,873",125,732,11,"3,194,867","62,292"
Australia,"27,965",+9,908,0,"25,639","1,418",0,"1,091",35,"10,184,257","397,396"
Sri Lanka,"27,877",+649,140,+3,"20,460","7,277",0,"1,299",7,"903,280","42,107"
Finland,"27,631",+413,415,0,"18,100","9,116",21,"4,984",75,"2,049,857","369,712"
Cameroon,"24,752",0,443,0,"23,344",965,52,923,17,"149,000","5,554"
Uganda,"22,499",+311,206,0,"9,175","13,118",0,485,4,"641,893","13,848"
Ivory Coast,"21,485",+44,132,0,"21,109",244,0,806,5,"225,399","8,456"
Latvia,"21,313",+526,262,+9,"1,866","19,185",46,"11,355",140,"672,603","358,333"
Sudan,"19,468",+272,"1,295",+5,"11,021","7,152",0,440,29,0,0
Zambia,"17,916",+18,364,0,"17,173",379,0,963,20,"440,644","23,687"
Madagascar,"17,513",0,255,0,"16,927",331,16,626,9,"95,472","3,410"
Senegal,"16,477",+80,338,+1,"15,776",363,8,973,20,"236,713","13,981"
Mozambique,"16,244",+111,133,0,"14,416","1,695",0,514,4,"238,362","7,537"
Angola,"15,591",+55,354,0,"8,338","6,899",14,468,11,"171,247","5,143"
French Polynesia,"15,107",0,79,0,"4,842","10,186",25,"53,645",281,"26,355","93,586"
Namibia,"15,078",+128,152,0,"13,939",987,5,"5,888",59,"164,815","64,365"
