Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"185,837,287","+459,613","4,017,537","+8,455","170,091,780","11,727,970","77,690","23,841",515.4,0,0
China,"91,949",+57,"4,636",0,"86,855",458,5,64,3,"160,000,000","111,163"
USA,"34,655,947","+19,115","621,949",+266,"29,182,833","4,851,165","3,815","104,081","1,868","509,847,869","1,531,206"
India,"30,708,570","+45,674","405,057",+817,"29,836,465","467,048","8,944","22,033",291,"423,332,097","303,735"
Brazil,"18,909,037","+54,022","528,611","+1,595","17,352,670","1,027,756","8,318","88,322","2,469","54,204,686","253,185"
France,"5,794,665","+4,081","111,259",+28,"5,638,460","44,946",997,"88,576","1,701","95,054,062","1,452,979"
Russia,"5,682,634","+23,962","140,041",+725,"5,121,919","420,674","2,300","38,923",959,"153,200,000","1,049,329"
Turkey,"5,459,923","+5,160","50,048",+52,"5,328,747","81,128",684,"64,040",587,"62,343,111","731,224"
UK,"4,990,342","+32,356","128,301",+33,"4,345,499","516,542",393,"73,121","1,880","220,094,105","3,224,928"
Argentina,"4,593,763","+19,423","97,439",+456,"4,206,478","289,846","5,546","100,705","2,136","17,308,884","379,447"
Colombia,"4,426,811","+24,229","110,578",+559,"4,142,384","173,849","8,155","86,071","2,150","20,612,882","400,776"
Italy,"4,265,711","+1,007","127,718",+14,"4,096,156","41,837",180,"70,658","2,116","72,785,735","1,205,630"
Spain,"3,897,996","+17,384","80,969",+17,"3,621,423","195,604",598,"83,338","1,731","53,392,296","1,141,515"
Germany,"3,740,541",+986,"91,665",+35,"3,631,500","17,376",484,"44,501","1,091","63,813,168","759,176"
Iran,"3,304,135","+17,212","85,261",+166,"2,967,821","251,053","3,344","38,835","1,002","23,967,488","281,700"
Poland,"2,880,503",+103,"75,116",+23,"2,652,293","153,094",73,"76,195","1,987","17,683,975","467,774"
Mexico,"2,549,862","+7,989","233,958",+269,"2,023,270","292,634","4,798","19,568","1,795","7,613,594","58,429"
Indonesia,"2,379,397","+34,379","62,908","+1,040","1,973,388","343,101",0,"8,607",228,"21,003,251","75,974"
Ukraine,"2,238,974",+610,"52,537",+33,"2,174,353","12,084",177,"51,510","1,209","10,965,456","252,273"
South Africa,"2,112,336","+21,427","63,039",+411,"1,853,804","195,493",546,"35,167","1,049","13,619,638","226,745"
Peru,"2,071,637","+2,586","193,743",+155,0,0,"2,270","61,957","5,794","14,486,350","433,245"
Netherlands,"1,696,480","+3,646","17,760",+2,"1,646,669","32,051",103,"98,786","1,034","14,730,069","857,728"
Czechia,"1,668,340",+109,"30,331",0,"1,636,590","1,419",3,"155,496","2,827","30,405,847","2,833,947"
Chile,"1,576,336","+1,871","33,328",+40,"1,524,232","18,776","2,672","81,749","1,728","17,365,100","900,561"
