Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"231,865,634","+500,271","4,750,589","+8,490","208,456,671","18,658,374","95,399","29,746",609.5,0,0
China,"95,948",+54,"4,636",0,"90,303","1,009",16,67,3,"160,000,000","111,163"
USA,"43,668,680","+131,007","705,293","+2,004","33,112,993","9,850,394","22,669","130,984","2,116","631,157,435","1,893,153"
India,"33,623,072","+29,580","446,690",+291,"32,868,772","307,610","8,944","24,074",320,"559,932,709","400,903"
Brazil,"21,327,616","+19,438","593,698",+680,"20,326,408","407,510","8,318","99,468","2,769","57,282,520","267,155"
UK,"7,599,885","+35,089","135,983",+180,"6,131,137","1,332,765",916,"111,232","1,990","297,235,180","4,350,340"
Russia,"7,376,374","+21,379","202,273",+828,"6,574,608","599,493","2,300","50,519","1,385","188,700,000","1,292,364"
Turkey,"6,987,494","+27,197","62,745",+221,"6,453,201","471,548",633,"81,769",734,"84,203,108","985,358"
France,"6,983,601","+5,879","116,420",+49,"6,709,671","157,510","1,609","106,699","1,779","139,307,228","2,128,413"
Iran,"5,508,885","+15,294","118,792",+284,"4,897,876","492,217","6,502","64,572","1,392","31,545,337","369,757"
Argentina,"5,248,847","+1,849","114,828",+56,"5,107,912","26,107","1,271","114,840","2,512","24,252,818","530,632"
Colombia,"4,948,513","+1,702","126,068",+36,"4,788,573","33,872",542,"95,996","2,446","25,286,251","490,525"
Spain,"4,946,601","+2,746","86,229",+44,"4,708,167","152,205",837,"105,748","1,843","63,732,506","1,362,473"
Italy,"4,653,690","+3,791","130,603",+52,"4,419,537","103,550",489,"77,109","2,164","90,765,140","1,503,919"
Indonesia,"4,204,116","+2,557","141,258",+144,"4,017,055","45,803",0,"15,173",510,"37,622,540","135,783"
Germany,"4,194,549","+8,916","93,933",+86,"3,943,200","157,416","1,504","49,868","1,117","70,379,237","836,717"
Mexico,"3,608,976","+11,808","274,139",+748,"2,961,363","373,474","4,798","27,634","2,099","10,482,129","80,263"
Poland,"2,901,674",+813,"75,551",+14,"2,660,438","165,685",138,"76,773","1,999","20,675,000","547,021"
South Africa,"2,894,342","+2,261","86,967",+312,"2,756,693","50,682",546,"48,057","1,444","17,528,759","291,043"
Philippines,"2,453,328","+18,659","37,405",0,"2,240,599","175,324","3,170","22,028",336,"20,686,679","185,743"
Ukraine,"2,379,483","+9,058","55,424",+140,"2,240,388","83,671",177,"54,814","1,277","12,633,853","291,034"
Peru,"2,171,374",+899,"199,182",+26,0,0,"1,033","64,748","5,939","17,688,400","527,445"
Malaysia,"2,171,232","+14,554","24,931",+250,"1,950,464","195,837","1,055","66,044",758,"29,421,690","894,945"
Netherlands,"1,993,309","+1,681","18,147",+3,"1,908,280","66,882",184,"116,015","1,056","17,043,097","991,944"
Iraq,"1,990,316","+2,964","22,039",+46,"1,887,103","81,174",557,"48,157",533,"15,100,057","365,358"
Czechia,"1,688,451",+487,"30,452",+3,"1,652,421","5,578",27,"157,308","2,837","37,731,595","3,515,336"
Japan,"1,687,806","+3,988","17,375",+56,"1,620,324","50,107","1,228","13,395",138,"24,274,974","192,659"
Chile,"1,650,238",+829,"37,423",+13,"1,605,948","6,867",407,"85,425","1,937","21,459,331","1,110,851"
Canada,"1,598,800","+4,600","27,620",+39,"1,526,156","45,024",638,"41,909",724,"42,704,817","1,119,424"
Bangladesh,"1,549,553","+1,233","27,368",+31,"1,509,202","12,983","1,403","9,295",164,"9,579,111","57,461"
Thailand,"1,537,310","+12,697","16,016",+132,"1,393,902","127,392","4,387","21,957",229,"9,201,621","131,423"
Israel,"1,256,600",+853,"7,611",0,"1,183,394","65,595",703,"134,742",816,"20,773,083","2,227,438"
Pakistan,"1,234,828","+2,233","27,482",+50,"1,146,394","60,952","4,409","5,460",122,"19,102,117","84,465"
Belgium,"1,231,523","+2,287","25,543",+10,"1,143,078","62,902",217,"105,695","2,192","19,722,394","1,692,668"
Romania,"1,180,097","+7,116","36,109",+145,"1,093,151","50,837","1,116","61,851","1,893","12,504,254","655,371"
Sweden,"1,149,407",0,"14,781",0,"1,107,356","27,270",42,"112,945","1,452","12,423,746","1,220,803"
Portugal,"1,065,633",+757,"17,947",+9,"1,015,927","31,759",76,"104,884","1,766","18,248,783","1,796,121"
Morocco,"927,127","+1,620","14,102",+26,"895,434","17,591",630,"24,758",377,"9,607,825","256,564"
Serbia,"899,485","+6,462","7,966",+40,"771,797","119,722",201,"103,460",916,"5,519,631","634,875"
Kazakhstan,"872,596","+2,537","10,953",+40,"805,346","56,297",221,"45,799",575,"11,575,012","607,528"
Cuba,"839,981","+7,695","7,104",+56,"796,025","36,852",411,"74,216",628,"9,271,041","819,133"
Switzerland,"833,383","+1,502","11,052",+9,"754,192","68,139",209,"95,435","1,266","10,616,632","1,215,769"
Hungary,"820,078",+531,"30,151",+6,"781,794","8,133",54,"85,157","3,131","6,858,523","712,192"
Jordan,"818,358",+871,"10,653",+8,"795,359","12,346",493,"79,240","1,032","9,915,591","960,104"
Nepal,"789,872","+1,103","11,081",+9,"758,504","20,287",0,"26,524",372,"4,146,783","139,247"
Vietnam,"736,972","+8,537","18,220",+203,"505,859","212,893",0,"7,488",185,"42,517,091","432,018"
UAE,"734,275",+303,"2,086",+3,"726,408","5,781",0,"73,155",208,"82,113,888","8,180,940"
Austria,"732,157","+1,754","10,953",+10,"700,130","21,074",220,"80,727","1,208","85,034,047","9,375,728"
Tunisia,"703,059",0,"24,690",+11,"671,866","6,503",380,"58,732","2,063","2,886,471","241,130"
Greece,"643,055","+2,033","14,639",+33,"600,551","27,865",331,"62,069","1,413","18,983,028","1,832,274"
Lebanon,"621,155",+603,"8,268",+8,"587,254","25,633",200,"91,510","1,218","4,780,275","704,244"
Georgia,"603,763","+1,698","8,749",+38,"572,353","22,661",0,"151,709","2,198","8,773,326","2,204,496"
Saudi Arabia,"546,843",+51,"8,688",+4,"535,842","2,313",271,"15,413",245,"28,639,604","807,213"
Guatemala,"545,796","+3,772","13,283",+42,"498,602","33,911",5,"29,789",725,"2,477,774","135,233"
Belarus,"526,242","+1,994","4,066",+12,"510,304","11,872",0,"55,714",430,"8,332,887","882,207"
Costa Rica,"521,182","+2,550","6,189",+21,"420,204","94,789",459,"101,175","1,201","2,295,558","445,627"
Sri Lanka,"511,372","+1,332","12,530",+82,"452,692","46,150",0,"23,759",582,"4,950,195","229,988"
Ecuador,"507,858",0,"32,720",0,"443,880","31,258",759,"28,258","1,821","1,821,662","101,361"
Bolivia,"498,331",+347,"18,688",+7,"455,068","24,575",220,"41,987","1,575","2,381,530","200,658"
Bulgaria,"491,327","+1,904","20,423",+73,"429,030","41,874",405,"71,372","2,967","4,703,774","683,288"
Azerbaijan,"478,715","+1,128","6,415",+21,"446,643","25,657",0,"46,697",626,"4,802,229","468,441"
Panama,"465,736",+265,"7,197",+5,"454,776","3,763",108,"105,893","1,636","3,841,213","873,367"
Paraguay,"459,779",+28,"16,142",+3,"442,512","1,125",24,"63,504","2,230","1,827,379","252,394"
Myanmar,"455,074","+1,667","17,413",+70,"408,292","29,369",0,"8,295",317,"4,206,665","76,682"
Kuwait,"411,406",+48,"2,444",+1,"408,283",679,12,"94,617",562,"4,143,121","952,851"
Slovakia,"406,760",+829,"12,594",+2,"385,167","8,999",99,"74,459","2,305","3,543,507","648,650"
Croatia,"397,761","+1,291","8,566",+12,"380,678","8,517",92,"97,632","2,103","2,772,055","680,411"
Palestine,"394,683","+2,231","3,997",+17,"361,515","29,171",72,"75,223",762,"2,430,466","463,225"
Uruguay,"388,313",+122,"6,051",+2,"380,789","1,473",15,"111,311","1,735","3,542,006","1,015,326"
Ireland,"381,883","+1,163","5,209",0,"334,024","42,650",61,"76,292","1,041","7,300,760","1,458,530"
Honduras,"362,281",+754,"9,661",+34,"108,832","243,788",435,"35,876",957,"1,027,310","101,734"
Venezuela,"360,849","+1,216","4,379",+16,"344,210","12,260",681,"12,734",155,"3,359,014","118,539"
Dominican Republic,"356,694",+373,"4,035",+4,"347,769","4,890",166,"32,481",367,"2,039,561","185,725"
Denmark,"356,326",+382,"2,640",+2,"349,014","4,672",17,"61,253",454,"83,270,914","14,314,375"
Ethiopia,"339,658","+1,352","5,331",+40,"306,288","28,039",813,"2,867",45,"3,428,456","28,943"
Libya,"335,991",+936,"4,588",+19,"253,524","77,879",0,"48,094",657,"1,646,849","235,734"
Lithuania,"322,720","+1,464","4,887",+16,"296,972","20,861",194,"120,621","1,827","4,840,753","1,809,301"
Oman,"303,551",0,"4,093",0,"295,168","4,290",23,"57,646",777,"25,000,000","4,747,596"
Egypt,"300,278",+568,"17,110",+36,"253,271","29,897",90,"2,868",163,"3,693,367","35,275"
S. Korea,"295,129","+2,430","2,434",+7,"264,492","28,203",309,"5,750",47,"14,221,685","277,099"
Mongolia,"289,929","+2,612","1,171",+12,"278,372","10,386",192,"86,724",350,"3,855,199","1,153,178"
Slovenia,"288,220",+942,"4,526",+5,"270,007","13,687",74,"138,615","2,177","1,552,760","746,774"
Moldova,"287,730","+1,194","6,665",+16,"271,652","9,413",147,"71,532","1,657","1,739,414","432,430"
Bahrain,"274,676",+62,"1,389",0,"272,553",734,3,"154,838",783,"6,348,728","3,578,859"
Armenia,"256,554",+906,"5,216",+16,"238,527","12,811",0,"86,380","1,756","1,676,198","564,366"
