Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"103,114,117","+501,264","2,227,903","+12,683","74,757,318","26,128,896","108,367","13,229",285.8,0,0
China,"89,430",+52,"4,636",0,"83,083","1,711",78,62,3,"160,000,000","111,163"
USA,"26,655,882","+140,867","450,384","+2,892","16,328,951","9,876,547","24,488","80,256","1,356","310,561,239","935,045"
India,"10,747,091","+13,065","154,312",+128,"10,422,109","170,670","8,944","7,743",111,"195,837,408","141,103"
Brazil,"9,176,975","+57,498","223,971","+1,196","7,998,246","954,758","8,318","42,996","1,049","28,600,000","133,995"
Russia,"3,832,080","+19,032","72,697",+512,"3,279,964","479,419","2,300","26,252",498,"101,500,000","695,343"
UK,"3,796,088","+23,275","105,571","+1,200","1,673,936","2,016,581","3,832","55,748","1,550","71,677,362","1,052,622"
France,"3,177,879","+24,392","75,862",+242,"224,120","2,877,897","3,113","48,623","1,161","43,688,734","668,453"
Spain,"2,830,478",0,"58,319",0,0,0,"4,723","60,525","1,247","32,027,728","684,860"
Italy,"2,541,783","+12,715","88,279",+421,"1,990,152","463,352","2,218","42,076","1,461","32,453,362","537,221"
Turkey,"2,470,901","+6,871","25,865",+129,"2,355,409","89,627","1,692","29,115",305,"29,495,004","347,544"
Germany,"2,217,234","+9,841","57,512",+460,"1,911,800","247,922","4,437","26,414",685,"38,533,736","459,060"
Colombia,"2,086,806","+9,173","53,650",+366,"1,924,401","108,755","3,482","40,759","1,048","10,037,909","196,059"
Argentina,"1,922,264","+6,902","47,931",+156,"1,712,868","161,465","3,624","42,306","1,055","6,157,226","135,511"
Mexico,"1,841,893","+16,374","156,579","+1,434","1,390,906","294,408","5,692","14,199","1,207","4,642,539","35,789"
Poland,"1,508,679","+5,869","37,082",+303,"1,264,574","207,023","1,409","39,889",980,"8,562,280","226,382"
South Africa,"1,449,236","+5,297","43,951",+318,"1,292,921","112,364",546,"24,258",736,"8,245,124","138,009"
Iran,"1,411,731","+6,317","57,889",+82,"1,202,893","150,949","3,964","16,684",684,"9,230,376","109,084"
Ukraine,"1,216,278","+4,685","22,628",+149,"1,014,658","178,992",177,"27,909",519,"6,184,320","141,909"
Peru,"1,133,022","+7,147","40,857",+171,"1,045,854","46,311","1,859","34,088","1,229","6,300,181","189,545"
Indonesia,"1,066,313","+14,518","29,728",+210,"862,502","174,083",0,"3,875",108,"9,194,031","33,408"
Czechia,"980,749","+8,035","16,258",+115,"871,623","92,868",947,"91,483","1,517","6,123,972","571,234"
Netherlands,"974,775","+4,173","13,959",+87,0,0,640,"56,815",814,"6,970,400","406,271"
Canada,"775,048","+4,255","19,942",+141,"700,920","54,186",830,"20,431",526,"17,433,226","459,557"
Romania,"726,918","+2,668","18,264",+68,"672,532","36,122","1,018","37,935",953,"5,432,062","283,477"
Chile,"722,900","+4,151","18,339",+82,"677,602","26,959","1,394","37,628",955,"7,968,674","414,781"
Portugal,"711,018","+12,435","12,179",+293,"518,900","179,939",843,"69,850","1,196","7,170,615","704,433"
Belgium,"705,120","+2,683","21,018",+36,"48,708","635,394",323,"60,686","1,809","8,151,776","701,586"
Israel,"638,789","+4,798","4,738",+38,"561,885","72,166","1,173","69,452",515,"10,404,090","1,131,176"
Iraq,"618,922",+775,"13,041",+5,"590,857","15,024",171,"15,191",320,"5,586,638","137,117"
Sweden,"566,957",0,"11,591",0,0,0,250,"55,935","1,144","4,916,367","485,040"
Pakistan,"543,214","+2,183","11,623",+63,"498,152","33,439","2,111","2,432",52,"7,889,741","35,321"
Bangladesh,"534,770",+363,"8,111",+17,"479,297","47,362",0,"3,228",49,"3,639,497","21,972"
Philippines,"523,515","+2,108","10,669",+71,"475,898","36,948",727,"4,741",97,"7,783,970","70,489"
Switzerland,"521,320",0,"9,370",+16,"317,600","194,350",261,"59,980","1,078","4,295,607","494,230"
Morocco,"470,691",+701,"8,259",+13,"448,628","13,804",462,"12,665",222,"5,353,784","144,055"
Austria,"413,208","+1,478","7,703",+45,"391,076","14,429",296,"45,727",852,"4,311,485","477,125"
Serbia,"393,897","+1,543","4,000",+17,"31,536","358,361",153,"45,189",459,"2,609,580","299,376"
Japan,"383,083","+3,567","5,546",+94,"325,592","51,945",974,"3,034",44,"6,789,931","53,782"
Saudi Arabia,"367,813",+270,"6,372",+4,"359,299","2,142",352,"10,471",181,"12,258,723","348,970"
Hungary,"366,279","+1,370","12,463",+89,"259,555","94,261",264,"37,972","1,292","3,138,146","325,332"
Jordan,"325,674",+641,"4,304",+23,"313,551","7,819",128,"31,736",419,"3,844,913","374,672"
Panama,"319,453","+1,200","5,244",+23,"274,806","39,403",246,"73,367","1,204","1,674,023","384,466"
UAE,"300,661","+3,647",838,+12,"272,769","27,054",0,"30,187",84,"25,580,460","2,568,356"
Lebanon,"298,913","+2,631","3,031",+61,"178,472","117,410",955,"43,909",445,"2,587,752","380,132"
Nepal,"270,854",+109,"2,027",+2,"266,048","2,779",0,"9,200",69,"2,067,699","70,234"
Georgia,"257,632",+676,"3,159",+11,"248,537","5,936",0,"64,656",793,"2,197,437","551,471"
Ecuador,"249,779","+3,092","14,851",+49,"204,071","30,857",528,"14,034",834,"883,299","49,628"
Slovakia,"248,190","+2,182","4,565",+70,"212,271","31,354",581,"45,446",836,"1,756,252","321,588"
Belarus,"246,570","+1,852","1,708",+10,"233,499","11,363",0,"26,099",181,"4,453,387","471,382"
Croatia,"232,090",+551,"4,998",+26,"224,017","3,075",113,"56,740","1,222","1,186,046","289,959"
Azerbaijan,"230,066",+131,"3,126",+7,"222,960","3,980",0,"22,572",307,"2,401,720","235,638"
Bulgaria,"218,618",+349,"9,028",+20,"185,603","23,987",263,"31,603","1,305","1,389,599","200,876"
Bolivia,"213,392","+2,666","10,279",+53,"157,263","45,850",71,"18,137",874,"553,325","47,030"
Dominican Republic,"212,553","+2,141","2,646",+20,"155,867","54,040",286,"19,480",243,"1,044,861","95,760"
Malaysia,"209,661","+5,728",746,+13,"161,527","47,388",319,"6,430",23,"4,777,532","146,519"
Tunisia,"207,468","+1,438","6,680",+81,"156,160","44,628",414,"17,448",562,"854,749","71,885"
Denmark,"198,095",+431,"2,106",+22,"186,612","9,377",102,"34,130",363,"13,369,345","2,303,424"
Ireland,"195,303","+1,411","3,292",+78,"23,364","168,647",211,"39,297",662,"3,060,815","615,875"
Costa Rica,"193,276",0,"2,604",0,"151,952","38,720",180,"37,740",508,"584,200","114,075"
Kazakhstan,"185,369","+1,370","2,476",0,"167,047","15,846",221,"9,804",131,"6,399,596","338,473"
Lithuania,"181,736",+720,"2,787",+25,"129,043","49,906",173,"67,312","1,032","1,879,898","696,287"
Armenia,"166,901",+173,"3,071",+2,"157,314","6,516",0,"56,262","1,035","646,563","217,956"
Slovenia,"165,893","+1,310","3,490",+22,"145,156","17,247",165,"79,791","1,679","801,092","385,306"
Egypt,"165,418",+547,"9,263",+46,"129,293","26,862",90,"1,599",90,"1,000,000","9,666"
Kuwait,"164,622",+514,959,+1,"157,404","6,259",52,"38,220",223,"1,520,587","353,032"
Moldova,"159,513",+653,"3,434",+10,"149,562","6,517",244,"39,596",852,"626,987","155,639"
Guatemala,"159,118",+782,"5,618",+36,"143,871","9,629",5,"8,787",310,"775,829","42,846"
Palestine,"158,559",+391,"1,831",+8,"148,583","8,145",58,"30,670",354,"1,003,268","194,062"
Greece,"156,473",+795,"5,779",+15,"143,161","7,533",257,"15,055",556,"4,168,158","401,048"
Qatar,"150,984",+363,248,0,"145,668","5,068",46,"53,773",88,"1,383,668","492,793"
Honduras,"146,110","+1,118","3,575",+26,"60,821","81,714",421,"14,617",358,"371,376","37,153"
Myanmar,"139,864",+349,"3,125",+10,"124,441","12,298",0,"2,561",57,"2,374,068","43,463"
Ethiopia,"137,021",+656,"2,091",+4,"122,588","12,342",241,"1,175",18,"1,955,443","16,770"
Oman,"133,728",0,"1,527",0,"126,572","5,629",23,"25,809",295,"883,340","170,481"
Paraguay,"132,548",+662,"2,704",+11,"107,634","22,210",251,"18,452",376,"649,353","90,396"
Nigeria,"130,557","+1,883","1,578",+1,"103,712","25,267",10,624,8,"1,270,523","6,077"
Venezuela,"126,323",+547,"1,183",+6,"118,385","6,755",109,"4,450",42,"2,614,275","92,089"
Bosnia and Herzegovina,"121,497",0,"4,679",0,"94,604","22,214",0,"37,168","1,431","592,221","181,172"
Libya,"117,650",0,"1,842",0,"97,357","18,451",0,"16,988",266,"642,358","92,752"
Algeria,"107,122",+235,"2,888",+4,"73,152","31,082",42,"2,418",65,0,0
Bahrain,"102,626",+655,372,0,"98,160","4,094",25,"59,136",214,"2,701,085","1,556,431"
Kenya,"100,675",+112,"1,755",+2,"83,855","15,065",27,"1,849",32,"1,183,212","21,728"
North Macedonia,"92,518",+325,"2,848",+7,"81,316","8,354",138,"44,409","1,367","454,608","218,213"
Kyrgyzstan,"84,453",+76,"1,411",+2,"80,781","2,261",50,"12,822",214,"659,543","100,134"
Uzbekistan,"78,672",+70,621,0,"77,146",905,158,"2,331",18,"1,377,915","40,826"
S. Korea,"77,850",+455,"1,414",+15,"67,121","9,315",231,"1,518",28,"5,616,530","109,495"
Albania,"77,251",+901,"1,369",+11,"46,927","28,955",21,"26,861",476,"347,086","120,685"
Latvia,"65,708",+785,"1,180",+14,"54,136","10,392",104,"35,064",630,"1,168,460","623,538"
