Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"135,290,145","+786,168","2,927,750","+13,317","108,868,249","23,494,146","102,038","17,356",375.6,0,0
China,"90,386",+21,"4,636",0,"85,471",279,3,63,3,"160,000,000","111,163"
USA,"31,802,772","+85,368","574,840",+929,"24,346,766","6,881,166","9,078","95,647","1,729","416,789,330","1,253,501"
Brazil,"13,375,414","+89,090","348,934","+3,647","11,791,885","1,234,595","8,318","62,582","1,633","28,600,000","133,817"
India,"13,202,783","+144,829","168,467",+773,"11,987,940","1,046,376","8,944","9,495",121,"254,041,584","182,704"
France,"4,980,501","+41,243","98,395",+301,"303,639","4,578,467","5,729","76,172","1,505","68,007,540","1,040,108"
Russia,"4,623,984","+9,150","102,247",+402,"4,248,700","273,037","2,300","31,675",700,"123,000,000","842,565"
UK,"4,365,461","+3,150","127,040",+60,"3,957,317","281,104",421,"64,046","1,864","134,289,127","1,970,169"
Turkey,"3,745,657","+55,791","33,454",+253,"3,268,678","443,525","2,658","44,047",393,"40,994,845","482,077"
Italy,"3,736,526","+18,938","113,579",+718,"3,086,586","536,361","3,603","61,870","1,881","52,480,874","868,989"
Spain,"3,347,512","+10,875","76,328",+149,"3,095,922","175,262","2,050","71,576","1,632","43,458,915","929,229"
Germany,"2,974,110","+22,281","78,689",+216,"2,647,600","247,821","4,439","35,410",937,"51,559,277","613,868"
Poland,"2,528,042","+28,523","57,427",+768,"2,107,776","362,839","3,376","66,854","1,519","12,807,584","338,695"
Colombia,"2,504,206","+12,125","65,283",+269,"2,365,566","73,357","2,603","48,814","1,273","13,174,589","256,812"
Argentina,"2,497,881","+24,130","57,350",+228,"2,203,926","236,605","3,718","54,880","1,260","9,451,754","207,661"
Mexico,"2,267,019","+5,140","206,146",+548,"1,802,033","258,840","4,798","17,442","1,586","6,216,314","47,827"
Iran,"2,029,412","+22,478","64,039",+155,"1,693,005","272,368","4,278","23,926",755,"13,494,296","159,093"
Ukraine,"1,823,674","+19,676","36,381",+419,"1,395,104","392,189",177,"41,894",836,"8,568,004","196,829"
