Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"349,747,300","+2,835,563","5,609,705","+6,376","278,368,395","65,769,200","96,195","44,869",719.7,0,0
China,"105,547",+63,"4,636",0,"97,850","3,061",12,73,3,"160,000,000","111,163"
USA,"71,728,557","+312,314","888,623",+841,"44,329,200","26,510,734","26,019","214,740","2,660","879,598,015","2,633,332"
India,"39,237,264","+333,533","489,422",+511,"36,560,650","2,187,192","8,944","28,004",349,"713,499,892","509,234"
Brazil,"23,960,207","+202,466","622,979",+332,"21,851,922","1,485,306","8,318","111,489","2,899","63,776,166","296,755"
France,"16,390,818","+389,320","128,514",+167,"10,122,011","6,140,293","3,792","250,247","1,962","220,585,552","3,367,799"
UK,"15,784,488","+76,807","153,787",+297,"12,054,730","3,575,971",664,"230,628","2,247","440,125,448","6,430,703"
Russia,"11,044,986","+57,212","325,433",+681,"10,000,577","718,976","2,300","75,634","2,229","247,600,000","1,695,520"
Turkey,"10,881,626","+72,856","85,784",+184,"10,162,714","633,128","1,128","126,897","1,000","127,511,700","1,486,988"
Italy,"9,781,191","+171,263","143,296",+289,"6,913,946","2,723,949","1,676","162,146","2,375","162,273,201","2,690,056"
Spain,"8,975,458",0,"91,741",0,"5,443,632","3,440,085","2,202","191,853","1,961","66,213,858","1,415,341"
Germany,"8,641,865","+105,903","117,323",+104,"7,206,100","1,318,442","2,664","102,634","1,393","89,622,218","1,064,383"
Argentina,"7,792,652","+98,146","119,103",+134,"6,750,686","922,863","2,558","169,992","2,598","31,604,028","689,421"
Iran,"6,245,346","+3,503","132,202",+30,"6,078,024","35,120","1,216","72,903","1,543","43,680,828","509,896"
Colombia,"5,714,092","+28,027","132,023",+199,"5,415,547","166,522",342,"110,466","2,552","31,580,159","610,515"
Mexico,"4,595,589","+49,906","302,721",+331,"3,621,133","671,735","4,798","35,070","2,310","13,553,459","103,429"
