Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"78,352,541","+611,642","1,723,042","+13,202","55,117,775","21,511,724","106,349","10,052",221.1,0,0
China,"86,867",+15,"4,634",0,"81,909",324,4,60,3,"160,000,000","111,163"
USA,"18,684,628","+199,080","330,824","+3,376","10,945,097","7,408,707","28,393","56,291",997,"238,388,897","718,193"
India,"10,099,308","+23,886","146,476",+331,"9,662,697","290,135","8,944","7,284",106,"163,170,557","117,689"
Brazil,"7,320,020","+55,799","188,285",+963,"6,354,972","776,763","8,318","34,321",883,"25,700,000","120,499"
Russia,"2,906,503","+28,776","51,912",+561,"2,319,520","535,071","2,300","19,912",356,"86,704,613","594,012"
France,"2,490,946","+11,795","61,702",+487,"186,058","2,243,186","2,728","38,121",944,"31,555,897","482,930"
UK,"2,110,314","+36,804","68,307",+691,0,0,"1,364","31,008","1,004","51,287,243","753,601"
Turkey,"2,062,960","+19,256","18,602",+251,"1,866,815","177,543","5,008","24,336",219,"22,827,953","269,292"
Italy,"1,976,756","+13,294","69,842",+628,"1,301,573","605,341","2,687","32,717","1,156","25,383,219","420,119"
Spain,"1,838,654","+8,544","49,520",+260,0,0,"1,906","39,318","1,059","25,991,493","555,808"
Germany,"1,556,611","+22,495","28,241",+944,"1,136,700","391,670","5,167","18,551",337,"31,974,158","381,044"
Argentina,"1,555,279","+8,141","42,254",+257,"1,379,726","133,299","3,399","34,262",931,"4,558,637","100,426"
Colombia,"1,530,593","+12,526","40,931",+251,"1,394,374","95,288","2,578","29,929",800,"7,601,677","148,643"
Mexico,"1,325,915","+5,370","118,598",+396,"987,328","219,989","3,913","10,233",915,"3,386,195","26,133"
Poland,"1,214,522","+7,189","25,783",+309,"954,272","234,467","1,673","32,108",682,"6,911,513","182,715"
Iran,"1,170,743","+6,208","54,003",+187,"903,998","212,742","5,467","13,854",639,"7,149,357","84,605"
Peru,"1,000,153","+1,678","37,218",+45,"936,182","26,753","1,111","30,135","1,121","5,397,861","162,637"
Ukraine,"979,506","+8,513","16,897",+232,"600,288","362,321",177,"22,462",387,"5,303,103","121,610"
South Africa,"940,212","+9,501","25,246",+339,"808,241","106,725",546,"15,759",423,"6,215,728","104,180"
Netherlands,"710,683","+9,810","10,633",+114,0,0,586,"41,432",620,"5,514,008","321,460"
Indonesia,"678,125","+6,347","20,257",+172,"552,722","105,146",0,"2,467",74,"6,873,836","25,005"
Czechia,"635,491","+7,926","10,613",+88,"546,646","78,232",588,"59,289",990,"3,538,944","330,172"
Belgium,"626,911",+981,"18,697",+71,"43,034","565,180",546,"53,980","1,610","6,620,999","570,102"
Romania,"598,792","+5,009","14,636",+155,"508,979","75,177","1,252","31,226",763,"4,630,874","241,494"
Chile,"589,189","+1,701","16,217",+20,"559,845","13,127",683,"30,696",845,"6,137,766","319,770"
Iraq,"586,503","+1,158","12,725",+15,"524,344","49,434",176,"14,429",313,"4,221,416","103,855"
Canada,"521,509","+6,195","14,425",+93,"431,561","75,523",715,"13,760",381,"13,254,156","349,717"
Bangladesh,"503,501","+1,318","7,329",+17,"441,929","54,243",0,"3,043",44,"3,106,494","18,774"
Philippines,"462,808","+1,307","9,021",+66,"429,408","24,379",708,"4,197",82,"6,495,973","58,908"
Pakistan,"460,672","+1,704","9,474",+82,"410,937","40,261","2,398","2,067",43,"6,370,707","28,579"
Morocco,"420,648","+2,646","7,030",+30,"382,925","30,693","1,039","11,333",189,"4,322,989","116,465"
Switzerland,"418,266","+4,275","6,924",+143,"311,500","99,842",430,"48,161",797,"3,382,229","389,443"
Sweden,"396,048","+6,609","8,256",+7,0,0,302,"39,099",815,"3,989,420","393,850"
Israel,"382,487","+4,228","3,136",+25,"351,186","28,165",499,"41,586",341,"7,277,202","791,207"
Portugal,"378,656","+2,436","6,254",+63,"304,825","67,577",508,"37,187",614,"5,323,341","522,797"
Saudi Arabia,"361,359",+181,"6,139",+8,"352,249","2,971",404,"10,304",175,"10,715,628","305,545"
Austria,"342,226","+1,853","5,540",+105,"309,595","27,091",487,"37,895",613,"3,643,696","403,469"
Serbia,"307,827","+4,080","2,782",+49,"31,536","273,509",313,"35,299",319,"2,171,387","248,999"
Hungary,"306,368","+1,238","8,462",+180,"108,676","189,230",522,"31,753",877,"2,528,225","262,031"
Jordan,"279,892","+2,444","3,627",+23,"249,256","27,009",307,"27,303",354,"3,002,173","292,858"
Nepal,"255,236",+722,"1,798",+3,"245,709","7,729",0,"8,686",61,"1,884,181","64,122"
Panama,"217,202","+3,164","3,632",+35,"176,428","37,142",168,"49,967",836,"1,190,500","273,873"
Georgia,"212,526","+3,064","2,182",+42,"188,408","21,936",0,"53,325",547,"1,830,885","459,387"
Ecuador,"206,364",+35,"13,949",0,"181,618","10,797",377,"11,613",785,"719,453","40,487"
Azerbaijan,"205,877","+2,284","2,294",+41,"147,199","56,384",0,"20,218",225,"2,088,358","205,090"
Japan,"200,658","+2,135","2,944",+44,"169,342","28,372",620,"1,589",23,"4,439,273","35,151"
Croatia,"197,323","+1,595","3,328",+71,"178,880","15,115",292,"48,209",813,"964,313","235,596"
UAE,"195,878","+1,226",642,+3,"171,451","23,785",0,"19,692",65,"19,601,328","1,970,552"
Bulgaria,"194,271","+1,799","6,879",+114,"105,090","82,302",526,"28,061",994,"1,112,161","160,642"
Belarus,"177,274","+1,858","1,341",+8,"154,807","21,126",0,"18,763",142,"3,803,118","402,539"
Dominican Republic,"161,930",+878,"2,398",+13,"125,715","33,817",246,"14,856",220,"835,431","76,648"
Lebanon,"160,979","+1,693","1,311",+17,"115,124","44,544",418,"23,636",192,"1,827,967","268,394"
Costa Rica,"160,804",+911,"2,051",+14,"127,618","31,135",239,"31,430",401,"464,376","90,765"
Slovakia,"155,218","+2,663","1,618",0,"110,565","43,035",334,"28,423",296,"1,325,121","242,656"
Armenia,"154,602",+537,"2,673",+17,"134,586","17,343",0,"52,127",901,"570,214","192,257"
Bolivia,"150,385",+362,"9,043",+7,"128,308","13,034",71,"12,800",770,"391,144","33,293"
Kuwait,"148,507",+298,923,+1,"144,356","3,228",53,"34,533",215,"1,228,818","285,740"
Kazakhstan,"147,975",+739,"2,196",0,"132,427","13,352",221,"7,836",116,"4,871,752","257,992"
Qatar,"142,308",+149,243,0,"140,129","1,936",24,"50,683",87,"1,203,272","428,545"
Denmark,"140,175","+2,543","1,070",+17,"95,933","43,172",83,"24,160",184,"9,648,082","1,662,903"
Moldova,"136,931","+1,021","2,803",+26,"121,402","12,726",272,"33,982",696,"532,838","132,235"
Guatemala,"133,601",+734,"4,718",+30,"121,936","6,947",5,"7,393",261,"612,328","33,883"
Greece,"132,430",+833,"4,340",+83,"9,989","118,101",491,"12,735",417,"3,168,883","304,742"
Oman,"128,143",+212,"1,490",+1,"119,945","6,708",40,"24,798",288,"571,472","110,588"
Egypt,"127,061",+788,"7,167",+37,"107,563","12,331",90,"1,231",69,"1,000,000","9,686"
Palestine,"125,506","+1,561","1,198",+29,"101,355","22,953",124,"24,336",232,"828,416","160,634"
Tunisia,"123,323","+1,605","4,237",+38,"95,763","23,323",306,"10,383",357,"557,020","46,897"
Ethiopia,"120,638",+290,"1,864",+3,"104,818","13,956",274,"1,037",16,"1,752,252","15,067"
Myanmar,"117,946",+964,"2,484",+19,"97,819","17,643",0,"2,161",46,"1,639,157","30,030"
Honduras,"117,190",+168,"3,034",+7,"54,304","59,852",112,"11,743",304,"291,355","29,196"
Lithuania,"116,357","+1,870","1,093",+54,"54,197","61,067",198,"43,033",404,"1,527,286","564,844"
Venezuela,"110,828",+315,997,+4,"104,799","5,032",49,"3,903",35,"2,391,908","84,230"
Slovenia,"107,805","+1,509","2,418",+39,"87,960","17,427",208,"51,852","1,163","633,995","304,941"
Bosnia and Herzegovina,"106,986",+764,"3,792",+86,"72,597","30,597",0,"32,707","1,159","490,610","149,988"
Paraguay,"101,544",+932,"2,120",+17,"73,646","25,778",182,"14,154",296,"533,281","74,334"
Malaysia,"97,389","+2,062",439,+1,"79,304","17,646",111,"2,991",13,"3,144,658","96,572"
Algeria,"96,069",+410,"2,687",+12,"64,020","29,362",42,"2,172",61,0,0
Libya,"95,706",+506,"1,385",+16,"66,076","28,245",0,"13,839",200,"516,351","74,665"
Kenya,"94,768",+154,"1,647",+3,"76,222","16,899",43,"1,744",30,"1,014,287","18,669"
Bahrain,"90,634",+184,350,0,"88,666","1,618",15,"52,417",202,"2,282,216","1,319,889"
Ireland,"81,228",+961,"2,171",+13,"23,364","55,693",28,"16,363",437,"2,227,088","448,649"
Nigeria,"79,789",+999,"1,231",+4,"68,879","9,679",10,383,6,"903,800","4,334"
Kyrgyzstan,"79,429",+175,"1,335",+4,"73,300","4,794",94,"12,080",203,"567,653","86,334"
North Macedonia,"79,190",+756,"2,340",+26,"56,099","20,751",138,"38,011","1,123","383,769","184,209"
Uzbekistan,"76,180",+132,612,0,"73,460","2,108",169,"2,261",18,"1,377,915","40,889"
Singapore,"58,461",+29,29,0,"58,304",128,0,"9,955",5,"5,236,487","891,733"
Ghana,"53,954",0,333,0,"52,675",946,14,"1,719",11,"641,277","20,437"
Albania,"53,814",+389,"1,111",+13,"29,249","23,454",39,"18,710",386,"238,644","82,969"
S. Korea,"51,458",+867,722,+24,"35,928","14,808",281,"1,003",14,"3,772,430","73,551"
Afghanistan,"51,089",+201,"2,105",+16,"39,784","9,200",93,"1,299",54,"184,339","4,686"
Norway,"44,932",+596,405,0,"37,658","6,869",36,"8,257",74,"2,584,584","474,982"
Luxembourg,"44,809",+227,453,+3,"37,221","7,135",39,"71,036",718,"1,610,217","2,552,679"
Montenegro,"44,542",+258,637,+7,"35,149","8,756",68,"70,915","1,014","166,208","264,619"
El Salvador,"43,772",0,"1,265",+8,"39,362","3,145",73,"6,732",195,"601,922","92,577"
Sri Lanka,"38,059",+428,183,+2,"29,300","8,576",0,"1,774",9,"1,124,871","52,427"
Finland,"33,717",+303,511,+5,"22,500","10,706",28,"6,081",92,"2,352,020","424,182"
Latvia,"32,339","+1,004",459,+16,"21,816","10,064",56,"17,237",245,"801,169","427,033"
Uganda,"31,910",+526,238,0,"10,646","21,026",0,687,5,"717,595","15,460"
Australia,"28,219",+21,908,0,"25,715","1,596",0,"1,101",35,"10,720,719","418,119"
Cameroon,"25,849",0,448,0,"23,851","1,550",50,963,17,"149,000","5,548"
Sudan,"23,316",+216,"1,468",+7,"13,524","8,324",0,526,33,0,0
Estonia,"22,645",+565,187,+6,"14,395","8,063",33,"17,065",141,"591,572","445,809"
Ivory Coast,"21,942",+10,133,0,"21,536",273,0,822,5,"246,969","9,255"
