Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"62,555,152","+574,472","1,457,547","+9,240","43,180,267","17,917,338","105,240","8,025",187.0,0,0
China,"86,501",+6,"4,634",0,"81,582",285,8,60,3,"160,000,000","111,163"
USA,"13,610,357","+143,373","272,254","+1,216","8,041,239","5,296,864","24,647","41,020",821,"191,033,224","575,745"
India,"9,393,039","+41,815","136,733",+495,"8,801,161","455,145","8,944","6,779",99,"138,220,354","99,757"
Brazil,"6,290,272","+51,922","172,637",+639,"5,562,539","555,096","8,318","29,507",810,"21,900,000","102,730"
Russia,"2,242,633","+27,100","39,068",+510,"1,739,470","464,095","2,300","15,365",268,"75,400,000","516,579"
France,"2,208,699","+12,580","52,127",+213,"161,137","1,995,435","3,777","33,807",798,"20,418,493","312,529"
Spain,"1,646,192",0,"44,668",0,0,0,"2,777","35,203",955,"21,917,246","468,695"
UK,"1,605,172","+15,871","58,030",+479,0,0,"1,417","23,594",853,"42,605,903","626,255"
Italy,"1,564,530","+26,321","54,363",+686,"720,861","789,306","3,762","25,892",900,"21,637,641","358,091"
Argentina,"1,413,375","+6,098","38,322",+106,"1,242,877","132,176","4,021","31,155",845,"3,855,893","84,995"
Colombia,"1,299,613","+9,103","36,401",+187,"1,197,204","66,008","2,376","25,430",712,"6,352,377","124,300"
Mexico,"1,090,675","+12,081","104,873",+631,"803,581","182,221","3,335","8,423",810,"2,825,030","21,817"
Germany,"1,041,970","+14,645","16,377",+205,"711,000","314,593","3,854","12,420",195,"27,859,242","332,075"
Poland,"973,592","+15,177","16,746",+599,"538,273","418,573","2,100","25,736",443,"6,187,205","163,555"
Peru,"960,368","+2,044","35,879",+40,"891,004","33,485",967,"28,962","1,082","5,039,956","151,992"
Iran,"935,799","+13,402","47,485",+390,"648,831","239,483","5,865","11,083",562,"6,038,556","71,519"
South Africa,"785,139","+3,198","21,439",+61,"723,347","40,353",546,"13,170",360,"5,383,078","90,298"
Ukraine,"709,701","+16,294","12,093",+184,"335,135","362,473",177,"16,268",277,"4,463,249","102,311"
Turkey,"578,347","+30,103","13,373",+182,"396,227","168,747","4,903","6,827",158,"18,247,424","215,408"
Belgium,"570,829","+3,297","16,339",+120,"37,238","517,252",998,"49,165","1,407","5,833,380","502,427"
Chile,"548,941","+1,718","15,322",+44,"523,792","9,827",703,"28,615",799,"5,253,183","273,838"
Iraq,"548,821","+1,606","12,200",+33,"478,537","58,084",329,"13,522",301,"3,431,953","84,556"
Indonesia,"527,999","+5,418","16,646",+125,"441,983","69,370",0,"1,922",61,"5,612,789","20,432"
Czechia,"518,649","+2,665","8,054",+87,"442,327","68,268",839,"48,394",752,"3,044,925","284,116"
Netherlands,"513,325","+4,459","9,326",+59,0,0,526,"29,931",544,"3,893,908","227,043"
Romania,"465,982","+8,134","11,045",+161,"335,764","119,173","1,249","24,290",576,"4,081,557","212,755"
Bangladesh,"460,619","+1,908","6,580",+36,"375,885","78,154",0,"2,786",40,"2,743,592","16,591"
Philippines,"427,788","+1,884","8,333",+79,"388,045","31,410","1,449","3,883",76,"5,700,288","51,738"
Pakistan,"392,356","+3,045","7,942",+45,"337,553","46,861","2,172","1,762",36,"5,435,139","24,413"
Canada,"364,810","+5,746","11,976",+82,"290,700","62,134",450,"9,631",316,"11,344,925","299,512"
Saudi Arabia,"356,911",+220,"5,870",+13,"346,023","5,018",675,"10,187",168,"9,542,102","272,360"
Morocco,"349,688","+4,412","5,739",+50,"298,574","45,375","1,032","9,428",155,"3,920,170","105,695"
Israel,"334,789",+987,"2,854",+15,"322,012","9,923",272,"36,400",310,"5,605,071","609,406"
