Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"242,309,852","+413,130","4,928,337","+7,224","219,658,818","17,722,697","78,013","31,086",632.3,0,0
China,"96,571",+25,"4,636",0,"91,421",514,1,67,3,"160,000,000","111,163"
USA,"45,996,507","+71,809","748,652","+1,563","35,710,331","9,537,524","14,796","137,912","2,245","673,979,051","2,020,794"
India,"34,108,323","+14,936","452,684",+199,"33,470,621","185,018","8,944","24,405",324,"593,106,188","424,373"
Brazil,"21,664,879","+12,969","603,902",+381,"20,838,188","222,789","8,318","100,992","2,815","63,776,166","297,297"
UK,"8,541,192","+43,738","138,852",+223,"6,991,909","1,410,431",823,"124,965","2,032","321,188,533","4,699,250"
Russia,"8,060,752","+33,740","225,325","+1,015","7,040,481","794,946","2,300","55,205","1,543","200,000,000","1,369,715"
Turkey,"7,714,379","+30,862","68,060",+223,"7,143,657","502,662",633,"90,209",796,"92,726,642","1,084,316"
France,"7,096,043","+5,934","117,355",+49,"6,890,922","87,766","1,049","108,401","1,793","151,204,954","2,309,846"
Iran,"5,809,967","+13,308","124,423",+167,"5,347,483","338,061","4,622","68,043","1,457","32,619,228","382,016"
Argentina,"5,274,766","+1,303","115,737",+33,"5,141,288","17,741",789,"115,336","2,531","24,588,472","537,643"
Spain,"4,990,767","+1,889","87,051",+21,"4,842,516","61,200",433,"106,690","1,861","66,213,858","1,415,482"
Colombia,"4,983,527",+952,"126,910",+24,"4,828,195","28,422",342,"96,605","2,460","26,320,481","510,221"
Italy,"4,722,188","+2,697","131,655",+53,"4,515,987","74,546",355,"78,251","2,182","98,606,298","1,634,006"
Germany,"4,410,332","+10,543","95,588",+77,"4,164,600","150,144","1,336","52,422","1,136","73,348,901","871,834"
Indonesia,"4,236,287",+903,"143,049",+50,"4,076,541","16,697",0,"15,278",516,"43,884,162","158,269"
Mexico,"3,758,469","+1,413","284,477",+96,"3,122,072","351,920","4,798","28,759","2,177","11,076,401","84,753"
Poland,"2,945,057","+3,932","76,179",+64,"2,678,296","190,582",318,"77,926","2,016","21,607,857","571,746"
South Africa,"2,917,255",+452,"88,674",+55,"2,808,160","20,421",546,"48,396","1,471","18,217,612","302,225"
Philippines,"2,731,713","+4,474","40,972",+211,"2,627,103","63,638","3,194","24,506",368,"22,296,827","200,021"
Ukraine,"2,660,273","+15,579","61,348",+538,"2,337,194","261,731",177,"61,307","1,414","13,642,447","314,397"
Malaysia,"2,401,866","+5,745","28,062",+69,"2,287,888","85,916",676,"72,997",853,"32,744,958","995,174"
Peru,"2,191,171",+775,"199,928",+46,0,0,907,"65,277","5,956","18,594,953","553,959"
Netherlands,"2,054,960","+3,895","18,263",+13,"1,966,665","70,032",151,"119,585","1,063","17,790,280","1,035,276"
Iraq,"2,038,847","+1,835","22,810",+25,"1,973,969","42,068",236,"49,258",551,"15,580,096","376,410"
Thailand,"1,802,934","+9,122","18,407",+71,"1,678,981","105,546","3,324","25,746",263,"9,201,621","131,400"
Japan,"1,714,992",+207,"18,121",+18,"1,689,692","7,179",294,"13,614",144,"25,848,086","205,187"
Czechia,"1,712,269","+2,536","30,573",+10,"1,664,489","17,207",95,"159,507","2,848","39,428,145","3,672,935"
Canada,"1,687,608","+2,198","28,603",+39,"1,628,009","30,996",765,"44,211",749,"45,212,799","1,184,465"
Chile,"1,672,998",+933,"37,623",+3,"1,624,180","11,195",383,"86,553","1,946","22,825,782","1,180,902"
Bangladesh,"1,566,296",+469,"27,785",+7,"1,529,068","9,443","1,427","9,389",167,"10,135,042","60,755"
