Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"434,661,231","+1,305,730","5,963,129","+6,522","364,661,435","64,036,667","76,620","55,763",765.0,0,0
China,"108,853",+249,"4,636",0,"101,786","2,431",18,76,3,"160,000,000","111,163"
USA,"80,560,293","+26,003","972,930",+635,"53,037,045","26,550,318","8,636","241,047","2,911","947,533,088","2,835,143"
India,"42,916,117","+10,273","513,756",+244,"42,290,921","111,440","8,944","30,601",366,"765,735,314","546,010"
Brazil,"28,744,050","+72,856","648,989",+722,"26,082,511","2,012,550","8,318","133,658","3,018","63,776,166","296,556"
France,"22,646,732","+53,623","138,059",+101,"20,620,413","1,888,260","3,055","345,687","2,107","243,529,298","3,717,312"
UK,"18,804,765",0,"161,224",0,"17,153,253","1,490,288",289,"274,621","2,354","480,341,745","7,014,818"
Russia,"16,175,023","+122,995","350,158",+793,"13,321,314","2,503,551","2,300","110,759","2,398","273,400,000","1,872,117"
Germany,"14,633,511","+129,360","123,283",+153,"10,758,500","3,751,728","2,494","173,740","1,464","104,701,826","1,243,096"
Turkey,"13,975,389","+61,764","94,026",+221,"13,219,507","661,856","1,128","162,810","1,095","143,006,562","1,665,997"
Italy,"12,732,680","+38,375","154,416",+210,"11,437,706","1,140,558",763,"211,103","2,560","186,820,082","3,097,412"
Spain,"10,977,524",0,"99,410",0,"9,181,728","1,696,386","1,053","234,639","2,125","471,036,328","10,068,169"
Argentina,"8,893,568","+5,595","126,048",+90,"8,658,068","109,452","1,170","193,840","2,747","34,208,010","745,581"
Iran,"7,030,943","+7,039","136,390",+224,"6,616,633","277,920","3,966","81,975","1,590","46,780,865","545,429"
Netherlands,"6,305,389","+32,896","21,545",+6,"4,201,041","2,082,803",171,"366,645","1,253","21,107,399","1,227,351"
Colombia,"6,060,793","+2,078","138,598",+97,"5,886,065","36,130",342,"117,051","2,677","33,136,594","639,963"
Poland,"5,651,596","+13,950","111,277",+221,"5,031,537","508,782",901,"149,600","2,946","33,537,429","887,748"
Indonesia,"5,504,418","+46,643","147,844",+258,"4,778,039","578,535","2,911","19,779",531,"84,001,181","301,834"
Mexico,"5,489,127","+15,638","317,683",+380,"4,750,337","421,107","4,798","41,847","2,422","15,044,617","114,695"
Japan,"4,815,692","+65,196","23,011",+256,"4,037,674","755,007","1,507","38,269",183,"38,573,837","306,539"
Ukraine,"4,809,624",0,"105,505",0,"4,058,020","646,099",177,"111,078","2,437","19,521,252","450,842"
South Africa,"3,671,991","+2,320","99,191",+46,"3,539,782","33,018",546,"60,650","1,638","23,053,022","380,765"
Philippines,"3,660,020","+1,223","56,351",+128,"3,549,735","53,934",298,"32,682",503,"28,128,384","251,168"
Israel,"3,613,765","+6,254","10,118",+4,"3,502,941","100,706",657,"387,494","1,085","41,373,364","4,436,346"
Czechia,"3,568,739","+9,117","38,580",+32,"3,419,817","110,342",228,"332,229","3,592","52,550,851","4,892,177"
Belgium,"3,544,034","+6,359","30,121",+20,"2,848,111","665,802",269,"303,610","2,580","31,623,639","2,709,133"
Peru,"3,512,404","+3,762","210,407",+178,0,0,"1,024","104,131","6,238","27,286,215","808,946"
Malaysia,"3,395,170","+27,299","32,634",+43,"3,063,560","298,976",348,"102,725",987,"49,246,955","1,490,027"
Canada,"3,280,695","+3,601","36,522",+48,"3,129,279","114,894",736,"85,683",954,"58,032,175","1,515,639"
Portugal,"3,251,302","+9,851","21,001",+28,"2,784,000","446,301",101,"320,402","2,070","37,805,639","3,725,584"
Vietnam,"3,219,177","+77,982","40,050",+88,"2,376,046","803,081","2,979","32,587",405,"78,971,531","799,423"
Australia,"3,173,512","+22,126","5,132",+35,"2,962,924","205,456",150,"122,111",197,"63,371,992","2,438,446"
Chile,"3,015,630","+27,739","42,070",+151,"2,007,057","966,503","1,106","155,546","2,170","32,834,573","1,693,610"
Thailand,"2,844,897","+25,615","22,852",+40,"2,621,004","201,041",687,"40,590",326,"17,270,775","246,411"
S. Korea,"2,831,283","+166,206","7,895",+112,"969,524","1,853,864",643,"55,145",154,"15,804,065","307,819"
Switzerland,"2,753,342",0,"13,208",0,"2,056,306","683,828",142,"314,337","1,508","18,563,383","2,119,300"
Romania,"2,724,480","+7,191","63,294",+96,"2,453,349","207,837",976,"143,201","3,327","20,987,123","1,103,099"
Austria,"2,636,258","+25,972","14,762",+37,"2,345,622","275,874",190,"289,975","1,624","158,481,730","17,432,212"
Denmark,"2,602,437","+16,399","4,538",+37,"2,179,052","418,847",45,"446,701",779,"125,200,335","21,490,262"
Sweden,"2,441,142",0,"17,107",0,"1,999,148","424,887",73,"239,250","1,677","18,107,257","1,774,643"
Greece,"2,397,187","+11,883","25,719",+51,"2,169,331","202,137",425,"231,861","2,488","65,236,790","6,309,831"
Iraq,"2,300,645",+878,"24,960",+12,"2,238,457","37,228",142,"55,155",598,"17,948,826","430,297"
Bangladesh,"1,941,816",+759,"29,024",+8,"1,800,425","112,367","1,275","11,600",173,"13,355,191","79,780"
Serbia,"1,906,142","+2,648","15,155",+45,"1,778,444","112,543",109,"219,622","1,746","8,730,705","1,005,933"
Hungary,"1,779,174",0,"43,752",0,"1,566,509","168,913",148,"184,949","4,548","10,733,913","1,115,813"
Jordan,"1,617,178","+2,480","13,798",+13,"1,497,632","105,748",810,"155,940","1,331","16,211,019","1,563,188"
Georgia,"1,598,172","+6,236","16,097",+43,"1,477,481","104,594",0,"401,903","4,048","15,840,334","3,983,474"
Pakistan,"1,507,657","+1,207","30,153",+14,"1,440,292","37,212","1,117","6,613",132,"26,353,468","115,598"
Slovakia,"1,433,930","+12,384","18,413",+38,"1,208,550","206,967",235,"262,432","3,370","6,356,551","1,163,349"
Kazakhstan,"1,301,708",+455,"13,579",+7,"1,265,248","22,881",528,"67,982",709,"11,575,012","604,510"
Ireland,"1,292,212",0,"6,475",0,"1,152,796","132,941",53,"256,957","1,288","11,317,728","2,250,533"
Norway,"1,225,866","+8,560","1,598",0,"88,952","1,135,316",21,"223,238",291,"9,852,076","1,794,129"
