Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"170,123,695","+506,617","3,537,169","+11,977","152,103,489","14,483,037","93,394","21,825",453.8,0,0
China,"91,045",+7,"4,636",0,"86,093",316,4,63,3,"160,000,000","111,163"
USA,"34,022,657","+22,813","608,961",+627,"27,767,040","5,646,656","6,524","102,244","1,830","478,141,417","1,436,897"
India,"27,719,431","+171,726","322,384","+3,563","25,170,952","2,226,095","8,944","19,909",232,"339,039,861","243,516"
Brazil,"16,392,657","+50,495","459,171","+2,418","14,811,266","1,122,220","8,318","76,627","2,146","49,076,549","229,408"
France,"5,646,897","+11,268","109,290",+107,"5,303,714","233,893","3,104","86,338","1,671","84,025,167","1,284,702"
Turkey,"5,228,322","+7,773","47,134",+164,"5,083,099","98,089","1,454","61,395",553,"53,478,278","627,979"
Russia,"5,044,459","+9,252","120,406",+404,"4,661,234","262,819","2,300","34,553",825,"137,100,000","939,098"
UK,"4,477,547","+4,182","127,768",+10,"4,284,613","65,166",120,"65,645","1,873","181,453,219","2,660,258"
Italy,"4,209,704","+3,735","125,919",+126,"3,837,518","246,267","1,142","69,719","2,085","65,673,453","1,087,648"
Argentina,"3,702,422","+39,207","76,693",+558,"3,252,843","372,886","6,872","81,245","1,683","13,682,632","300,250"
Germany,"3,680,159","+6,190","88,884",+195,"3,461,700","129,575","3,002","43,798","1,058","59,197,639","704,510"
Spain,"3,668,658","+5,482","79,905",+17,"3,424,911","163,842","1,426","78,438","1,708","49,708,830","1,062,809"
Colombia,"3,342,567","+23,374","87,207",+514,"3,121,888","133,472","6,582","65,064","1,698","16,792,539","326,874"
Iran,"2,886,111","+10,253","79,568",+184,"2,410,252","396,291","4,383","33,969",936,"19,550,558","230,104"
Poland,"2,870,596",+947,"73,557",+117,"2,634,711","162,328",805,"75,924","1,945","15,820,720","418,438"
Mexico,"2,405,722","+3,000","222,657",+425,"1,921,510","261,555","4,798","18,483","1,711","7,000,956","53,788"
Ukraine,"2,196,673","+3,306","50,232",+156,"2,020,216","126,225",177,"50,504","1,155","10,131,355","232,930"
Peru,"1,947,555","+5,501","68,978",+162,"1,720,665","157,912","2,687","58,333","2,066","12,733,231","381,387"
Indonesia,"1,803,361","+5,862","50,100",+193,"1,654,557","98,704",0,"6,531",181,"16,504,522","59,769"
Czechia,"1,660,481",+506,"30,100",+12,"1,617,442","12,939",123,"154,795","2,806","23,993,336","2,236,727"
South Africa,"1,654,551","+4,574","56,293",+123,"1,551,520","46,738",546,"27,583",938,"11,535,429","192,308"
Netherlands,"1,641,318","+3,852","17,607",+15,"1,463,731","159,980",516,"95,597","1,025","13,797,380","803,611"
Canada,"1,374,275","+3,202","25,440",+29,"1,308,932","39,903","1,122","36,126",669,"34,550,157","908,224"
Chile,"1,361,381","+8,658","28,928",+119,"1,287,804","44,649","3,067","70,667","1,502","14,601,545","757,946"
Philippines,"1,209,139","+8,733","20,566",+187,"1,134,713","53,860","1,704","10,903",185,"13,253,027","119,506"
Iraq,"1,190,351","+4,042","16,311",+22,"1,101,676","72,364",435,"29,008",397,"10,338,737","251,947"
Romania,"1,077,161",+321,"30,174",+43,"1,037,729","9,258",459,"56,333","1,578","9,005,349","470,963"
Sweden,"1,068,473",0,"14,413",0,"953,133","100,927",214,"105,203","1,419","9,762,557","961,235"
Belgium,"1,055,543","+2,891","24,902",+13,"951,215","79,426",508,"90,719","2,140","13,797,911","1,185,866"
Pakistan,"913,784","+2,482","20,607",+67,"834,566","58,611","4,132","4,066",92,"13,057,951","58,098"
Portugal,"847,604",+598,"17,023",+1,"808,047","22,534",52,"83,346","1,674","11,648,463","1,145,405"
Israel,"839,433",+13,"6,407",+1,"832,634",392,48,"90,010",687,"14,677,053","1,573,778"
Hungary,"803,567",+448,"29,682",+28,"689,166","84,719",121,"83,374","3,080","5,786,609","600,389"
Bangladesh,"796,343","+1,358","12,511",+31,"736,221","47,611","1,109","4,792",75,"5,901,874","35,516"
Jordan,"734,659",+620,"9,436",+13,"713,633","11,590",637,"71,363",917,"7,228,956","702,201"
Japan,"734,337","+4,591","12,714",+113,"659,732","61,891","1,375","5,822",101,"14,153,707","112,220"
Serbia,"711,772",+330,"6,834",+11,"693,585","11,353",59,"81,762",785,"4,128,117","474,200"
Switzerland,"693,023",+912,"10,801",+3,"645,322","36,900",134,"79,549","1,240","7,630,534","875,876"
Austria,"643,709",+541,"10,588",+15,"626,815","6,306",175,"71,105","1,170","40,789,126","4,505,633"
UAE,"565,451","+2,236","1,668",+4,"545,229","18,554",0,"56,554",167,"49,701,568","4,970,965"
Malaysia,"549,514","+8,290","2,552",+61,"474,139","72,823",808,"16,784",78,"11,740,855","358,602"
Nepal,"549,111","+6,855","7,047",+96,"428,670","113,394",0,"18,545",238,"3,017,377","101,906"
Lebanon,"539,888",+298,"7,711",+6,"516,530","15,647",175,"79,422","1,134","4,373,990","643,451"
Morocco,"518,458",+336,"9,135",+1,"506,443","2,880",96,"13,897",245,"6,470,594","173,447"
Saudi Arabia,"447,178","+1,215","7,320",+11,"429,663","10,195","1,355","12,667",207,"18,968,030","537,289"
Ecuador,"423,165",+836,"20,408",+51,"366,425","36,332",541,"23,660","1,141","1,412,981","79,004"
Bulgaria,"418,106",+287,"17,652",+15,"380,254","20,200",367,"60,587","2,558","2,808,798","407,017"
Greece,"398,898","+1,928","11,995",+40,"365,135","21,768",521,"38,441","1,156","9,427,337","908,498"
Belarus,"391,637","+1,434","2,821",+10,"382,167","6,649",0,"41,458",299,"6,286,097","665,442"
Slovakia,"389,440",+96,"12,333",+13,"374,842","2,265",102,"71,299","2,258","2,821,167","516,504"
Kazakhstan,"381,907","+1,747","3,903",+24,"348,428","29,576",221,"20,122",206,"11,270,949","593,844"
Panama,"376,854",+617,"6,365",+4,"364,297","6,192",105,"86,117","1,455","2,632,922","601,664"
Bolivia,"361,580","+3,018","14,312",+86,"288,106","59,162",200,"30,599","1,211","1,437,978","121,689"
Croatia,"355,617",+321,"7,992",+11,"344,899","2,726",95,"87,112","1,958","1,999,818","489,878"
Paraguay,"348,184","+2,827","8,892",+92,"286,005","53,287",594,"48,280","1,233","1,274,748","176,761"
Tunisia,"341,952","+1,702","12,513",+62,"299,771","29,668",408,"28,662","1,049","1,460,480","122,417"
Georgia,"341,894","+1,056","4,727",+28,"324,426","12,741",0,"85,855","1,187","4,894,793","1,229,162"
Azerbaijan,"333,559",+242,"4,896",+5,"323,198","5,465",0,"32,632",479,"3,496,635","342,075"
Costa Rica,"314,102","+2,180","3,962",+33,"242,019","68,121",527,"61,155",771,"1,193,313","232,334"
Palestine,"307,569",+774,"3,489",+6,"300,125","3,955",45,"59,055",670,"1,817,835","349,035"
Kuwait,"305,583","+1,384","1,760",+5,"290,377","13,446",151,"70,613",407,"2,577,851","595,678"
Dominican Republic,"289,288","+1,254","3,623",+3,"238,615","47,050",376,"26,428",331,"1,535,724","140,297"
Uruguay,"282,198","+1,826","4,118",+52,"242,661","35,419",542,"80,984","1,182","2,196,594","630,366"
Denmark,"278,396",+997,"2,512",+1,"262,748","13,136",22,"47,911",432,"54,031,318","9,298,625"
Lithuania,"273,363",+520,"4,240",+10,"252,582","16,541",147,"101,707","1,578","3,324,833","1,237,038"
Ethiopia,"270,944",+417,"4,139",+12,"235,850","30,955",447,"2,305",35,"2,711,918","23,075"
Ireland,"260,766",+467,"4,941",0,"242,916","12,909",39,"52,282",991,"4,729,538","948,252"
Egypt,"259,540","+1,133","14,950",+46,"190,254","54,336",90,"2,494",144,"2,824,316","27,137"
Moldova,"255,060",+75,"6,097",+4,"247,240","1,723",96,"63,362","1,515","1,098,233","272,822"
Slovenia,"253,138",+286,"4,370",+4,"244,153","4,615",79,"121,748","2,102","1,271,897","611,725"
Guatemala,"252,929","+1,593","8,094",+24,"231,594","13,241",5,"13,886",444,"1,411,568","77,497"
Honduras,"235,599",+676,"6,259",+19,"84,223","145,117",520,"23,450",623,"711,728","70,841"
Bahrain,"232,425","+2,957",923,+21,"203,429","28,073",258,"132,465",526,"4,589,012","2,615,398"
Venezuela,"230,147","+1,319","2,595",+19,"212,199","15,353",316,"8,114",91,"3,359,014","118,430"
Armenia,"222,513",+104,"4,423",+7,"212,566","5,524",0,"74,964","1,490","1,075,450","362,316"
Qatar,"216,885",+202,552,0,"212,379","3,954",137,"77,244",197,"2,012,989","716,926"
Oman,"213,784",0,"2,303",0,"197,080","14,401",239,"40,928",441,"1,550,000","296,738"
Bosnia and Herzegovina,"203,839",+77,"9,211",+17,"174,236","20,392",0,"62,483","2,823","972,590","298,131"
Libya,"184,815",+343,"3,116",+1,"171,279","10,420",0,"26,570",448,"1,018,494","146,426"
Sri Lanka,"177,711","+2,850","1,363",+38,"146,362","29,986",0,"8,268",63,"3,393,033","157,855"
Kenya,"170,041",+344,"3,124",+16,"116,018","50,899",121,"3,101",57,"1,801,449","32,850"
Nigeria,"166,254",+63,"2,071",0,"156,546","7,637",11,789,10,"2,093,243","9,933"
North Macedonia,"155,213",+46,"5,387",+18,"147,381","2,445",25,"74,504","2,586","788,300","378,391"
Thailand,"144,976","+3,759",954,+34,"97,872","46,150","1,169","2,072",14,"8,124,896","116,139"
Myanmar,"143,486",+72,"3,216",0,"132,279","7,991",0,"2,621",59,"2,617,696","47,821"
