Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"490,731,672","+1,023,603","6,173,918","+2,737","425,623,708","58,934,046","56,178","62,956",792.1,0,0
China,"153,232","+2,129","4,638",0,"121,466","27,128",58,106,3,"160,000,000","111,163"
USA,"81,826,371","+12,661","1,008,159",+150,"65,525,974","15,292,238","1,889","244,700","3,015","984,909,365","2,945,344"
India,"43,028,131","+1,096","521,374",+81,"42,493,773","12,984","8,944","30,653",371,"790,298,979","563,004"
Brazil,"29,995,638","+20,473","660,192",+127,"28,758,676","576,770","8,318","139,385","3,068","63,776,166","296,357"
France,"25,895,586","+132,114","142,475",+68,"23,371,737","2,381,374","1,486","395,196","2,174","254,106,036","3,877,944"
Germany,"21,588,614","+128,639","130,529",+187,"16,886,200","4,571,885","2,494","256,238","1,549","104,701,826","1,242,719"
UK,"21,216,874",0,"165,570",0,"19,075,703","1,975,601",356,"309,693","2,417","505,708,151","7,381,596"
Russia,"17,880,038","+17,949","369,404",+340,"16,929,332","581,302","2,300","122,429","2,529","273,400,000","1,872,041"
Turkey,"14,885,710","+11,783","98,119",+41,"14,560,209","227,382",975,"173,240","1,142","154,284,699","1,795,571"
Italy,"14,790,806","+70,803","159,666",+129,"13,353,529","1,277,611",493,"245,261","2,648","201,899,959","3,347,901"
S. Korea,"13,639,915","+264,097","16,929",+339,0,0,"1,165","265,645",330,"15,804,065","307,794"
Spain,"11,551,574",0,"102,541",0,"10,918,903","530,130",420,"246,900","2,192","471,036,328","10,067,798"
Vietnam,"9,716,282","+65,619","42,563",+37,"7,713,354","1,960,365","2,276","98,274",430,"84,490,344","854,566"
Argentina,"9,040,640",+802,"128,059",+7,"8,866,417","46,164",487,"196,875","2,789","35,444,919","771,874"
Netherlands,"7,897,946","+16,936","22,007",+13,"6,482,892","1,393,047",135,"459,152","1,279","21,107,399","1,227,093"
Iran,"7,166,371","+1,887","140,277",+37,"6,882,030","144,064","1,697","83,454","1,634","49,358,909","574,798"
Japan,"6,606,464","+53,544","28,200",+103,"6,122,400","455,864",518,"52,516",224,"43,606,340","346,633"
Colombia,"6,085,618",+348,"139,650",+14,"5,918,689","27,279",342,"117,413","2,694","33,952,707","655,069"
Indonesia,"6,018,048","+2,300","155,241",+77,"5,764,636","98,171","2,771","21,603",557,"92,243,765","331,123"
Poland,"5,969,064","+2,096","115,343",+96,"5,332,177","521,544",268,"158,020","3,053","35,721,287","945,654"
Mexico,"5,662,073","+2,538","323,127",+111,"4,959,965","378,981","4,798","43,123","2,461","15,582,502","118,678"
Ukraine,"4,968,881",0,"107,980",0,0,0,177,"114,822","2,495","19,521,252","451,102"
Australia,"4,633,278","+54,667","6,367",+26,"4,126,817","500,094",95,"178,087",245,"66,770,212","2,566,411"
Malaysia,"4,234,087","+14,692","35,069",+56,"3,997,786","201,232",261,"127,954","1,060","56,587,537","1,710,074"
Israel,"3,934,483","+7,664","10,515",+19,"3,835,804","88,164",271,"421,883","1,127","41,373,364","4,436,346"
Austria,"3,873,448","+19,043","15,957",+52,"3,537,192","320,299",225,"425,831","1,754","176,630,000","19,417,956"
Belgium,"3,851,048",0,"30,826",0,"3,533,015","287,207",164,"329,776","2,640","32,872,543","2,814,964"
Czechia,"3,828,032","+5,971","39,708",+7,"3,725,450","62,874",89,"356,305","3,696","54,739,639","5,095,042"
South Africa,"3,722,065","+1,420","100,046",+4,"3,609,277","12,742",546,"61,405","1,651","23,893,013","394,173"
Thailand,"3,684,755","+28,029","25,321",+96,"3,403,642","255,792","1,496","52,560",361,"17,270,775","246,352"
Philippines,"3,678,968",+373,"59,324",+26,"3,582,529","37,115",289,"32,810",529,"28,986,738","258,510"
Portugal,"3,604,114",0,"21,693",0,0,0,61,"355,269","2,138","40,088,192","3,951,622"
Peru,"3,548,088",+482,"212,299",+43,0,0,421,"105,052","6,286","28,860,933","854,519"
Canada,"3,496,149","+3,233","37,680",+9,"3,294,102","164,367",386,"91,234",983,"59,464,465","1,551,765"
