Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"56,555,289","+615,177","1,354,101","+10,970","39,343,801","15,857,387","101,446","7,256",173.7,0,0
China,"86,369",+8,"4,634",0,"81,411",324,3,60,3,"160,000,000","111,163"
USA,"11,873,863","+173,768","256,262","+1,964","7,166,996","4,450,605","22,195","35,792",772,"173,235,829","522,190"
India,"8,958,143","+45,439","131,618",+587,"8,381,770","444,755","8,944","6,467",95,"127,480,186","92,030"
Brazil,"5,947,403","+35,645","167,497",+754,"5,389,863","390,043","8,318","27,904",786,"21,900,000","102,750"
France,"2,065,138","+28,383","46,698",+425,"145,391","1,873,049","4,775","31,611",715,"19,339,461","296,031"
Russia,"1,991,998","+20,985","34,387",+456,"1,501,083","456,528","2,300","13,648",236,"70,000,000","479,588"
Spain,"1,542,467","+11,064","42,039",+351,0,0,"3,120","32,986",899,"20,742,051","443,568"
UK,"1,430,341","+19,609","53,274",+529,0,0,"1,420","21,027",783,"39,480,052","580,391"
Argentina,"1,339,337","+10,332","36,347",+241,"1,156,474","146,516","4,267","29,530",801,"3,508,664","77,361"
Italy,"1,272,352","+34,283","47,217",+753,"481,967","743,168","3,670","21,056",781,"19,474,341","322,277"
Colombia,"1,218,003","+6,875","34,563",+182,"1,125,184","58,256","2,376","23,840",677,"5,856,330","114,627"
Mexico,"1,011,153","+1,757","99,026",+165,"757,951","154,176","2,852","7,811",765,"2,618,363","20,227"
Peru,"941,951","+2,020","35,402",+85,"869,165","37,384",968,"28,417","1,068","4,852,474","146,393"
Germany,"854,533","+20,801","13,492",+244,"546,500","294,541","3,561","10,187",161,"25,010,416","298,143"
Iran,"801,894","+13,421","42,941",+480,"576,983","181,970","5,712","9,501",509,"5,626,631","66,664"
Poland,"772,823","+19,883","11,451",+603,"342,883","418,489","2,117","20,429",303,"5,744,228","151,841"
South Africa,"757,144","+2,888","20,556",+124,"701,534","35,054",546,"12,705",345,"5,189,580","87,082"
Ukraine,"570,153","+12,496","10,112",+256,"259,079","300,962",177,"13,067",232,"3,876,966","88,857"
Belgium,"540,605","+2,734","14,839",+223,"33,687","492,079","1,359","46,568","1,278","5,522,990","475,749"
Chile,"534,558",+948,"14,897",+14,"510,766","8,895",726,"27,872",777,"4,902,934","255,640"
Iraq,"526,852","+2,349","11,795",+43,"455,176","59,881",363,"12,988",291,"3,182,819","78,466"
Indonesia,"478,720","+4,265","15,503",+110,"402,347","60,870",0,"1,743",56,"5,171,841","18,832"
Czechia,"475,284","+5,515","6,740",+182,"367,574","100,970","1,110","44,350",629,"2,830,004","264,075"
Netherlands,"461,612","+4,609","8,698",+82,0,0,571,"26,917",507,"3,711,716","216,433"
Bangladesh,"438,795","+2,111","6,275",+21,"354,788","77,732",0,"2,654",38,"2,589,421","15,663"
Turkey,"425,628","+4,215","11,820",+116,"361,655","52,153","3,742","5,026",140,"16,623,489","196,295"
Philippines,"412,093","+1,379","7,957",+95,"374,653","29,483","1,449","3,742",72,"5,351,082","48,586"
Romania,"383,743","+10,269","9,429",+168,"261,387","112,927","1,174","19,999",491,"3,771,316","196,548"
Pakistan,"363,380","+2,298","7,230",+37,"325,788","30,362","1,551","1,633",32,"5,018,483","22,553"
Saudi Arabia,"354,208",+290,"5,710",+18,"341,515","6,983",808,"10,114",163,"9,054,508","258,552"
Israel,"326,331",+794,"2,739",+3,"315,318","8,274",309,"35,480",298,"5,134,980","558,296"
Canada,"311,109","+4,641","11,186",+100,"248,321","51,602",444,"8,215",295,"10,462,996","276,295"
Morocco,"306,995","+5,391","5,013",+81,"253,351","48,631","1,040","8,280",135,"3,711,044","100,088"
Switzerland,"280,648","+6,114","3,765",+101,"169,100","107,783",518,"32,337",434,"2,460,961","283,556"
Portugal,"236,015","+5,891","3,632",+79,"153,702","78,681",432,"23,172",357,"4,033,000","395,967"
Austria,"221,688","+7,091","2,054",+109,"142,738","76,896",682,"24,561",228,"2,756,290","305,367"
Nepal,"212,917","+1,442","1,259",+12,"182,780","28,878",0,"7,258",43,"1,623,754","55,351"
Sweden,"201,055","+3,969","6,329",+4,0,0,179,"19,860",625,"2,659,793","262,736"
Ecuador,"182,250","+1,146","13,052",+27,"160,639","8,559",377,"10,271",736,"603,458","34,007"
Jordan,"163,926","+7,933","1,969",+60,"94,896","67,061",473,"16,005",192,"2,268,734","221,515"
Hungary,"156,949","+4,290","3,380",+99,"34,846","118,723",581,"16,263",350,"1,409,651","146,065"
UAE,"154,101","+1,292",542,+4,"145,537","8,022",0,"15,509",55,"15,284,981","1,538,339"
Panama,"149,833","+1,112","2,907",+14,"129,755","17,171",158,"34,519",670,"790,855","182,200"
Bolivia,"143,473",+102,"8,866",+7,"117,789","16,818",71,"12,227",756,"348,039","29,661"
Kuwait,"138,337",+452,857,+9,"129,839","7,641",105,"32,212",200,"1,029,227","239,655"
Qatar,"136,441",+219,235,0,"133,473","2,733",37,"48,593",84,"1,063,055","378,607"
Dominican Republic,"135,157",+460,"2,293",+3,"110,871","21,993",195,"12,412",211,"659,160","60,532"
Costa Rica,"127,012","+1,422","1,588",+10,"78,238","47,186",216,"24,846",311,"355,362","69,516"
Kazakhstan,"122,335",+682,"1,945",0,"110,835","9,555",221,"6,486",103,"4,071,191","215,836"
Oman,"121,129",+411,"1,360",+10,"112,014","7,755",128,"23,495",264,"571,472","110,848"
Japan,"120,815","+1,489","1,913",+10,"105,697","13,205",276,956,15,"3,106,559","24,592"
Armenia,"120,459","+1,589","1,839",+28,"80,069","38,551",0,"40,622",620,"472,190","159,234"
Belarus,"118,008","+1,309","1,067",+7,"98,318","18,623",0,"12,490",113,"2,947,761","311,994"
