Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"19,795,077","+262,540","728,796","+5,612","12,715,384","6,350,897","65,144","2,540",93.5,0,0
China,"84,596",+31,"4,634",0,"79,123",839,42,59,3,"90,410,000","62,814"
USA,"5,149,723","+54,199","165,070",+976,"2,638,470","2,346,183","18,020","15,548",498,"64,610,547","195,075"
Brazil,"3,013,369","+46,305","100,543",+841,"2,094,293","818,533","8,318","14,166",473,"13,231,548","62,202"
India,"2,152,020","+65,156","43,453",+875,"1,479,804","628,763","8,944","1,558",31,"23,387,171","16,930"
Russia,"882,347","+5,212","14,854",+129,"690,207","177,286","2,300","6,046",102,"30,038,123","205,823"
South Africa,"553,188","+7,712","10,210",+301,"404,568","138,410",539,"9,315",172,"3,220,265","54,226"
Peru,"471,012","+7,137","20,844",+195,"319,171","130,997","1,474","14,265",631,"2,548,439","77,181"
Mexico,"469,407","+6,717","51,311",+794,"313,386","104,710","3,864","3,637",398,"1,071,706","8,303"
Colombia,"376,870","+9,674","12,540",+290,"204,591","159,739","1,493","7,398",246,"1,877,368","36,855"
Chile,"371,023","+2,198","10,011",+53,"344,133","16,879","1,305","19,391",523,"1,812,895","94,750"
Spain,"361,442",0,"28,503",0,0,0,617,"7,730",610,"7,064,329","151,087"
Iran,"324,692","+2,125","18,264",+132,"282,122","24,306","4,148","3,861",217,"2,637,575","31,361"
UK,"309,763",+758,"46,566",+55,0,0,67,"4,560",686,"18,102,003","266,504"
Saudi Arabia,"287,262","+1,469","3,130",+37,"250,440","33,692","1,828","8,238",90,"3,754,850","107,685"
Pakistan,"283,487",+842,"6,068",+16,"259,604","17,815",801,"1,281",27,"2,103,699","9,505"
Bangladesh,"255,113","+2,611","3,365",+32,"146,604","105,144",0,"1,547",20,"1,249,560","7,580"
Italy,"250,103",+347,"35,203",+13,"201,947","12,953",43,"4,137",582,"7,212,207","119,305"
Argentina,"241,811","+6,134","4,523",+112,"108,242","129,046","1,502","5,345",100,"830,057","18,348"
Turkey,"239,622","+1,172","5,829",+16,"222,656","11,137",587,"2,838",69,"5,202,370","61,615"
Germany,"216,896",+581,"9,261",+7,"197,400","10,235",236,"2,588",110,"8,586,648","102,450"
France,"197,921",0,"30,324",0,"82,836","84,761",383,"3,031",464,"4,183,143","64,071"
Iraq,"147,389","+3,325","5,310",+74,"105,504","36,575",577,"3,656",132,"1,127,383","27,967"
Philippines,"126,885","+4,131","2,209",+41,"67,117","57,559",239,"1,156",20,"1,738,268","15,841"
Indonesia,"123,503","+2,277","5,658",+65,"79,306","38,539",0,451,21,"1,693,880","6,186"
Canada,"119,221",+236,"8,976",+6,"103,566","6,679","2,281","3,156",238,"4,404,038","116,580"
Qatar,"112,650",+267,182,+2,"109,438","3,030",78,"40,120",65,"516,825","184,067"
Kazakhstan,"97,829",+907,"1,058",0,"71,609","25,162",221,"5,204",56,"2,183,308","116,134"
Egypt,"95,314",+167,"4,992",+21,"51,672","38,650",41,930,49,"135,000","1,317"
Ecuador,"93,572","+1,603","5,916",+19,"71,605","16,051",369,"5,295",335,"261,829","14,817"
Bolivia,"87,891","+1,468","3,524",+59,"28,139","56,228",71,"7,519",301,"187,103","16,006"
Israel,"82,324","+1,333",593,+12,"57,071","24,660",388,"8,951",64,"1,872,453","203,581"
Sweden,"82,323",0,"5,763",0,0,0,34,"8,146",570,"863,315","85,426"
Oman,"81,357",+290,509,+7,"73,481","7,367",173,"15,893",99,"309,212","60,403"
Ukraine,"79,750","+1,489","1,879",+27,"43,655","34,216",143,"1,825",43,"1,154,378","26,413"
Dominican Republic,"78,778","+1,069","1,289",+30,"42,538","34,951",317,"7,254",119,"290,267","26,730"
Panama,"73,651","+1,091","1,609",+18,"47,484","24,558",161,"17,042",372,"247,212","57,203"
Belgium,"72,784",+768,"9,866",+5,"17,728","45,190",69,"6,277",851,"1,791,554","154,511"
Kuwait,"71,199",+472,474,+3,"62,806","7,919",125,"16,647",111,"529,130","123,715"
Belarus,"68,738",+124,585,+2,"64,744","3,409",0,"7,275",62,"1,363,011","144,249"
UAE,"62,300",+239,356,0,"56,245","5,699",0,"6,291",36,"5,439,157","549,258"
Romania,"60,623","+1,350","2,659",+43,"29,872","28,092",448,"3,154",138,"1,364,759","70,995"
Netherlands,"57,987",+486,"6,157",+3,0,0,38,"3,383",359,"1,079,860","63,006"
Guatemala,"56,189",+919,"2,197",+29,"44,072","9,920",5,"3,131",122,"176,400","9,828"
Singapore,"54,929",+132,27,0,"48,583","6,319",0,"9,381",5,"1,474,372","251,806"
Portugal,"52,537",+186,"1,750",+4,"38,364","12,423",33,"5,154",172,"1,705,474","167,311"
Poland,"51,167",+843,"1,800",+13,"36,403","12,964",72,"1,352",48,"2,199,085","58,112"
Honduras,"46,365",+610,"1,465",+19,"6,355","38,545",45,"4,674",148,"112,370","11,327"
Nigeria,"46,140",+453,942,+6,"33,044","12,154",7,223,5,"310,729","1,504"
Japan,"45,439","+1,624","1,039",+6,"31,307","13,093",140,359,8,"986,101","7,799"
Bahrain,"43,629",+322,161,+2,"40,549","2,919",36,"25,559",94,"892,926","523,098"
Ghana,"40,533",+436,206,0,"37,702","2,625",7,"1,302",7,"409,373","13,147"
Armenia,"40,185",+200,785,+8,"32,395","7,005",0,"13,558",265,"174,438","58,855"
Kyrgyzstan,"39,587",+425,"1,460",+9,"31,448","6,679",24,"6,058",223,"267,718","40,966"
Afghanistan,"37,054",+39,"1,312",+5,"25,960","9,782",31,950,34,"92,710","2,376"
Switzerland,"36,451",+182,"1,986",0,"31,900","2,565",21,"4,208",229,"835,724","96,489"
Algeria,"34,693",+538,"1,293",+11,"24,083","9,317",62,790,29,0,0
Azerbaijan,"33,481",+105,488,+5,"30,056","2,937",0,"3,299",48,"779,508","76,808"
Morocco,"32,007","+1,345",480,+19,"22,190","9,337",31,866,13,"1,427,635","38,631"
Uzbekistan,"29,652",+595,187,+6,"21,006","8,459",228,885,6,"1,377,915","41,109"
Serbia,"27,863",+255,632,+6,"14,047","13,184",121,"3,190",72,"741,073","84,854"
Moldova,"27,443",+453,841,+6,"19,100","7,502",362,"6,805",209,"128,076","31,758"
Ireland,"26,644",+174,"1,772",0,"23,364","1,508",6,"5,390",358,"662,242","133,962"
Kenya,"25,837",+699,418,+5,"11,899","13,520",44,479,8,"349,307","6,482"
Venezuela,"24,961",+795,215,+7,"13,356","11,390",66,878,8,"1,586,205","55,799"
Costa Rica,"22,802",+721,228,+10,"7,589","14,985",80,"4,472",45,"100,050","19,622"
Nepal,"22,592",+378,73,+3,"16,313","6,206",0,774,3,"747,691","25,615"
Ethiopia,"22,253",+801,390,+10,"9,707","12,156",185,193,3,"488,936","4,243"
Austria,"21,919",+82,721,+1,"19,812","1,386",24,"2,432",80,"955,239","105,998"
Australia,"20,698",+426,278,+12,"11,561","8,859",53,811,11,"4,764,223","186,609"
El Salvador,"19,978",+434,536,+16,"9,515","9,927",514,"3,078",83,"258,647","39,855"
Czechia,"18,235",+175,389,0,"12,764","5,082",17,"1,702",36,"743,589","69,422"
Cameroon,"18,042",+324,395,+4,"15,320","2,327",30,678,15,"149,000","5,599"
Ivory Coast,"16,620",+96,104,0,"12,893","3,623",0,629,4,"106,753","4,037"
S. Korea,"14,562",+43,304,+1,"13,629",629,17,284,6,"1,620,514","31,605"
Denmark,"14,442",0,617,0,"12,840",985,2,"2,492",106,"1,680,226","289,975"
Palestine,"13,928",+206,96,+2,"7,706","6,126",0,"2,724",19,"200,280","39,171"
Bosnia and Herzegovina,"13,687",0,394,0,"7,373","5,920",0,"4,175",120,"148,090","45,170"
Bulgaria,"13,343",+134,445,+3,"7,718","5,180",55,"1,922",64,"303,536","43,721"
Madagascar,"12,922",+214,141,+6,"10,604","2,177",95,465,5,"47,759","1,720"
Sudan,"11,894",0,773,0,"6,243","4,878",0,271,18,401,9
North Macedonia,"11,754",+200,523,+4,"7,622","3,609",3,"5,642",251,"113,619","54,536"
Senegal,"11,003",+116,229,+4,"7,329","3,445",39,655,14,"116,472","6,939"
Norway,"9,599",+48,256,0,"8,857",486,2,"1,769",47,"479,789","88,429"
DRC,"9,436",+81,218,0,"8,275",943,0,105,2,0,0
Malaysia,"9,070",+7,125,0,"8,775",170,2,280,4,"1,036,339","31,977"
French Guiana,"8,267",+63,48,+1,"7,501",718,19,"27,609",160,"42,582","142,212"
Gabon,"7,923",0,51,0,"5,704","2,168",9,"3,552",23,"89,423","40,085"
Zambia,"7,903",+417,203,+3,"6,431","1,269",0,429,11,"92,341","5,010"
Guinea,"7,875",+98,50,0,"6,828",997,24,598,4,"14,407","1,094"
Tajikistan,"7,706",0,62,0,"6,484","1,160",0,806,6,0,0
Haiti,"7,599",+17,177,+6,"4,893","2,529",0,666,16,"18,501","1,620"
Finland,"7,568",+14,331,0,"6,980",257,0,"1,366",60,"407,984","73,621"
Luxembourg,"7,169",+56,120,+1,"5,848","1,201",6,"11,434",191,"638,326","1,018,051"
Paraguay,"6,705",+197,72,+3,"5,181","1,452",31,939,10,"137,300","19,225"
Mauritania,"6,510",+12,157,0,"5,527",826,3,"1,397",34,"57,387","12,311"
Albania,"6,275",+124,193,+4,"3,268","2,814",20,"2,181",67,"40,675","14,136"
Lebanon,"6,223",+272,78,+8,"2,043","4,102",36,912,11,"358,376","52,532"
Croatia,"5,543",+77,157,+2,"4,817",569,8,"1,351",38,"126,410","30,813"
