Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"100,818,175","+534,521","2,165,436","+15,914","72,836,645","25,816,094","110,173","12,934",277.8,0,0
China,"89,197",+82,"4,636",+1,"82,676","1,885",110,62,3,"160,000,000","111,163"
USA,"26,011,314","+148,352","435,460","+4,053","15,767,457","9,808,397","26,001","78,320","1,311","302,860,546","911,918"
India,"10,690,279","+12,569","153,751",+127,"10,358,328","178,200","8,944","7,703",111,"193,062,694","139,119"
Brazil,"8,936,590","+63,626","218,918","+1,206","7,798,655","919,017","8,318","41,873","1,026","28,600,000","134,006"
Russia,"3,756,931","+18,241","70,482",+564,"3,174,561","511,888","2,300","25,738",483,"100,000,000","685,070"
UK,"3,689,746","+20,089","100,162","+1,631","1,662,484","1,927,100","4,032","54,189","1,471","69,359,822","1,018,646"
France,"3,079,943","+22,086","74,106",+417,"219,152","2,786,685","3,081","47,125","1,134","42,478,948","649,959"
Spain,"2,733,729","+36,435","56,799",+591,0,0,"4,433","58,457","1,215","32,027,728","684,863"
Italy,"2,485,943","+10,580","86,422",+541,"1,917,117","482,404","2,372","41,151","1,431","31,317,253","518,406"
Turkey,"2,442,350","+7,103","25,344",+134,"2,322,511","94,495","1,791","28,782",299,"28,828,496","339,730"
Germany,"2,164,068","+9,716","54,390",+988,"1,844,000","265,678","4,787","25,782",648,"37,449,922","446,164"
Colombia,"2,041,352","+13,606","52,128",+381,"1,864,904","124,320","3,482","39,876","1,018","9,757,008","190,595"
Argentina,"1,885,210","+10,409","47,253",+219,"1,674,555","163,402","3,614","41,495","1,040","5,974,943","131,512"
Mexico,"1,771,740","+8,521","150,273",+659,"1,335,876","285,591","5,504","13,660","1,159","4,443,940","34,262"
Poland,"1,482,723","+4,605","35,665",+264,"1,243,575","203,483","1,449","39,202",943,"8,422,165","222,674"
South Africa,"1,423,578","+6,041","41,797",+680,"1,254,674","127,107",546,"23,832",700,"8,058,768","134,909"
Iran,"1,385,706","+6,420","57,560",+79,"1,177,367","150,779","4,038","16,378",680,"9,015,376","106,557"
Ukraine,"1,197,107","+2,779","22,057",+133,"965,835","209,215",177,"27,468",506,"6,125,257","140,545"
Peru,"1,107,239","+4,444","40,107",+220,"1,022,736","44,396","1,814","33,317","1,207","6,142,221","184,820"
Indonesia,"1,012,350","+13,094","28,468",+336,"820,356","163,526",0,"3,679",103,"8,881,607","32,276"
Netherlands,"956,867","+3,917","13,665",+86,0,0,674,"55,772",796,"6,970,400","406,280"
Czechia,"947,011","+6,953","15,711",+122,"841,224","90,076",992,"88,337","1,466","5,878,431","548,342"
Canada,"757,022","+4,011","19,403",+165,"678,068","59,551",872,"19,958",512,"17,120,912","451,367"
Romania,"715,438","+2,877","17,938",+97,"658,595","38,905","1,002","37,333",936,"5,328,908","278,073"
Chile,"706,500","+3,322","18,023",+24,"662,460","26,017","1,287","36,778",938,"7,750,080","403,440"
Belgium,"694,858","+1,192","20,814",+35,"48,187","625,857",322,"59,806","1,791","7,929,669","682,502"
Portugal,"653,878","+10,765","11,012",+291,"475,485","167,381",765,"64,234","1,082","6,956,899","683,416"
Iraq,"615,380",+804,"13,010",+10,"584,752","17,618",155,"15,107",319,"5,447,013","133,723"
Israel,"613,578","+7,213","4,512",+14,"534,674","74,392","1,174","66,711",491,"10,065,055","1,094,314"
Sweden,"560,472","+4,174","11,391",0,0,0,277,"55,299","1,124","4,916,367","485,073"
Pakistan,"535,914","+1,873","11,376",+58,"490,126","34,412","2,228","2,400",51,"7,722,829","34,581"
Bangladesh,"532,916",+515,"8,055",+14,"477,426","47,435",0,"3,218",49,"3,584,788","21,644"
Philippines,"516,162","+1,169","10,386",+94,"475,402","30,374",727,"4,675",94,"7,624,444","69,054"
Switzerland,"515,483","+1,884","9,204",+58,"317,600","188,679",271,"59,313","1,059","4,212,403","484,695"
Morocco,"467,493",+867,"8,187",+15,"444,823","14,483",476,"12,581",220,"5,307,954","142,840"
Austria,"407,140","+1,417","7,515",+64,"384,926","14,699",320,"45,058",832,"4,233,116","468,482"
Serbia,"387,206","+2,080","3,924",+19,"31,536","351,746",168,"44,419",450,"2,566,764","294,451"
Japan,"368,143","+3,330","5,158",+74,"301,540","61,445",996,"2,916",41,"6,481,519","51,337"
Saudi Arabia,"366,807",+223,"6,359",+4,"358,340","2,108",338,"10,444",181,"12,082,062","343,999"
Hungary,"360,877",+459,"12,113",+89,"244,681","104,083",263,"37,411","1,256","3,067,663","318,016"
Jordan,"322,241",+943,"4,248",+9,"310,005","7,988",139,"31,405",414,"3,759,470","366,385"
Panama,"313,834","+1,676","5,137",+39,"263,495","45,202",246,"72,089","1,180","1,629,815","374,377"
Lebanon,"285,754","+3,505","2,477",+103,"168,749","114,528",937,"41,974",364,"2,526,177","371,069"
UAE,"285,147","+3,601",805,+7,"259,194","25,148",0,"28,633",81,"24,872,781","2,497,631"
Nepal,"270,092",+303,"2,017",+6,"264,823","3,252",0,"9,176",69,"2,052,687","69,737"
Georgia,"254,822","+1,006","3,096",+25,"244,446","7,280",0,"63,949",777,"2,122,280","532,599"
Ecuador,"242,146",+579,"14,668",+29,"204,071","23,407",498,"13,607",824,"849,767","47,752"
Belarus,"239,482",+847,"1,668",+10,"224,925","12,889",0,"25,349",177,"4,383,701","464,005"
Slovakia,"238,617","+1,590","4,260",+192,"197,191","37,166",580,"43,693",780,"1,709,926","313,107"
Croatia,"229,502",+448,"4,882",+23,"222,110","2,510",139,"56,104","1,193","1,162,664","284,223"
Azerbaijan,"229,358",+326,"3,100",+7,"221,116","5,142",0,"22,505",304,"2,372,616","232,806"
Bulgaria,"216,416",+827,"8,916",+36,"180,995","26,505",281,"31,282","1,289","1,345,912","194,545"
Dominican Republic,"206,305","+1,143","2,564",+19,"149,812","53,929",307,"18,910",235,"1,012,644","92,818"
Bolivia,"202,818","+1,781","10,051",+66,"151,469","41,298",71,"17,241",854,"522,495","44,416"
Tunisia,"200,662","+2,026","6,370",+83,"148,995","45,297",420,"16,878",536,"829,093","69,735"
Denmark,"195,948",+652,"2,030",+20,"182,420","11,498",119,"33,761",350,"12,902,340","2,223,048"
Costa Rica,"191,345",+600,"2,567",+9,"149,808","38,970",194,"37,367",501,"571,988","111,701"
Malaysia,"190,434","+3,585",700,+11,"149,160","40,574",280,"5,841",21,"4,480,665","137,434"
Ireland,"189,851",+928,"3,066",+89,"23,364","163,421",215,"38,205",617,"2,973,658","598,411"
Kazakhstan,"179,720","+1,266","2,476",0,"161,758","15,486",221,"9,507",131,"5,942,556","314,341"
Lithuania,"177,934",+686,"2,688",+24,"121,907","53,339",170,"65,894",995,"1,879,898","696,180"
Armenia,"166,232",+138,"3,052",+5,"155,404","7,776",0,"56,038","1,029","639,482","215,574"
Egypt,"163,129",+643,"9,067",+55,"127,433","26,629",90,"1,577",88,"1,000,000","9,668"
Kuwait,"162,282",+505,957,+3,"155,303","6,022",49,"37,683",222,"1,479,530","343,555"
Slovenia,"159,812","+1,652","3,406",+27,"138,272","18,134",190,"76,866","1,638","781,911","376,081"
Moldova,"156,972",+546,"3,381",+13,"147,380","6,211",226,"38,965",839,"615,284","152,730"
Palestine,"156,393",+509,"1,803",+7,"146,279","8,311",61,"30,259",349,"994,884","192,488"
Guatemala,"155,459","+1,029","5,486",+17,"140,308","9,665",5,"8,587",303,"745,961","41,205"
Greece,"153,226",+814,"5,692",+21,"141,612","5,922",283,"14,742",548,"4,019,134","386,688"
Qatar,"149,595",+299,248,0,"145,124","4,223",40,"53,278",88,"1,362,781","485,355"
Honduras,"141,984","+1,055","3,462",+15,"60,477","78,045",215,"14,207",346,"356,872","35,708"
Myanmar,"138,368",+411,"3,082",+13,"122,781","12,505",0,"2,533",56,"2,306,538","42,230"
Ethiopia,"134,569",+437,"2,075",+4,"120,748","11,746",219,"1,154",18,"1,930,478","16,560"
Oman,"133,407",+154,"1,524",+2,"126,409","5,474",32,"25,754",294,"883,340","170,528"
Paraguay,"129,394","+1,028","2,651",+19,"104,570","22,173",242,"18,015",369,"636,309","88,592"
Venezuela,"124,525",+413,"1,159",+5,"116,785","6,581",108,"4,386",41,"2,586,347","91,102"
Nigeria,"124,299","+1,303","1,522",+15,"99,276","23,501",10,595,7,"1,270,523","6,078"
Bosnia and Herzegovina,"120,532",+389,"4,621",+28,"93,332","22,579",0,"36,871","1,414","584,293","178,735"
Libya,"115,299",+870,"1,789",+7,"94,287","19,223",0,"16,651",258,"630,894","91,110"
Algeria,"106,097",+243,"2,871",+5,"72,336","30,890",42,"2,395",65,0,0
Bahrain,"100,689",+459,370,+1,"97,006","3,313",21,"58,041",213,"2,647,934","1,526,376"
Kenya,"100,193",+141,"1,750",+6,"83,625","14,818",17,"1,840",32,"1,162,491","21,353"
North Macedonia,"91,161",+444,"2,812",+21,"79,621","8,728",138,"43,757","1,350","445,795","213,982"
Kyrgyzstan,"84,068",+97,"1,402",+1,"80,182","2,484",50,"12,766",213,"646,052","98,104"
Uzbekistan,"78,471",+42,621,0,"76,912",938,158,"2,325",18,"1,377,915","40,833"
S. Korea,"75,875",+354,"1,371",+11,"64,793","9,711",270,"1,479",27,"5,422,768","105,718"
Albania,"73,691",+879,"1,332",+8,"44,880","27,479",21,"25,623",463,"335,922","116,802"
Ghana,"62,135",0,372,0,"58,150","3,613",29,"1,976",12,"745,095","23,698"
Latvia,"61,924",+693,"1,126",+12,"49,895","10,903",95,"33,041",601,"1,123,814","599,641"
Norway,"61,594",+279,550,+2,"53,299","7,745",32,"11,311",101,"3,309,126","607,683"
Sri Lanka,"59,922",+755,288,+1,"51,046","8,588",0,"2,792",13,"1,625,046","75,708"
Singapore,"59,366",+14,29,0,"59,086",251,0,"10,102",5,"6,315,357","1,074,652"
Montenegro,"59,262",+565,777,+7,"50,754","7,731",68,"94,349","1,237","221,650","352,883"
Afghanistan,"54,854",+104,"2,389",0,"47,459","5,006",886,"1,391",61,"242,697","6,156"
El Salvador,"53,738",+259,"1,583",+11,"47,309","4,846",104,"8,261",243,"684,840","105,280"
Luxembourg,"49,852",+119,570,+4,"47,147","2,135",14,"78,908",902,"1,853,881","2,934,424"
Zambia,"47,622","+1,476",672,+12,"40,362","6,588",495,"2,550",36,"855,709","45,822"
Finland,"43,120",+348,655,0,"31,000","11,465",21,"7,775",118,"2,747,960","495,515"
Estonia,"41,330",+357,392,+9,"31,039","9,899",45,"31,144",295,"748,952","564,375"
Uganda,"39,261",+73,318,0,"14,051","24,892",0,843,7,"820,154","17,617"
Uruguay,"38,680",+639,401,+11,"30,861","7,418",92,"11,113",115,"813,261","233,653"
Mozambique,"34,055","+1,274",329,+10,"21,343","12,383",0,"1,073",10,"328,890","10,359"
Namibia,"32,957",+307,328,+9,"30,432","2,197",27,"12,839",128,"258,139","100,559"
Zimbabwe,"32,004",+358,"1,103",+28,"23,413","7,488",74,"2,136",74,"277,248","18,500"
Cyprus,"30,252",+109,190,+2,"2,057","28,005",53,"24,952",157,"985,504","812,863"
Cameroon,"29,617",0,462,0,"28,045","1,110",46,"1,100",17,"149,000","5,535"
Australia,"28,780",+3,909,0,"26,003","1,868",0,"1,121",35,"12,777,031","497,768"
Ivory Coast,"27,237",+141,147,+1,"25,196","1,894",0,"1,018",5,"323,322","12,088"
Sudan,"26,596",+70,"1,750",+12,"20,680","4,166",0,599,39,0,0
Senegal,"25,127",+135,592,+10,"20,870","3,665",48,"1,479",35,"317,033","18,657"
Cuba,"22,614",+786,200,+3,"17,703","4,711",47,"1,997",18,"1,808,927","159,762"
DRC,"22,048",+94,661,0,"14,968","6,419",0,242,7,0,0
Malawi,"20,830",+843,540,+22,"7,005","13,285",4,"1,073",28,"132,915","6,848"
Botswana,"20,658",0,124,0,"16,794","3,740",1,"8,685",52,"632,628","265,971"
Angola,"19,553",+77,462,+1,"17,388","1,703",21,585,14,"174,111","5,206"
Madagascar,"18,743",0,279,0,"17,930",534,16,667,10,"108,310","3,855"
French Polynesia,"17,961",+49,131,+2,"4,842","12,988",9,"63,728",465,"26,355","93,511"
Malta,"16,999",+138,255,+2,"14,104","2,640",18,"38,440",577,"596,138","1,348,067"
Mauritania,"16,460",+39,418,+1,"15,391",651,29,"3,488",89,"142,228","30,141"
French Guiana,"15,779",+77,76,0,"9,995","5,708",14,"52,066",251,"128,639","424,473"
Maldives,"15,247",+145,51,0,"13,916","1,280",54,"27,927",93,"394,278","722,182"
Jamaica,"15,153",+141,339,+1,"11,911","2,903",11,"5,104",114,"160,639","54,113"
Eswatini,"14,830",+208,517,+24,"9,542","4,771",67,"12,708",443,"125,614","107,636"
Thailand,"14,646",+959,75,0,"10,892","3,679",1,210,1,"1,217,873","17,423"
Guinea,"14,379",+4,82,+1,"13,798",499,24,"1,078",6,"120,988","9,074"
Rwanda,"13,885",+574,181,+4,"8,861","4,843",0,"1,057",14,"849,082","64,649"
Syria,"13,762",+65,895,+5,"7,185","5,682",0,776,50,0,0
Cabo Verde,"13,619",+62,129,+2,"12,841",649,23,"24,344",231,"111,390","199,112"
Tajikistan,"13,308",0,90,0,"13,218",0,0,"1,378",9,0,0
Belize,"11,788",+18,293,0,"11,187",308,3,"29,343",729,"68,195","169,754"
Haiti,"11,331",+45,243,0,"9,010","2,078",0,987,21,"48,028","4,183"
Gabon,"10,411",0,67,0,"10,013",331,8,"4,616",30,"426,508","189,101"
Hong Kong,"10,223",+64,173,+2,"9,101",949,34,"1,357",23,"6,442,498","855,378"
Burkina Faso,"10,157",+54,118,+1,"8,472","1,567",0,478,6,0,0
Réunion,"9,843",0,45,0,"9,261",537,6,"10,949",50,"98,785","109,887"
Andorra,"9,638",+42,97,0,"8,774",767,15,"124,625","1,254","180,088","2,328,644"
Guadeloupe,"9,097",+117,154,0,"2,242","6,701",3,"22,733",385,"116,095","290,119"
Suriname,"8,174",+62,150,+1,"7,377",647,11,"13,863",254,"35,161","59,632"
Bahamas,"8,140",+7,175,0,"6,746","1,219",12,"20,587",443,"58,730","148,537"
Lesotho,"8,047",+3,146,+12,"2,398","5,503",0,"3,739",68,"46,958","21,821"
Mali,"8,006",+11,327,+3,"5,731","1,948",0,389,16,"138,536","6,732"
Congo,"7,887",0,117,0,"5,846","1,924",0,"1,410",21,"73,120","13,069"
Mayotte,"7,590",0,59,0,"2,964","4,567",5,"27,446",213,"55,899","202,138"
Trinidad and Tobago,"7,496",+6,134,0,"7,058",304,2,"5,346",96,"82,180","58,613"
Guyana,"7,346",+29,172,0,"6,455",719,5,"9,314",218,"46,895","59,457"
Aruba,"6,768",+26,57,0,"6,349",362,11,"63,237",533,"81,348","760,077"
Martinique,"6,402",+75,45,+1,98,"6,259",2,"17,068",120,"85,972","229,199"
Nicaragua,"6,253",+49,169,+1,"4,225","1,859",0,938,25,0,0
Iceland,"5,992",+2,29,0,"5,904",59,0,"17,494",85,"471,199","1,375,723"
Djibouti,"5,923",+3,62,+1,"5,841",20,0,"5,946",62,"106,483","106,891"
Equatorial Guinea,"5,454",0,86,0,"5,219",149,0,"3,817",60,"84,954","59,454"
CAR,"4,980",0,63,0,"4,885",32,2,"1,021",13,"35,523","7,283"
Somalia,"4,754",0,130,0,"3,666",958,0,294,8,0,0
Togo,"4,682",0,76,0,"4,005",601,0,558,9,"200,778","23,935"
Curaçao,"4,558",+10,20,0,"4,442",96,3,"27,712",122,"42,946","261,105"
Niger,"4,407",+33,153,+2,"3,544",710,3,178,6,"72,262","2,926"
Gibraltar,"4,024",+32,69,+4,"3,401",554,67,"119,460","2,048","152,682","4,532,641"
Gambia,"4,012",+4,128,0,"3,753",131,1,"1,634",52,"34,416","14,019"
South Sudan,"3,788",0,64,0,"3,542",182,2,336,6,"83,534","7,413"
Benin,"3,643",0,48,0,"3,317",278,0,296,4,"408,081","33,170"
Channel Islands,"3,499",+13,79,0,"3,227",193,10,"20,020",452,"308,955","1,767,689"
Chad,"3,225",+43,116,0,"2,316",793,0,193,7,0,0
Sierra Leone,"3,194",+21,77,0,"2,232",885,0,396,10,0,0
San Marino,"2,915",+26,65,0,"2,660",190,10,"85,806","1,913","32,860","967,267"
Guinea-Bissau,"2,532",0,45,0,"2,421",66,5,"1,270",23,"43,152","21,637"
Liechtenstein,"2,455",+1,52,0,"2,322",81,6,"64,282","1,362","23,431","613,522"
Comoros,"2,425",+75,77,+1,"1,441",907,0,"2,755",87,0,0
New Zealand,"2,290",+2,25,0,"2,200",65,0,458,5,"1,493,495","298,574"
Yemen,"2,119",+1,615,0,"1,424",80,23,70,20,"17,404",576
Eritrea,"1,970",+20,7,0,"1,530",433,0,551,2,"23,693","6,629"
Liberia,"1,932",+5,84,0,"1,733",115,2,377,16,"63,329","12,357"
Sint Maarten,"1,767",+9,27,0,"1,611",129,1,"40,946",626,"13,533","313,598"
Mongolia,"1,656",+13,2,0,"1,211",443,5,501,0.6,"969,687","293,106"
Vietnam,"1,551",+2,35,0,"1,430",86,0,16,0.4,"1,436,836","14,686"
Burundi,"1,481",+2,2,0,773,706,0,122,0.2,"90,019","7,446"
Barbados,"1,427",+26,10,0,"1,057",360,1,"4,962",35,"100,129","348,182"
Monaco,"1,399",+31,9,0,"1,160",230,9,"35,507",228,"51,953","1,318,571"
Turks and Caicos,"1,312",+25,8,+1,"1,020",284,8,"33,628",205,"13,397","343,381"
Sao Tome and Principe,"1,210",+21,17,0,"1,005",188,0,"5,463",77,"11,243","50,765"
Saint Martin,"1,146",0,12,0,"1,006",128,7,"29,354",307,"12,433","318,460"
Seychelles,"1,116",+47,3,0,754,359,0,"11,307",30,"5,200","52,687"
Saint Lucia,921,+35,13,+2,470,438,0,"5,002",71,"23,141","125,693"
Taiwan,890,+1,7,0,797,86,0,37,0.3,"147,090","6,169"
Bhutan,856,0,1,0,755,100,0,"1,102",1,"435,073","560,331"
Papua New Guinea,850,+15,9,0,812,29,0,94,1.0,"41,289","4,566"
St. Vincent Grenadines,763,+17,2,0,153,608,2,"6,865",18,"27,351","246,091"
Diamond Princess,712,0,13,0,699,0,0,0,0,0,0
Bermuda,688,+2,12,0,646,30,6,"11,071",193,"161,458","2,598,043"
Faeroe Islands,654,+2,1,0,645,8,1,"13,355",20,"219,335","4,479,058"
Mauritius,568,0,10,0,525,33,0,446,8,"289,552","227,460"
Tanzania,509,0,21,0,183,305,7,8,0.3,0,0
Cambodia,460,+2,0,0,412,48,0,27,0,"389,799","23,132"
Isle of Man,432,0,25,0,364,43,1,"5,065",293,"26,837","314,652"
Cayman Islands,383,0,2,0,346,35,1,"5,789",30,"65,821","994,846"
Caribbean Netherlands,360,0,3,0,244,113,0,"13,656",114,"5,145","195,167"
St. Barth,300,0,1,0,204,95,0,"30,321",101,"8,518","860,926"
Antigua and Barbuda,201,0,6,0,170,25,1,"2,043",61,"8,588","87,283"
Brunei,176,+1,3,0,169,4,0,400,7,"90,111","204,857"
Grenada,148,0,1,0,135,12,0,"1,312",9,"19,171","169,923"
British Virgin Islands,114,0,1,0,95,18,0,"3,757",33,"13,223","435,741"
Dominica,113,0,0,0,105,8,0,"1,568",0,"8,640","119,852"
Timor-Leste,67,0,0,0,50,17,0,50,0,"18,644","13,990"
