Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"169,075,068","+560,897","3,511,949","+12,348","150,815,367","14,747,752","94,824","21,691",450.6,0,0
China,"91,019",+13,"4,636",0,"86,063",320,2,63,3,"160,000,000","111,163"
USA,"33,971,207","+23,500","606,179",+607,"27,662,268","5,702,760","6,718","102,093","1,822","476,140,243","1,430,929"
India,"27,367,935","+211,553","315,263","+3,842","24,626,014","2,426,658","8,944","19,658",226,"334,811,496","240,491"
Brazil,"16,275,440","+79,459","454,623","+2,399","14,733,987","1,086,830","8,318","76,082","2,125","49,076,549","229,417"
France,"5,621,696","+12,646","109,023",+144,"5,266,603","246,070","3,330","85,954","1,667","83,438,591","1,275,749"
Turkey,"5,212,123","+8,738","46,787",+166,"5,057,713","107,623","1,561","61,208",549,"53,038,651","622,852"
Russia,"5,026,168","+8,373","119,600",+406,"4,642,090","264,478","2,300","34,428",819,"136,400,000","934,305"
UK,"4,470,135","+3,180","127,748",+9,"4,308,117","34,270",128,"65,538","1,873","179,165,196","2,626,789"
Italy,"4,201,823","+3,933","125,622",+121,"3,816,176","260,025","1,278","69,588","2,080","65,179,575","1,079,460"
Germany,"3,667,041","+4,473","88,479",+318,"3,438,800","139,762","3,180","43,642","1,053","59,197,639","704,523"
Spain,"3,657,886","+5,007","79,855",+54,"3,408,668","169,363","1,489","78,208","1,707","49,708,830","1,062,811"
Argentina,"3,622,135","+35,399","75,588",+532,"3,181,288","365,259","6,644","79,488","1,659","13,450,530","295,171"
Colombia,"3,294,101","+23,487","86,180",+514,"3,078,965","128,956","6,582","64,125","1,678","16,607,115","323,283"
Poland,"2,868,422","+1,239","73,305",+209,"2,630,581","164,536",925,"75,866","1,939","15,701,138","415,272"
Iran,"2,865,864","+10,468","79,219",+163,"2,379,139","407,506","4,587","33,733",932,"19,185,933","225,828"
Mexico,"2,399,790","+2,483","221,960",+265,"1,917,958","259,872","4,798","18,439","1,705","6,965,015","53,515"
Ukraine,"2,189,858","+3,395","49,893",+208,"1,990,051","149,914",177,"50,345","1,147","10,076,621","231,664"
Peru,"1,937,245","+4,990","68,634",+164,"1,720,665","147,946","2,676","58,029","2,056","12,614,761","377,867"
Indonesia,"1,791,221","+5,034","49,771",+144,"1,645,263","96,187",0,"6,487",180,"16,312,891","59,078"
Czechia,"1,659,439",+659,"30,056",+8,"1,614,860","14,523",133,"154,699","2,802","23,511,544","2,191,835"
South Africa,"1,645,555","+4,623","56,077",+101,"1,546,583","42,895",546,"27,435",935,"11,406,308","190,168"
Netherlands,"1,634,138","+2,754","17,576",+10,"1,449,771","166,791",553,"95,179","1,024","13,797,380","803,621"
Canada,"1,368,106","+2,590","25,361",+37,"1,297,960","44,785","1,236","35,965",667,"34,372,343","903,593"
Chile,"1,344,618","+5,197","28,624",+39,"1,277,019","38,975","3,023","69,801","1,486","14,458,694","750,566"
Philippines,"1,193,947","+5,281","20,169",+150,"1,127,607","46,171","1,704","10,767",182,"13,142,049","118,514"
Iraq,"1,181,698","+4,718","16,267",+26,"1,094,140","71,291",418,"28,801",396,"10,250,984","249,839"
Romania,"1,076,533",+379,"30,092",+52,"1,035,902","10,539",493,"56,299","1,574","8,941,331","467,598"
Sweden,"1,068,473","+1,365","14,413",0,"938,733","115,327",226,"105,207","1,419","9,762,557","961,268"
Belgium,"1,050,677",+855,"24,873",+20,"947,199","78,605",542,"90,303","2,138","13,682,020","1,175,934"
Pakistan,"908,576","+2,724","20,465",+65,"827,843","60,268","4,242","4,043",91,"12,943,620","57,595"
Portugal,"846,434",+594,"17,022",+1,"807,065","22,347",53,"83,229","1,674","11,542,592","1,134,976"
Israel,"839,408",+19,"6,406",0,"832,566",436,49,"90,007",687,"14,617,688","1,567,412"
Hungary,"802,723",+213,"29,622",+41,"675,082","98,019",148,"83,285","3,073","5,756,599","597,267"
Bangladesh,"793,693","+1,497","12,458",+17,"733,866","47,369","1,101","4,777",75,"5,871,353","35,335"
Jordan,"733,198",+842,"9,407",+12,"712,929","10,862",637,"71,225",914,"7,182,844","697,759"
Japan,"725,317","+3,682","12,496",+98,"650,111","62,710","1,413","5,751",99,"13,946,747","110,577"
