Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"121,810,556","+535,377","2,691,900","+9,762","98,198,461","20,920,195","88,871","15,627",345.3,0,0
China,"90,066",+4,"4,636",0,"85,254",176,0,63,3,"160,000,000","111,163"
USA,"30,294,798","+62,794","550,650","+1,289","22,447,275","7,296,873","9,271","91,145","1,657","384,014,761","1,155,354"
Brazil,"11,700,431","+90,830","285,136","+2,736","10,287,057","1,128,238","8,318","54,770","1,335","28,600,000","133,876"
India,"11,474,302","+35,838","159,250",+171,"11,061,170","253,882","8,944","8,257",115,"229,249,784","164,975"
Russia,"4,418,436","+8,998","93,364",+427,"4,024,975","300,097","2,300","30,268",640,"116,000,000","794,635"
UK,"4,274,579","+5,758","125,831",+141,"3,568,271","580,477",968,"62,733","1,847","107,731,965","1,581,065"
France,"4,146,609","+38,501","91,437",+267,"275,360","3,779,812","4,219","63,427","1,399","57,940,302","886,262"
Italy,"3,281,810","+23,059","103,432",+431,"2,639,370","539,008","3,317","54,336","1,712","45,540,778","754,004"
Spain,"3,206,116","+6,092","72,793",+228,"2,857,714","275,609","1,997","68,554","1,556","41,114,319","879,119"
Turkey,"2,930,554","+18,912","29,696",+73,"2,752,023","148,835","1,484","34,485",349,"35,603,028","418,953"
Germany,"2,610,769","+16,094","74,677",+246,"2,383,600","152,492","2,848","31,090",889,"46,319,641","551,595"
Colombia,"2,314,154","+4,554","61,498",+130,"2,212,512","40,144","1,982","45,140","1,200","12,096,794","235,959"
Argentina,"2,218,425","+8,304","54,231",+195,"2,003,121","161,073","3,485","48,768","1,192","8,137,605","178,890"
Mexico,"2,169,007","+1,278","195,119",+175,"1,716,135","257,753","4,798","16,699","1,502","5,782,013","44,514"
Poland,"1,956,970","+25,048","48,032",+453,"1,593,165","315,773","2,193","51,748","1,270","10,860,136","287,175"
Iran,"1,771,115","+7,802","61,492",+65,"1,514,061","195,562","3,859","20,897",726,"11,912,137","140,552"
South Africa,"1,532,497","+1,531","51,634",+74,"1,459,056","21,807",546,"25,611",863,"9,524,854","159,180"
Ukraine,"1,489,023","+11,833","28,986",+289,"1,237,676","222,361",177,"34,194",666,"7,416,142","170,304"
Indonesia,"1,437,283","+6,825","38,915",+162,"1,266,673","131,695",0,"5,216",141,"11,816,463","42,880"
Peru,"1,435,598","+8,534","49,523",+193,"1,347,160","38,915","2,251","43,116","1,487","8,466,183","254,268"
Czechia,"1,427,091","+14,003","24,010",+190,"1,215,228","187,853","1,993","133,086","2,239","9,931,725","926,200"
Netherlands,"1,173,487","+5,924","16,165",+46,0,0,568,"68,378",942,"6,970,400","406,158"
Canada,"919,239","+3,371","22,554",+35,"865,085","31,600",553,"24,206",594,"26,141,290","688,356"
Chile,"905,212","+4,430","21,816",+27,"851,154","32,242","2,133","47,067","1,134","10,273,078","534,155"
Romania,"874,985","+6,186","21,787",+89,"790,813","62,385","1,266","45,700","1,138","6,853,218","357,940"
