Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"186,320,337","+480,877","4,026,388","+8,849","170,467,749","11,826,200","77,742","23,903",516.5,0,0
China,"91,966",+17,"4,636",0,"86,883",447,5,64,3,"160,000,000","111,163"
USA,"34,676,896","+19,347","622,213",+261,"29,203,308","4,851,375","3,850","104,142","1,869","510,480,341","1,533,081"
India,"30,752,108","+43,538","405,967",+910,"29,880,724","465,417","8,944","22,064",291,"425,225,897","305,086"
Brazil,"18,962,786","+53,749","530,344","+1,733","17,422,854","1,009,588","8,318","88,572","2,477","54,204,686","253,180"
France,"5,799,107","+4,442","111,284",+25,"5,641,613","46,210",971,"88,644","1,701","95,427,384","1,458,677"
Russia,"5,707,452","+24,818","140,775",+734,"5,143,255","423,422","2,300","39,093",964,"153,600,000","1,052,068"
Turkey,"5,465,094","+5,171","50,096",+48,"5,333,759","81,239",684,"64,098",588,"62,569,538","733,859"
UK,"5,022,893","+32,551","128,336",+35,"4,348,864","545,693",417,"73,597","1,880","221,388,612","3,243,849"
Argentina,"4,613,019","+19,256","97,904",+465,"4,226,694","288,421","5,443","101,124","2,146","17,417,124","381,810"
Colombia,"4,450,086","+23,275","111,155",+577,"4,172,018","166,913","8,155","86,521","2,161","20,711,929","402,691"
Italy,"4,267,105","+1,394","127,731",+13,"4,097,905","41,469",180,"70,681","2,116","72,960,587","1,208,532"
Spain,"3,915,313","+17,317","80,997",+28,"3,632,813","201,503",598,"83,708","1,732","53,392,296","1,141,514"
Germany,"3,741,451",+910,"91,701",+36,"3,632,500","17,250",470,"44,511","1,091","63,813,168","759,169"
Iran,"3,327,526","+23,391","85,397",+136,"2,981,019","261,110","3,420","39,108","1,004","23,967,488","281,690"
Poland,"2,880,594",+91,"75,135",+19,"2,652,372","153,087",76,"76,197","1,987","17,723,903","468,832"
Mexico,"2,558,369","+8,507","234,192",+234,"2,027,541","296,636","4,798","19,633","1,797","7,642,337","58,648"
Indonesia,"2,417,788","+38,391","63,760",+852,"1,994,573","359,455",0,"8,745",231,"21,182,629","76,620"
Ukraine,"2,239,591",+617,"52,560",+23,"2,175,225","11,806",177,"51,525","1,209","10,983,401","252,690"
South Africa,"2,135,246","+22,910","63,499",+460,"1,862,900","208,847",546,"35,547","1,057","13,694,914","227,990"
Peru,"2,074,186","+2,549","193,909",+166,0,0,"2,259","62,031","5,799","14,540,713","434,855"
Netherlands,"1,701,911","+5,431","17,762",+2,"1,648,086","36,063",94,"99,101","1,034","14,730,069","857,723"
Czechia,"1,668,637",+278,"30,331",0,"1,636,762","1,544",2,"155,523","2,827","30,489,234","2,841,705"
Chile,"1,579,591","+3,255","33,514",+186,"1,527,050","19,027","2,618","81,916","1,738","17,434,180","904,122"
Philippines,"1,455,574","+5,473","25,650",+191,"1,380,830","49,094","2,031","13,106",231,"15,364,993","138,346"
Canada,"1,419,196",+564,"26,405",+18,"1,387,265","5,526",345,"37,270",693,"37,215,006","977,324"
Iraq,"1,406,289","+9,189","17,444",+31,"1,287,903","100,942",575,"34,186",424,"12,088,184","293,854"
Sweden,"1,092,308",0,"14,603",0,"1,067,260","10,445",30,"107,476","1,437","11,051,292","1,087,372"
Belgium,"1,091,095","+1,990","25,196",+2,"1,045,608","20,291",101,"93,729","2,164","15,717,813","1,350,219"
Romania,"1,081,120",+30,"34,168",+3,"1,045,351","1,601",57,"56,583","1,788","9,989,991","522,849"
Bangladesh,"989,219","+11,651","15,792",+199,"856,346","117,081","1,213","5,946",95,"6,866,682","41,277"
Pakistan,"967,633","+1,626","22,493",+24,"910,609","34,531","1,980","4,296",100,"14,911,743","66,204"
Portugal,"899,295","+3,269","17,135",+9,"840,297","41,863",136,"88,457","1,685","13,781,269","1,355,568"
Israel,"844,989",+611,"6,432",+3,"834,687","3,870",37,"90,606",690,"15,347,063","1,645,621"
Japan,"811,712","+2,193","14,897",+13,"780,011","16,804",464,"6,438",118,"16,846,353","133,614"
Malaysia,"808,658","+8,868","5,903",+135,"725,480","77,275",952,"24,664",180,"15,228,292","464,460"
Hungary,"808,393",+55,"30,004",+5,"740,790","37,599",13,"83,899","3,114","6,179,187","641,303"
Jordan,"755,480",+553,"9,812",+12,"738,873","6,795",480,"73,304",952,"8,030,848","779,236"
Serbia,"717,293",+97,"7,064",+1,"708,543","1,686",10,"82,433",812,"4,476,746","514,479"
Switzerland,"704,620",+268,"10,898",+2,"687,911","5,811",27,"80,815","1,250","8,506,560","975,638"
Nepal,"651,380","+1,218","9,320",+29,"615,613","26,447",0,"21,955",314,"3,396,753","114,491"
Austria,"651,128",+120,"10,721",+2,"638,618","1,789",42,"71,879","1,184","58,003,807","6,403,131"
UAE,"645,653","+1,539","1,849",+2,"623,826","19,978",0,"64,489",185,"59,925,376","5,985,500"
Lebanon,"546,766",+400,"7,869",+2,"533,932","4,965",54,"80,474","1,158","4,731,376","696,375"
Morocco,"538,589","+1,336","9,346",+5,"522,377","6,866",160,"14,418",250,"6,977,715","186,795"
Saudi Arabia,"497,773","+1,257","7,933",+12,"478,127","11,713","1,385","14,076",224,"22,709,413","642,162"
Tunisia,"473,229","+8,315","15,861",+126,"375,756","81,612",526,"39,620","1,328","1,871,273","156,667"
Ecuador,"465,878",+849,"21,768",+40,"431,404","12,706",427,"26,005","1,215","1,574,571","87,892"
Bolivia,"449,687","+1,474","17,067",+54,"373,624","58,996",200,"37,997","1,442","1,891,116","159,795"
Kazakhstan,"445,091","+2,800","4,544",+28,"406,282","34,265",221,"23,420",239,"11,575,012","609,057"
Paraguay,"434,264","+1,463","13,729",+84,"388,138","32,397",618,"60,135","1,901","1,573,555","217,898"
Greece,"433,021","+2,061","12,749",+10,"407,931","12,341",153,"41,752","1,229","11,005,339","1,061,148"
Belarus,"424,554","+1,035","3,225",+11,"417,585","3,744",0,"44,945",341,"6,923,772","732,972"
Bulgaria,"422,353",+55,"18,134",+5,"396,219","8,000",108,"61,254","2,630","3,295,239","477,910"
Panama,"412,466","+1,240","6,604",+5,"392,262","13,600",84,"94,091","1,506","3,098,829","706,901"
Slovakia,"391,813",+33,"12,516",0,"378,940",357,24,"71,730","2,291","2,998,203","548,887"
Costa Rica,"378,938","+1,847","4,760",+7,"304,395","69,783",392,"73,703",926,"1,561,442","303,700"
Uruguay,"375,298",+633,"5,772",+14,"360,438","9,088",174,"107,659","1,656","2,881,633","826,635"
Georgia,"373,728","+1,043","5,414",+19,"357,090","11,224",0,"93,869","1,360","6,026,360","1,513,641"
Kuwait,"370,932","+1,705","2,071",+12,"350,471","18,390",316,"85,573",478,"3,093,962","713,772"
Croatia,"360,593",+110,"8,226",+2,"351,743",624,3,"88,392","2,016","2,180,970","534,622"
Azerbaijan,"336,788",+104,"4,980",+1,"330,606","1,202",0,"32,915",487,"3,821,726","373,505"
Dominican Republic,"331,826",+885,"3,870",0,"272,392","55,564",325,"30,280",353,"1,752,635","159,935"
Palestine,"314,869",0,"3,577",0,"309,251","2,041",6,"60,302",685,"1,917,168","367,168"
Guatemala,"311,342","+3,069","9,609",+36,"274,697","27,036",5,"17,058",526,"1,642,382","89,986"
Thailand,"308,230","+7,058","2,462",+75,"236,149","69,619","2,564","4,405",35,"8,129,670","116,174"
Denmark,"297,543",+658,"2,538",0,"289,811","5,194",8,"51,186",437,"71,023,552","12,218,145"
Egypt,"282,737",+155,"16,351",+19,"216,982","49,404",90,"2,711",157,"2,869,589","27,515"
Venezuela,"281,907",+927,"3,253",+14,"263,830","14,824",404,"9,942",115,"3,359,014","118,468"
Oman,"281,688","+1,453","3,371",+15,"250,564","27,753",494,"53,777",644,"1,550,000","295,911"
Lithuania,"279,024",+34,"4,396",0,"268,068","6,560",39,"103,977","1,638","3,821,707","1,424,142"
Ethiopia,"276,799",+116,"4,341",+3,"261,817","10,641",123,"2,349",37,"2,904,227","24,644"
Ireland,"276,104",+533,"5,006",0,"260,091","11,007",17,"55,289","1,002","4,729,538","947,080"
Honduras,"270,689",+669,"7,175",+26,"93,843","169,671",536,"26,896",713,"814,258","80,905"
Sri Lanka,"269,946","+1,270","3,391",+40,"239,584","26,971",0,"12,553",158,"4,056,906","188,653"
Bahrain,"266,919",+122,"1,371",+4,"264,125","1,423",58,"151,549",778,"5,137,699","2,917,031"
Slovenia,"257,619",+68,"4,423",+1,"252,744",452,10,"123,901","2,127","1,359,080","653,646"
Moldova,"257,272",+85,"6,205",+2,"250,220",847,67,"63,928","1,542","1,298,786","322,727"
Armenia,"225,987",+186,"4,536",+5,"217,381","4,070",0,"76,119","1,528","1,220,466","411,086"
Qatar,"223,031",+113,598,+2,"220,904","1,529",42,"79,433",213,"2,207,701","786,273"
Cuba,"218,396","+3,819","1,431",+26,"195,818","21,147",173,"19,294",126,"5,408,011","477,757"
Bosnia and Herzegovina,"205,047",0,"9,667",0,"183,663","11,717",0,"62,898","2,965","1,033,373","316,984"
Libya,"199,526","+1,384","3,227",+4,"180,204","16,095",0,"28,642",463,"1,148,395","164,854"
Kenya,"187,525",+566,"3,716",+11,"131,099","52,710",113,"3,411",68,"2,001,786","36,415"
Myanmar,"180,055","+4,132","3,621",+51,"142,309","34,125",0,"3,287",66,"2,825,822","51,584"
Zambia,"170,456","+1,453","2,672",+54,"152,103","15,681","1,204","9,017",141,"1,939,454","102,592"
Nigeria,"168,256",+146,"2,122",0,"164,415","1,719",11,796,10,"2,331,734","11,035"
S. Korea,"164,028","+1,275","2,034",+1,"151,923","10,071",153,"3,197",40,"10,802,782","210,523"
North Macedonia,"155,760",+19,"5,486",0,"150,118",156,25,"74,766","2,633","900,165","432,089"
Algeria,"143,652",+620,"3,798",+12,"99,931","39,923",29,"3,217",85,"230,861","5,170"
Latvia,"137,797",+50,"2,535",+1,"134,580",682,15,"73,889","1,359","2,965,570","1,590,185"
Kyrgyzstan,"135,739","+1,238","2,073",+10,"115,513","18,153",102,"20,463",313,"1,363,443","205,543"
