Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"124,289,409","+405,329","2,735,156","+7,121","100,275,200","21,279,053","90,822","15,945",350.9,0,0
China,"90,106",+7,"4,636",0,"85,309",161,0,63,3,"160,000,000","111,163"
USA,"30,576,962","+45,748","555,945",+636,"22,846,003","7,175,014","8,600","91,987","1,672","391,112,499","1,176,614"
Brazil,"12,051,619","+53,386","295,685","+1,570","10,507,995","1,247,939","8,318","56,408","1,384","28,600,000","133,863"
India,"11,686,330","+40,611","160,200",+197,"11,179,059","347,071","8,944","8,409",115,"234,445,774","168,691"
Russia,"4,466,153","+9,284","95,391",+361,"4,077,185","293,577","2,300","30,594",653,"117,700,000","806,276"
UK,"4,301,925","+5,342","126,172",+17,"3,694,155","481,598",830,"63,130","1,852","115,945,692","1,701,487"
France,"4,298,395","+15,792","92,621",+343,"281,885","3,923,889","4,548","65,747","1,417","60,494,649","925,306"
Italy,"3,400,877","+13,846","105,328",+386,"2,732,482","563,067","3,510","56,308","1,744","47,060,099","779,174"
Spain,"3,228,803","+4,420","73,543",+159,"2,987,474","167,786","1,935","69,039","1,573","41,884,958","895,592"
Turkey,"3,035,338","+22,216","30,178",+117,"2,844,681","160,479","1,644","35,713",355,"36,556,589","430,111"
Germany,"2,678,262","+8,262","75,418",+148,"2,423,400","179,444","2,848","31,893",898,"47,578,793","566,565"
Colombia,"2,342,278","+5,128","62,148",+120,"2,235,343","44,787","1,982","45,682","1,212","12,314,769","240,176"
Argentina,"2,252,172","+6,401","54,671",+126,"2,037,686","159,815","3,530","49,504","1,202","8,383,836","184,280"
Mexico,"2,195,772","+2,133","198,036",+209,"1,736,159","261,577","4,798","16,902","1,524","5,896,765","45,391"
Poland,"2,073,128","+14,577","49,365",+65,"1,676,008","347,755","2,421","54,821","1,305","11,232,172","297,017"
Iran,"1,808,422","+7,357","61,877",+80,"1,549,649","196,896","3,861","21,334",730,"12,221,274","144,174"
Ukraine,"1,554,256","+7,893","30,098",+157,"1,260,842","263,316",177,"35,695",691,"7,659,777","175,913"
South Africa,"1,538,451",+599,"52,196",+85,"1,463,953","22,302",546,"25,706",872,"9,649,219","161,231"
Peru,"1,472,790","+6,464","50,339",+141,"1,388,554","33,897","2,243","44,225","1,512","8,748,899","262,710"
Czechia,"1,467,371","+2,389","24,965",+169,"1,276,118","166,288","1,910","136,839","2,328","10,841,492","1,011,016"
Indonesia,"1,465,928","+5,744","39,711",+161,"1,297,967","128,250",0,"5,319",144,"12,120,470","43,977"
Netherlands,"1,207,806","+6,261","16,290",+15,0,0,638,"70,376",949,"9,230,498","537,836"
Canada,"938,719","+4,934","22,716",+40,"880,159","35,844",586,"24,716",598,"26,704,383","703,100"
Chile,"938,094","+6,155","22,359",+80,"877,189","38,546","2,269","48,771","1,162","10,644,892","553,424"
Romania,"900,858","+3,743","22,268",+60,"808,754","69,836","1,339","47,056","1,163","7,001,817","365,735"
