Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"34,819,505","+316,233","1,032,741","+5,603","25,886,952","7,899,812","66,234","4,467",132.5,0,0
China,"85,424",+10,"4,634",0,"80,601",189,2,59,3,"160,000,000","111,163"
USA,"7,549,323","+51,403","213,524",+864,"4,776,824","2,558,975","14,166","22,773",644,"109,570,446","330,529"
India,"6,471,934","+79,974","100,875","+1,071","5,425,077","945,982","8,944","4,678",73,"76,717,728","55,454"
Brazil,"4,882,231","+33,002","145,431",+664,"4,232,593","504,207","8,318","22,927",683,"17,900,000","84,059"
Russia,"1,194,643","+9,412","21,077",+186,"970,296","203,270","2,300","8,185",144,"46,823,879","320,820"
Colombia,"841,531","+6,192","26,397",+201,"753,953","61,181","2,220","16,494",517,"3,818,824","74,849"
Peru,"821,564","+3,267","32,609",+74,"695,645","93,310","1,331","24,830",986,"3,922,567","118,550"
Spain,"810,807","+3,722","32,086",+113,0,0,"1,566","17,340",686,"12,723,989","272,116"
Argentina,"779,689","+14,687","20,599",+311,"614,515","144,575","3,828","17,211",455,"2,030,512","44,822"
Mexico,"748,315","+5,099","78,078",+432,"537,475","132,762","2,466","5,788",604,"1,968,556","15,227"
South Africa,"677,833","+1,749","16,909",+43,"611,044","49,880",539,"11,393",284,"4,229,709","71,090"
France,"589,653","+12,148","32,155",+136,"97,778","459,720","1,276","9,028",492,"11,174,392","171,096"
UK,"467,146","+6,968","42,268",+66,0,0,341,"6,872",622,"25,048,460","368,482"
Chile,"466,590","+1,840","12,867",+45,"439,607","14,116",868,"24,355",672,"3,394,522","177,185"
Iran,"464,596","+3,552","26,567",+187,"385,264","52,765","4,137","5,514",315,"4,067,861","48,275"
Iraq,"372,259","+4,785","9,298",+67,"299,804","63,157",562,"9,204",230,"2,311,962","57,160"
Bangladesh,"366,383","+1,396","5,305",+33,"278,627","82,451",0,"2,219",32,"1,970,251","11,933"
Saudi Arabia,"335,578",+481,"4,823",+29,"320,348","10,407",970,"9,602",138,"6,592,660","188,629"
