Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"39,153,524","+399,602","1,102,433","+6,107","29,371,353","8,679,738","70,885","5,023",141.4,0,0
China,"85,622",+11,"4,634",0,"80,748",240,4,59,3,"160,000,000","111,163"
USA,"8,216,315","+66,129","222,717",+874,"5,320,139","2,673,459","15,270","24,780",672,"122,695,348","370,045"
India,"7,365,509","+60,439","112,146",+835,"6,448,658","804,705","8,944","5,322",81,"91,226,305","65,918"
Brazil,"5,170,996","+29,498","152,513",+734,"4,599,446","419,037","8,318","24,277",716,"17,900,000","84,038"
Russia,"1,354,163","+13,754","23,491",+286,"1,048,097","282,575","2,300","9,278",161,"52,279,734","358,196"
Spain,"972,958","+13,318","33,553",+140,0,0,"1,702","20,807",718,"14,590,713","312,033"
Argentina,"949,063","+17,096","25,342",+421,"764,859","158,862","4,278","20,943",559,"2,311,239","51,003"
Colombia,"936,982","+6,823","28,457",+151,"826,831","81,694","2,068","18,358",558,"4,314,510","84,532"
Peru,"859,740","+2,789","33,577",+65,"764,750","61,413","1,139","25,971","1,014","4,158,359","125,614"
Mexico,"829,396","+4,056","84,898",+478,"603,827","140,671","2,625","6,413",656,"2,127,667","16,452"
France,"809,684","+30,621","33,125",+88,"104,082","672,477","1,750","12,396",507,"12,710,074","194,594"
South Africa,"698,184","+1,770","18,309",+158,"628,301","51,574",546,"11,729",308,"4,481,354","75,286"
UK,"673,622","+18,980","43,293",+138,0,0,563,"9,908",637,"28,677,578","421,791"
Iran,"517,835","+4,616","29,605",+256,"418,054","70,176","4,671","6,143",351,"4,426,779","52,510"
Chile,"486,496","+1,124","13,434",+19,"459,536","13,526",786,"25,386",701,"3,790,118","197,774"
Iraq,"416,802","+3,587","10,086",+65,"350,752","55,964",474,"10,297",249,"2,568,776","63,459"
Bangladesh,"384,559","+1,600","5,608",+15,"299,229","79,722",0,"2,328",34,"2,126,552","12,875"
Italy,"381,602","+8,804","36,372",+83,"245,964","99,266",586,"6,314",602,"13,077,827","216,393"
Indonesia,"349,160","+4,411","12,268",+112,"273,661","63,231",0,"1,273",45,"3,935,112","14,343"
Germany,"348,816","+7,074","9,810",+39,"284,600","54,406",655,"4,159",117,"19,276,507","229,859"
Philippines,"348,611","+2,174","6,497",+50,"294,079","48,035","1,562","3,169",59,"4,267,571","38,796"
Turkey,"342,143","+1,693","9,080",+66,"299,679","33,384","1,408","4,044",107,"12,077,773","142,760"
Saudi Arabia,"341,062",+472,"5,127",+19,"327,327","8,608",829,"9,753",147,"7,214,793","206,316"
Pakistan,"321,218",+755,"6,614",+13,"305,395","9,209",533,"1,446",30,"3,975,596","17,899"
Israel,"300,201","+1,701","2,127",+29,"257,226","40,848",742,"32,639",231,"4,115,130","447,414"
Ukraine,"281,239","+5,062","5,302",+73,"119,650","156,287",177,"6,442",121,"2,695,488","61,744"
Netherlands,"203,954","+7,791","6,692",+29,0,0,334,"11,895",390,"2,872,319","167,521"
Canada,"191,732","+2,345","9,699",+35,"161,490","20,543",188,"5,067",256,"8,403,144","222,081"
Belgium,"181,511","+8,271","10,278",+34,"20,587","150,646",313,"15,642",886,"3,845,976","331,425"
Romania,"168,490","+4,013","5,674",+73,"125,009","37,807",721,"8,776",296,"2,770,481","144,299"
Morocco,"163,650","+3,317","2,772",+46,"136,036","24,842",521,"4,419",75,"2,969,887","80,187"
Ecuador,"150,360","+1,277","12,306",+42,"128,134","9,920",351,"8,485",694,"481,180","27,154"
