Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"106,328,518","+421,958","2,318,925","+11,046","78,117,398","25,892,195","104,417","13,641",297.5,0,0
China,"89,681",+12,"4,636",0,"83,810","1,235",27,62,3,"160,000,000","111,163"
USA,"27,519,636","+105,983","473,528","+2,730","17,268,517","9,777,591","22,406","82,848","1,426","322,395,403","970,567"
India,"10,827,170","+11,948","155,028",+72,"10,521,409","150,733","8,944","7,800",112,"200,672,589","144,560"
Brazil,"9,497,795","+48,707","231,069",+942,"8,363,677","903,049","8,318","44,493","1,082","28,600,000","133,977"
Russia,"3,951,233","+16,627","76,229",+497,"3,436,326","438,678","2,300","27,068",522,"104,000,000","712,464"
UK,"3,929,835","+18,262","112,092",+828,"1,889,872","1,927,871","3,505","57,706","1,646","76,432,166","1,122,336"
France,"3,317,333","+20,586","78,794",+191,"232,693","3,005,846","3,225","50,754","1,206","45,597,298","697,626"
Spain,"2,971,914",0,"61,386",0,0,0,"4,795","63,549","1,313","33,901,309","724,918"
Italy,"2,625,098","+13,442","91,003",+385,"2,107,061","427,034","2,110","43,456","1,506","34,155,937","565,420"
Turkey,"2,524,786","+7,897","26,685",+108,"2,412,505","85,596","1,337","29,744",314,"30,486,691","359,156"
Germany,"2,284,999","+8,628","61,998",+337,"2,020,900","202,101","4,222","27,220",739,"40,705,522","484,904"
Colombia,"2,151,207","+8,547","55,693",+290,"2,022,331","73,183","3,482","42,009","1,088","10,465,124","204,362"
Argentina,"1,976,689","+6,680","49,110",+125,"1,772,059","155,520","3,550","43,496","1,081","6,483,493","142,666"
Mexico,"1,912,871","+13,051","164,290","+1,368","1,472,151","276,430","5,692","14,743","1,266","4,843,302","37,329"
Poland,"1,545,527","+5,962","38,994",+283,"1,301,571","204,962","1,293","40,864","1,031","8,880,135","234,790"
South Africa,"1,473,700","+3,184","46,180",+278,"1,340,497","87,023",546,"24,661",773,"8,469,756","141,736"
Iran,"1,459,370","+6,983","58,412",+76,"1,247,374","153,584","3,802","17,242",690,"9,612,033","113,566"
Ukraine,"1,241,479","+4,310","23,516",+129,"1,070,749","147,214",177,"28,491",540,"6,350,442","145,738"
Peru,"1,180,478","+7,433","42,121",+188,"1,089,040","49,317","2,009","35,506","1,267","6,581,216","197,947"
Indonesia,"1,147,010","+12,156","31,393",+191,"939,184","176,433",0,"4,167",114,"9,643,853","35,035"
Czechia,"1,030,175","+8,610","17,174",+101,"919,581","93,420","1,018","96,090","1,602","6,514,653","607,655"
Netherlands,"1,001,826","+4,075","14,355",+61,0,0,547,"58,389",837,"6,970,400","406,253"
Canada,"801,057","+3,301","20,702",+93,"734,644","45,711",736,"21,113",546,"22,165,779","584,214"
Portugal,"761,906","+6,132","13,954",+214,"599,593","148,359",891,"74,853","1,371","7,525,732","739,360"
