Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"295,481,786","+2,153,728","5,473,960","+7,230","256,099,130","33,908,696","91,752","37,908",702.3,0,0
China,"102,841",+175,"4,636",0,"94,949","3,256",30,71,3,"160,000,000","111,163"
USA,"58,040,720","+567,696","851,439","+1,847","41,901,183","15,288,098","20,340","173,811","2,550","822,506,773","2,463,115"
India,"35,018,358","+58,097","482,551",+534,"34,321,803","214,004","8,944","25,005",345,"682,428,595","487,290"
Brazil,"22,323,837","+18,759","619,426",+181,"21,567,845","136,566","8,318","103,910","2,883","63,776,166","296,858"
UK,"13,641,520","+218,724","148,941",+48,"10,510,621","2,981,958",883,"199,368","2,177","412,195,022","6,024,150"
France,"10,589,505","+271,686","124,563",+351,"8,275,634","2,189,308","3,333","161,693","1,902","188,795,159","2,882,750"
Russia,"10,570,212","+15,903","312,187",+834,"9,575,147","682,878","2,300","72,384","2,138","241,700,000","1,655,152"
Turkey,"9,652,394","+54,724","82,932",+137,"9,162,851","406,611","1,128","112,621",968,"120,177,307","1,402,186"
Germany,"7,279,025","+43,890","113,471",+397,"6,531,900","633,654","4,636","86,462","1,348","89,622,218","1,064,549"
Spain,"6,785,286","+117,775","89,689",+116,"5,113,385","1,582,212","1,983","145,040","1,917","66,213,858","1,415,368"
Italy,"6,566,947","+170,844","138,045",+222,"5,163,605","1,265,297","1,392","108,855","2,288","143,220,927","2,374,048"
Iran,"6,200,296","+1,706","131,736",+34,"6,044,247","24,313","2,471","72,422","1,539","42,281,617","493,868"
Argentina,"5,820,536","+81,210","117,294",+49,"5,370,436","332,806","1,218","127,028","2,560","28,476,002","621,462"
Colombia,"5,203,374","+12,353","130,100",+39,"4,990,966","82,308",342,"100,645","2,516","29,889,802","578,135"
Indonesia,"4,263,732",+299,"144,105",+3,"4,114,969","4,658",0,"15,344",519,"64,158,227","230,882"
Poland,"4,145,518","+11,670","98,034",+433,"3,673,234","374,250","1,833","109,716","2,595","27,487,093","727,478"
Mexico,"3,993,464","+2,877","299,581",+37,"3,315,699","378,184","4,798","30,490","2,287","12,425,179","94,867"
Ukraine,"3,678,088","+1,746","96,436",+135,"3,483,354","98,298",177,"84,871","2,225","16,835,647","388,479"
South Africa,"3,483,590","+8,078","91,451",+139,"3,238,246","153,893",546,"57,641","1,513","21,344,293","353,174"
Netherlands,"3,198,835","+18,506","20,990",+19,"2,730,983","446,862",462,"186,065","1,221","21,107,399","1,227,742"
Philippines,"2,861,119","+5,434","51,604",+18,"2,779,706","29,809",899,"25,596",462,"25,372,205","226,985"
Malaysia,"2,769,886","+2,842","31,591",+31,"2,698,613","39,682",252,"83,959",958,"41,531,205","1,258,865"
Czechia,"2,493,205","+9,339","36,373",+60,"2,367,308","89,524",535,"232,165","3,387","47,123,479","4,388,092"
Canada,"2,352,524","+49,829","30,452",+53,"1,975,375","346,697",455,"61,518",796,"52,788,460","1,380,413"
Peru,"2,309,856","+5,182","202,867",+49,0,0,899,"68,615","6,026","21,929,599","651,425"
Thailand,"2,235,576","+3,091","21,750",+12,"2,180,321","33,505",588,"31,908",310,"17,270,775","246,500"
Belgium,"2,133,284","+8,329","28,385",+15,"1,799,136","305,763",508,"182,868","2,433","27,441,680","2,352,342"
Iraq,"2,094,667",+318,"24,182",+8,"2,066,049","4,436",64,"50,375",582,"16,865,438","405,598"
Romania,"1,816,956","+3,900","58,866",+47,"1,745,012","13,078",390,"95,408","3,091","17,222,335","904,340"
Chile,"1,812,348","+1,051","39,174",+1,"1,733,374","39,800",518,"93,596","2,023","27,537,076","1,422,106"
Vietnam,"1,800,704","+14,861","33,245",+224,"1,413,384","354,075","6,651","18,252",337,"75,256,465","762,794"
Japan,"1,735,591",+783,"18,396",+1,"1,712,736","4,459",54,"13,786",146,"29,405,470","233,576"
Bangladesh,"1,587,915",+775,"28,087",+6,"1,549,956","9,872","1,349","9,499",168,"11,565,650","69,188"
Portugal,"1,460,406","+25,836","19,015",+15,"1,227,642","213,749",147,"143,856","1,873","27,237,600","2,683,016"
Israel,"1,411,805","+3,786","8,247",0,"1,355,641","47,917",116,"151,384",884,"39,492,099","4,234,624"
Switzerland,"1,385,365","+14,948","12,359",+4,"1,051,308","321,698",307,"158,326","1,412","14,490,481","1,656,045"
Sweden,"1,357,753",0,"15,286",0,"1,201,973","140,494",114,"133,188","1,499","15,268,363","1,497,747"
Greece,"1,344,923","+50,126","21,053",+63,"1,035,593","288,277",619,"129,991","2,035","48,625,727","4,699,841"
Serbia,"1,310,845","+5,224","12,806",+19,"1,267,857","30,182",79,"150,945","1,475","7,297,175","840,274"
Pakistan,"1,297,865",+630,"28,945",+2,"1,257,355","11,565",641,"5,709",127,"23,558,972","103,623"
Austria,"1,294,325","+5,496","13,784",+25,"1,242,779","37,762",316,"142,486","1,517","124,636,283","13,720,588"
Hungary,"1,264,709","+2,429","39,517",+83,"1,124,945","100,247",316,"131,421","4,106","9,211,426","957,195"
Jordan,"1,069,549","+2,296","12,765",+23,"1,030,501","26,283",784,"103,280","1,233","13,677,976","1,320,800"
Kazakhstan,"989,556",+413,"13,033",+8,"961,806","14,717",528,"51,768",682,"11,575,012","605,539"
Morocco,"971,961","+4,299","14,867",+5,"943,070","14,024",103,"25,871",396,"10,908,444","290,350"
Cuba,"968,171",+673,"8,324",0,"957,415","2,432",24,"85,556",736,"11,731,194","1,036,674"
Georgia,"942,173","+3,590","14,009",+67,"904,903","23,261",0,"236,869","3,522","13,013,392","3,271,655"
Ireland,"867,199","+21,302","5,912",0,"588,338","272,949",90,"172,717","1,177","9,975,030","1,986,691"
Slovakia,"849,516","+3,579","16,788",+48,"794,282","38,446",453,"155,486","3,073","5,130,450","939,018"
Denmark,"846,398","+23,372","3,307",+15,"637,121","205,970",77,"145,355",568,"108,234,124","18,587,466"
Nepal,"829,632",+355,"11,601",+3,"812,937","5,094",114,"27,723",388,"4,887,818","163,329"
UAE,"772,189","+2,581","2,170",+1,"748,511","21,508",0,"76,678",215,"113,013,841","11,222,250"
Bulgaria,"757,710","+6,252","31,237",+157,"615,006","111,467",468,"110,300","4,547","7,530,867","1,096,271"
Lebanon,"740,814","+5,087","9,193",+19,"659,448","72,173",186,"109,275","1,356","4,795,578","707,382"
Tunisia,"731,077","+2,275","25,606",+18,"697,222","8,249",84,"60,898","2,133","3,419,491","284,838"
Croatia,"727,899","+5,845","12,699",+46,"686,311","28,889",233,"178,974","3,122","3,793,631","932,767"
Belarus,"702,374",+675,"5,638",+14,"695,651","1,085",0,"74,368",597,"11,086,729","1,173,865"
S. Korea,"645,226","+3,019","5,781",+51,"537,043","102,402","1,049","12,569",113,"15,804,065","307,857"
Guatemala,"629,811","+1,007","16,111",+1,"608,922","4,778",5,"34,201",875,"3,290,902","178,710"
Bolivia,"622,312","+7,371","19,763",+30,"534,377","68,172",220,"52,238","1,659","2,633,963","221,100"
Azerbaijan,"618,365",+413,"8,398",+15,"602,319","7,648",0,"60,170",817,"5,889,656","573,093"
Sri Lanka,"588,929",+629,"15,055",+18,"561,271","12,603",0,"27,330",699,"5,726,599","265,752"
Costa Rica,"575,871","+1,500","7,366",+3,"561,409","7,096",49,"111,511","1,426","2,965,435","574,224"
Saudi Arabia,"562,437","+2,585","8,883",+2,"543,129","10,425",96,"15,785",249,"33,623,374","943,660"
Ecuador,"553,201",0,"33,686",0,"443,880","75,635",759,"30,654","1,867","2,171,252","120,313"
