Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"96,604,771","+587,956","2,064,132","+14,789","69,270,733","25,269,906","111,862","12,393",264.8,0,0
China,"88,454",+118,"4,635",0,"82,432","1,387",61,61,3,"160,000,000","111,163"
USA,"24,809,841","+174,378","411,520","+2,802","14,786,886","9,611,435","28,418","74,711","1,239","289,798,952","872,686"
India,"10,596,442","+13,795","152,754",+161,"10,245,092","198,596","8,944","7,637",110,"187,802,827","135,354"
Brazil,"8,575,742","+63,504","211,511","+1,183","7,518,846","845,385","8,318","40,187",991,"28,600,000","134,024"
Russia,"3,612,800","+21,734","66,623",+586,"3,002,026","544,151","2,300","24,750",456,"97,300,000","666,579"
UK,"3,466,849","+33,355","91,470","+1,610","1,558,503","1,816,876","3,916","50,921","1,343","65,263,737","958,585"
France,"2,938,333","+23,608","71,342",+441,"211,816","2,655,175","2,839","44,961","1,092","40,432,845","618,678"
Italy,"2,400,598","+10,497","83,157",+603,"1,781,917","535,524","2,487","39,737","1,376","29,619,436","490,287"
Turkey,"2,399,781","+6,818","24,328",+167,"2,277,987","97,466","2,162","28,286",287,"27,698,556","326,481"
Spain,"2,370,742","+34,291","54,173",+404,0,0,"3,416","50,695","1,158","30,165,217","645,041"
Germany,"2,071,473","+12,159","49,244","+1,139","1,716,200","306,029","5,074","24,680",587,"36,353,196","433,124"
Colombia,"1,939,071","+15,939","49,402",+398,"1,769,935","119,734","3,482","37,886",965,"9,264,307","181,007"
Argentina,"1,819,569","+12,141","46,066",+234,"1,604,373","169,130","3,562","40,057","1,014","5,642,212","124,210"
Mexico,"1,649,502","+8,074","141,248",+544,"1,237,321","270,933","5,359","12,720","1,089","4,139,021","31,917"
Poland,"1,443,828","+4,859","33,698",+291,"1,197,034","213,096","1,582","38,173",891,"8,143,530","215,303"
South Africa,"1,356,716","+9,780","38,288",+839,"1,144,857","173,571",546,"22,718",641,"7,700,019","128,934"
Iran,"1,342,134","+5,917","56,973",+87,"1,131,883","153,278","4,272","15,867",674,"8,634,553","102,081"
Ukraine,"1,167,655","+3,939","21,046",+177,"886,248","260,361",177,"26,789",483,"5,983,122","137,267"
Peru,"1,073,214","+4,412","39,044",+113,"989,367","44,803","1,696","32,302","1,175","5,928,005","178,422"
Indonesia,"927,380","+10,365","26,590",+308,"753,948","146,842",0,"3,371",97,"8,433,961","30,656"
Netherlands,"921,580","+4,272","13,162",+106,0,0,683,"53,718",767,"6,352,647","370,289"
Czechia,"899,573","+7,644","14,750",+141,"767,286","117,537","1,089","83,915","1,376","5,545,303","517,286"
Canada,"719,751","+4,679","18,266",+146,"630,430","71,055",870,"18,978",482,"16,710,272","440,614"
Romania,"697,898","+2,745","17,369",+98,"630,236","50,293","1,050","36,413",906,"5,193,417","270,968"
Belgium,"679,771",+932,"20,472",+37,"47,326","611,973",352,"58,512","1,762","7,620,430","655,940"
Chile,"677,151","+3,401","17,573",+26,"634,960","24,618","1,081","35,256",915,"7,366,980","383,560"
Iraq,"609,852",+823,"12,962",+9,"573,011","23,879",134,"14,978",318,"5,191,443","127,503"
Portugal,"566,958","+10,455","9,246",+218,"421,871","135,841",670,"55,692",908,"6,451,846","633,766"
Israel,"565,629","+7,380","4,080",+36,"478,897","82,652","1,147","61,498",444,"9,654,631","1,049,691"
Sweden,"533,265",0,"10,591",+32,0,0,340,"52,621","1,045","4,916,367","485,131"
Bangladesh,"529,031",+702,"7,942",+20,"473,855","47,234",0,"3,195",48,"3,485,257","21,047"
Pakistan,"523,011","+1,800","11,055",+58,"476,471","35,485","2,341","2,343",50,"7,442,084","33,336"
Philippines,"504,077","+1,350","9,978",+69,"466,228","27,871",727,"4,567",90,"7,369,761","66,765"
