Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"262,403,756","+465,485","5,224,701","+5,717","236,928,636","20,250,419","84,338","33,664",670.3,0,0
China,"98,672",+41,"4,636",0,"93,249",787,8,69,3,"160,000,000","111,163"
USA,"49,301,070","+69,498","801,326",+422,"39,032,255","9,467,489","12,650","147,723","2,401","752,495,440","2,254,743"
India,"34,587,822","+6,990","468,980",+190,"34,008,183","110,659","8,944","24,721",335,"640,291,325","457,637"
Brazil,"22,084,749","+3,843","614,428",+114,"21,304,115","166,206","8,318","102,868","2,862","63,776,166","297,063"
UK,"10,189,059","+42,583","144,810",+35,"9,025,773","1,018,476",925,"148,987","2,117","361,428,446","5,284,910"
Russia,"9,604,233","+33,860","273,964","+1,209","8,295,811","1,034,458","2,300","65,772","1,876","224,500,000","1,537,432"
Turkey,"8,770,372","+24,317","76,635",+189,"8,301,883","391,854","1,405","102,436",895,"107,321,500","1,253,494"
France,"7,628,327","+8,279","119,016",+122,"7,113,263","396,048","1,563","116,504","1,818","162,981,031","2,489,127"
Iran,"6,113,192","+4,310","129,711",+82,"5,873,441","110,040","3,338","71,493","1,517","38,439,240","449,542"
Germany,"5,825,543","+42,582","101,652",+241,"4,852,800","871,091","4,459","69,218","1,208","83,816,414","995,897"
Argentina,"5,328,416","+1,968","116,554",+25,"5,192,404","19,458",614,"116,391","2,546","26,173,874","571,728"
Spain,"5,153,923","+7,637","88,008",+17,"4,920,879","145,036",673,"110,173","1,881","66,213,858","1,415,421"
Colombia,"5,067,348","+1,975","128,473",+36,"4,907,484","31,391",342,"98,115","2,488","28,064,873","543,397"
Italy,"5,015,790","+7,975","133,739",+65,"4,692,408","189,643",669,"83,130","2,217","118,611,763","1,965,840"
Indonesia,"4,256,112",+176,"143,819",+11,"4,104,333","7,960",0,"15,332",518,"54,160,249","195,102"
Mexico,"3,883,842","+1,050","293,897",+38,"3,240,521","349,424","4,798","29,684","2,246","11,834,145","90,446"
Poland,"3,520,987","+13,141","83,057",+20,"3,022,771","415,159","1,820","93,177","2,198","24,340,316","644,126"
Ukraine,"3,427,827","+5,804","85,414",+297,"2,920,714","421,699",177,"79,049","1,970","15,832,613","365,117"
South Africa,"2,963,679","+2,273","89,822",+25,"2,849,439","24,418",546,"49,098","1,488","19,434,381","321,963"
Philippines,"2,832,309",+599,"48,501",+141,"2,767,480","16,328","1,023","25,371",434,"24,146,328","216,296"
Malaysia,"2,627,903","+4,087","30,370",+61,"2,532,036","65,497",507,"79,754",922,"37,643,236","1,142,428"
Netherlands,"2,621,022","+21,443","19,349",+32,"2,104,563","497,110",575,"152,488","1,126","19,205,114","1,117,334"
Peru,"2,234,970",+895,"201,144",+36,0,0,962,"66,480","5,983","20,273,392","603,037"
Czechia,"2,132,443","+9,298","33,015",+108,"1,847,232","252,196",947,"198,607","3,075","43,539,197","4,055,063"
Thailand,"2,111,566","+4,753","20,732",+27,"2,013,021","77,813","1,369","30,145",296,"16,196,007","231,216"
Iraq,"2,080,448",+826,"23,807",+14,"2,043,666","12,975",103,"50,140",574,"16,320,352","393,331"
Canada,"1,790,142","+2,332","29,670",+27,"1,734,556","25,916",480,"46,852",777,"48,740,327","1,275,640"
Romania,"1,778,045","+1,096","56,399",+92,"1,683,204","38,442","1,203","93,303","2,960","15,990,674","839,113"
Chile,"1,761,365","+1,960","38,343",+30,"1,654,564","68,458",680,"91,039","1,982","25,551,531","1,320,665"
Belgium,"1,734,562","+15,567","26,922",+34,"1,325,755","381,885",669,"148,752","2,309","24,287,332","2,082,830"
Japan,"1,727,143",+73,"18,358",0,"1,707,902",883,43,"13,715",146,"27,821,836","220,930"
Bangladesh,"1,576,011",+227,"27,980",+2,"1,540,597","7,434","1,382","9,437",168,"10,868,949","65,083"
Israel,"1,342,976",+766,"8,195",+6,"1,329,263","5,518",117,"144,003",879,"31,188,024","3,344,202"
Pakistan,"1,284,365",+176,"28,718",+9,"1,241,909","13,738",946,"5,660",127,"21,913,668","96,566"
Serbia,"1,252,573","+2,180","11,637",+49,"1,189,492","51,444",203,"144,177","1,339","6,797,349","782,408"
Vietnam,"1,224,110","+13,770","25,055",+173,"974,724","224,331","6,413","12,418",254,"68,108,275","690,943"
Sweden,"1,198,848",0,"15,113",0,"1,158,200","25,535",41,"117,672","1,483","13,708,481","1,345,547"
Austria,"1,151,809","+8,526","12,425",+37,"994,091","145,293",619,"126,867","1,369","110,110,679","12,128,272"
Portugal,"1,144,342","+1,635","18,430",+13,"1,071,544","54,368",111,"112,690","1,815","21,165,845","2,084,325"
Hungary,"1,096,718","+27,830","34,326",+460,"877,251","185,141",538,"113,936","3,566","8,423,435","875,094"
Switzerland,"1,001,549","+2,508","11,518",+10,"860,263","129,768",182,"114,543","1,317","12,351,333","1,412,576"
Kazakhstan,"970,887",+795,"12,678",+11,"934,813","23,396",528,"50,850",664,"11,575,012","606,239"
Cuba,"962,350",+130,"8,300",0,"953,130",920,25,"85,037",733,"11,083,208","979,353"
Morocco,"949,785",+53,"14,775",+1,"932,133","2,877",347,"25,309",394,"10,427,240","277,860"
Jordan,"948,966","+5,661","11,584",+33,"883,980","53,402","1,045","91,724","1,120","12,116,328","1,171,126"
Greece,"931,183","+6,677","18,067",+108,"835,882","77,234",657,"89,959","1,745","35,721,156","3,450,909"
Georgia,"840,593","+1,954","11,974",+47,"783,987","44,632",0,"211,291","3,010","11,506,875","2,892,361"
Nepal,"821,121",+243,"11,524",+1,"802,653","6,944",0,"27,486",386,"4,618,231","154,587"
UAE,"741,976",+58,"2,146",0,"736,862","2,968",0,"73,764",213,"101,032,600","10,044,237"
Tunisia,"717,309",+51,"25,365",+2,"690,903","1,041",58,"59,811","2,115","3,170,783","264,389"
Bulgaria,"692,376","+3,020","28,325",+224,"558,928","105,123",723,"100,714","4,120","6,549,700","952,732"
Slovakia,"673,015","+5,054","14,341",+67,"549,171","109,503",549,"123,187","2,625","4,563,162","835,228"
Lebanon,"668,605",+518,"8,716",+7,"632,623","27,266",186,"98,580","1,285","4,795,578","707,070"
Belarus,"653,323","+1,484","5,067",+13,"640,132","8,124",0,"69,172",536,"10,381,143","1,099,122"
Guatemala,"617,621",+11,"15,933",+5,"600,146","1,542",5,"33,599",867,"3,111,321","169,258"
Croatia,"604,347","+1,031","10,826",+67,"563,630","29,891",308,"148,505","2,660","3,437,227","844,621"
Azerbaijan,"586,640",+857,"7,833",+26,"552,815","25,992",0,"57,133",763,"5,526,664","538,243"
Costa Rica,"566,560",0,"7,287",0,"543,875","15,398",92,"109,805","1,412","2,715,029","526,201"
Ireland,"564,657","+4,603","5,652",0,"439,623","119,382",115,"112,582","1,127","8,953,278","1,785,120"
Sri Lanka,"563,267",+747,"14,328",+23,"529,662","19,277",0,"26,150",665,"5,640,979","261,886"
Saudi Arabia,"549,720",+25,"8,834",+1,"538,885","2,001",44,"15,451",248,"31,078,369","873,541"
Bolivia,"536,472",+715,"19,161",+7,"491,946","25,365",220,"45,092","1,611","2,586,370","217,391"
Ecuador,"526,615",0,"33,219",0,"443,880","49,516",759,"29,223","1,843","2,013,368","111,727"
Myanmar,"521,931",+370,"19,097",+9,"496,660","6,174",0,"9,503",348,"5,562,001","101,267"
Denmark,"483,253","+4,326","2,883",+11,"403,118","77,252",60,"83,019",495,"93,454,969","16,054,901"
Panama,"477,608",+94,"7,362",0,"467,598","2,648",20,"108,291","1,669","4,232,560","959,672"
Lithuania,"468,597",+687,"6,722",+26,"432,406","29,469",121,"175,591","2,519","6,118,609","2,292,743"
