Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"32,401,698","+314,830","987,156","+5,872","23,919,089","7,495,453","63,386","4,157",126.6,0,0
China,"85,314",+7,"4,634",0,"80,513",167,4,59,3,"160,000,000","111,163"
USA,"7,185,471","+45,355","207,538",+942,"4,437,575","2,540,358","14,156","21,678",626,"101,576,073","306,453"
India,"5,816,103","+85,919","92,317","+1,144","4,752,991","970,795","8,944","4,205",67,"67,436,031","48,755"
Brazil,"4,659,909","+32,129","139,883",+818,"4,023,789","496,237","8,318","21,886",657,"17,900,000","84,072"
Russia,"1,128,836","+6,595","19,948",+149,"929,829","179,059","2,300","7,734",137,"43,900,000","300,789"
Colombia,"790,823","+6,555","24,924",+178,"674,961","90,938",863,"15,504",489,"3,534,650","69,295"
Peru,"788,930","+6,235","31,938",+68,"644,345","112,647","1,382","23,851",966,"3,778,648","114,235"
Mexico,"710,049","+4,786","74,949",+601,"510,237","124,863","2,677","5,494",580,"1,620,878","12,541"
Spain,"704,209","+10,653","31,118",+84,0,0,"1,445","15,060",665,"11,820,505","252,796"
Argentina,"678,266","+13,467","14,766",+390,"536,589","126,911","3,527","14,975",326,"1,842,991","40,691"
South Africa,"667,049","+1,861","16,283",+77,"595,916","54,850",539,"11,214",274,"4,102,162","68,965"
France,"497,237","+16,096","31,511",+52,"94,413","371,313","1,048","7,614",483,"10,035,395","153,664"
Chile,"451,634","+1,731","12,469",+124,"426,876","12,289",890,"23,579",651,"3,113,195","162,531"
Iran,"436,319","+3,521","25,015",+175,"367,829","43,475","3,957","5,179",297,"3,854,827","45,759"
UK,"416,363","+6,634","41,902",+40,0,0,228,"6,126",616,"22,901,019","336,930"
Bangladesh,"355,384","+1,540","5,072",+28,"265,092","85,220",0,"2,153",31,"1,875,537","11,362"
Iraq,"337,106","+4,471","8,799",+45,"268,761","59,546",527,"8,339",218,"2,141,885","52,981"
Saudi Arabia,"331,857",+498,"4,599",+30,"314,793","12,465","1,090","9,498",132,"6,236,859","178,509"
Turkey,"309,790","+1,721","7,785",+74,"271,964","30,041","1,573","3,664",92,"9,721,687","114,982"
Pakistan,"308,217",+799,"6,437",+5,"294,392","7,388",548,"1,389",29,"3,306,515","14,903"
Italy,"304,323","+1,786","35,781",+23,"221,762","46,780",246,"5,035",592,"10,787,694","178,484"
Philippines,"296,731","+2,156","5,127",+36,"231,905","59,699","1,758","2,700",47,"3,508,642","31,921"
Germany,"281,345","+2,140","9,519",+11,"249,500","22,326",293,"3,355",114,"15,642,654","186,562"
Indonesia,"262,022","+4,634","10,105",+128,"191,853","60,064",0,956,37,"3,074,814","11,214"
Israel,"212,115","+7,425","1,378",+53,"148,813","61,924",685,"23,062",150,"3,250,805","353,441"
Ukraine,"188,106","+3,372","3,757",+52,"83,458","100,891",177,"4,307",86,"2,129,156","48,755"
Canada,"149,094","+1,341","9,249",+6,"128,707","11,138",88,"3,942",245,"6,901,251","182,480"
Bolivia,"131,990",+537,"7,731",+38,"91,556","32,703",71,"11,272",660,"292,016","24,938"
Ecuador,"131,146","+1,254","11,213",+42,"102,852","17,081",361,"7,407",633,"403,851","22,810"
Qatar,"124,425",+250,212,0,"121,263","2,950",62,"44,314",76,"745,130","265,378"
Romania,"118,054","+1,639","4,591",+41,"94,877","18,586",506,"6,146",239,"2,302,828","119,896"
Dominican Republic,"110,122",+385,"2,076",+2,"84,018","24,028",213,"10,128",191,"458,581","42,175"
Morocco,"110,099","+2,356","1,956",+38,"90,186","17,957",289,"2,975",53,"2,481,151","67,037"
Panama,"108,726",+736,"2,297",+6,"85,494","20,935",128,"25,108",530,"453,919","104,822"
Kazakhstan,"107,529",+79,"1,699",0,"102,323","3,507",221,"5,711",90,"2,733,455","145,175"
Belgium,"106,887","+1,661","9,959",+4,"19,079","77,849",95,"9,213",858,"2,986,196","257,398"
Netherlands,"103,141","+2,544","6,312",+16,0,0,121,"6,016",368,"2,240,526","130,690"
Egypt,"102,513",+138,"5,835",+13,"92,644","4,034",41,997,57,"135,000","1,314"
Kuwait,"101,851",+552,592,+2,"92,961","8,298",101,"23,769",138,"725,025","169,196"
Oman,"95,907",+568,885,+10,"86,765","8,257",185,"18,674",172,"376,700","73,347"
Sweden,"90,289",0,"5,878",+5,0,0,15,"8,927",581,"1,532,632","151,536"
UAE,"88,532","+1,002",407,+1,"77,937","10,188",0,"8,926",41,"9,130,551","920,597"
Guatemala,"87,933",+491,"3,170",+16,"77,125","7,638",5,"4,888",176,"302,958","16,839"
Poland,"82,809","+1,136","2,369",+25,"66,158","14,282",91,"2,189",63,"3,201,501","84,613"
Japan,"80,041",+273,"1,520",+8,"72,538","5,983",166,633,12,"1,888,156","14,940"
