Country_Other,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious_Critical,tot_cases_per1M_pop,Deaths_per_1M_Pop,Total_Tests,Tests_per_1M_Pop
World,"192,229,746","+512,049","4,133,349","+8,293","174,924,706","13,171,691","81,822","24,661",530.3,0,0
China,"92,342",+65,"4,636",0,"87,098",608,14,64,3,"160,000,000","111,163"
USA,"35,082,489","+45,002","625,372",+267,"29,435,171","5,021,946","6,349","105,340","1,878","518,658,231","1,557,344"
India,"31,215,142","+42,123","418,511",+489,"30,383,001","413,630","8,944","22,389",300,"447,341,133","320,851"
Brazil,"19,419,741","+27,896","544,302","+1,425","18,124,621","750,818","8,318","90,685","2,542","54,786,381","255,838"
Russia,"6,006,536","+23,770","149,922",+784,"5,382,213","474,401","2,300","41,141","1,027","159,900,000","1,095,204"
France,"5,890,062","+18,181","111,525",+33,"5,663,809","114,728",876,"90,027","1,705","99,504,244","1,520,885"
Turkey,"5,546,166","+8,780","50,650",+46,"5,395,300","100,216",543,"65,027",594,"65,300,191","765,619"
UK,"5,518,902","+46,324","128,823",+96,"4,411,839","978,240",611,"80,851","1,887","234,640,904","3,437,438"
Argentina,"4,784,219","+15,077","102,381",+426,"4,420,995","260,843","4,643","104,846","2,244","18,420,915","403,694"
Colombia,"4,668,750","+12,829","117,131",+378,"4,422,866","128,753","8,155","90,741","2,277","21,744,142","422,613"
Italy,"4,293,083","+3,558","127,884",+10,"4,115,889","49,310",165,"71,115","2,118","75,100,357","1,244,035"
Spain,"4,189,136","+27,286","81,148",+29,"3,676,323","431,665","1,116","89,562","1,735","55,184,196","1,179,810"
Germany,"3,754,828","+1,626","91,938",+30,"3,641,000","21,890",361,"44,666","1,094","65,845,568","783,267"
Iran,"3,576,148","+27,444","87,624",+250,"3,168,834","319,690","4,422","42,013","1,029","24,892,912","292,446"
Indonesia,"2,950,058","+38,325","76,200","+1,280","2,323,666","550,192",0,"10,667",276,"23,719,489","85,767"
Poland,"2,881,594",+104,"75,219",+4,"2,653,034","153,341",60,"76,227","1,990","18,185,997","481,072"
Mexico,"2,664,444","+5,307","236,469",+138,"2,095,953","332,022","4,798","20,440","1,814","7,960,939","61,072"
South Africa,"2,311,232","+8,928","67,676",+596,"2,085,119","158,437",546,"38,461","1,126","14,310,166","238,136"
Ukraine,"2,245,275",+598,"52,756",+25,"2,181,925","10,594",177,"51,666","1,214","11,182,527","257,322"
